日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600022,2.01,2.05,2.05,2.0,790259,170740166.0,2.49,1.99,0.04,0.74
2018-01-03,600022,2.04,2.05,2.07,2.03,902580,196888132.0,1.95,0.0,0.0,0.84
2018-01-04,600022,2.04,2.06,2.08,2.03,1123800,245527503.0,2.44,0.49,0.01,1.05
2018-01-05,600022,2.05,2.05,2.06,2.03,842788,183313378.0,1.46,-0.49,-0.01,0.79
2018-01-08,600022,2.05,2.08,2.09,2.04,1107523,243173699.0,2.44,1.46,0.03,1.04
2018-01-09,600022,2.08,2.06,2.08,2.05,781490,171288038.0,1.44,-0.96,-0.02,0.73
2018-01-10,600022,2.05,2.05,2.06,2.04,718596,156516288.0,0.97,-0.49,-0.01,0.67
2018-01-11,600022,2.04,2.05,2.06,2.03,556062,120811003.0,1.46,0.0,0.0,0.52
2018-01-12,600022,2.04,2.06,2.08,2.04,957395,209666422.0,1.95,0.49,0.01,0.9
2018-01-15,600022,2.05,2.0,2.06,1.99,1078946,231984174.0,3.4,-2.91,-0.06,1.01
2018-01-16,600022,2.0,2.02,2.02,1.99,513914,109815853.0,1.5,1.0,0.02,0.48
2018-01-17,600022,2.02,2.02,2.04,2.0,742820,159588377.0,1.98,0.0,0.0,0.69
2018-01-18,600022,2.02,2.06,2.06,2.01,953471,207188490.0,2.48,1.98,0.04,0.89
2018-01-19,600022,2.05,2.06,2.08,2.04,1104327,242220345.0,1.94,0.0,0.0,1.03
2018-01-22,600022,2.08,2.11,2.13,2.08,1526082,340587696.0,2.43,2.43,0.05,1.43
2018-01-23,600022,2.1,2.1,2.11,2.08,769166,170544726.0,1.42,-0.47,-0.01,0.72
2018-01-24,600022,2.1,2.1,2.11,2.09,861445,192182105.0,0.95,0.0,0.0,0.81
2018-01-25,600022,2.1,2.12,2.13,2.09,1129274,253451848.0,1.9,0.95,0.02,1.06
2018-01-26,600022,2.12,2.1,2.12,2.09,567737,126939098.0,1.42,-0.94,-0.02,0.53
2018-01-29,600022,2.11,2.14,2.15,2.1,1683829,381251968.0,2.38,1.9,0.04,1.58
2018-01-30,600022,2.13,2.11,2.14,2.1,863399,194229226.0,1.87,-1.4,-0.03,0.81
2018-01-31,600022,2.1,2.07,2.1,2.06,1053370,232962632.0,1.9,-1.9,-0.04,0.99
2018-02-01,600022,2.08,2.08,2.13,2.06,1475195,327825424.0,3.38,0.48,0.01,1.38
2018-02-02,600022,2.06,2.11,2.11,1.89,1926872,416871600.0,10.58,1.44,0.03,1.8
2018-02-05,600022,2.06,2.13,2.17,2.04,2260803,507878464.0,6.16,0.95,0.02,2.12
2018-02-06,600022,2.09,2.04,2.14,2.03,1861510,412543408.0,5.16,-4.23,-0.09,1.74
2018-02-07,600022,2.08,2.07,2.12,2.04,1557553,345047152.0,3.92,1.47,0.03,1.46
2018-02-08,600022,2.06,2.05,2.09,2.03,1261120,275762576.0,2.9,-0.97,-0.02,1.18
2018-02-09,600022,2.01,1.98,2.03,1.93,1649534,349570048.0,4.88,-3.41,-0.07,1.54
2018-02-12,600022,1.98,1.99,2.01,1.96,970662,205861239.0,2.53,0.51,0.01,0.91
2018-02-13,600022,2.0,2.0,2.03,1.99,748798,160115685.0,2.01,0.5,0.01,0.7
2018-02-14,600022,2.0,2.02,2.03,1.98,829392,177230420.0,2.5,1.0,0.02,0.78
2018-02-22,600022,2.03,2.07,2.08,2.02,1018860,221892965.0,2.97,2.48,0.05,0.95
2018-02-23,600022,2.06,2.1,2.12,2.05,1229332,271724544.0,3.38,1.45,0.03,1.15
2018-02-26,600022,2.12,2.13,2.16,2.11,1376709,311787408.0,2.38,1.43,0.03,1.29
2018-02-27,600022,2.13,2.1,2.14,2.09,1070400,239499050.0,2.35,-1.41,-0.03,1.0
2018-02-28,600022,2.09,2.12,2.12,2.08,786952,175524384.0,1.9,0.95,0.02,0.74
2018-03-01,600022,2.1,2.11,2.13,2.09,820554,183773640.0,1.89,-0.47,-0.01,0.77
2018-03-02,600022,2.09,2.06,2.09,2.05,971964,214123170.0,1.9,-2.37,-0.05,0.91
2018-03-05,600022,2.06,2.03,2.07,2.03,745059,161960175.0,1.94,-1.46,-0.03,0.7
2018-03-06,600022,2.04,2.07,2.07,2.02,764372,166244080.0,2.46,1.97,0.04,0.72
2018-03-07,600022,2.06,2.04,2.07,2.03,785255,171255861.0,1.93,-1.45,-0.03,0.73
2018-03-08,600022,2.04,2.05,2.06,2.03,476763,103820911.0,1.47,0.49,0.01,0.45
2018-03-09,600022,2.06,2.05,2.06,2.04,544763,118507798.0,0.98,0.0,0.0,0.51
2018-03-12,600022,2.05,2.04,2.06,2.03,755461,164243625.0,1.46,-0.49,-0.01,0.71
2018-03-13,600022,2.04,2.03,2.05,2.02,795185,172094911.0,1.47,-0.49,-0.01,0.74
2018-03-14,600022,2.03,2.03,2.05,2.02,578705,124929595.0,1.48,0.0,0.0,0.54
2018-03-15,600022,2.03,2.02,2.03,2.0,696479,149386103.0,1.48,-0.49,-0.01,0.65
2018-03-16,600022,2.02,2.0,2.02,2.0,457213,97803481.0,0.99,-0.99,-0.02,0.43
2018-03-19,600022,2.0,1.99,2.0,1.98,488005,103586511.0,1.0,-0.5,-0.01,0.46
2018-03-20,600022,1.98,2.01,2.01,1.97,540388,114590578.0,2.01,1.01,0.02,0.51
2018-03-21,600022,2.0,1.99,2.01,1.99,553642,117953792.0,1.0,-1.0,-0.02,0.52
2018-03-22,600022,1.99,1.98,2.0,1.97,445283,94033130.0,1.51,-0.5,-0.01,0.42
2018-03-23,600022,1.95,1.89,1.95,1.85,1537448,313375296.0,5.05,-4.55,-0.09,1.44
2018-03-26,600022,1.85,1.89,1.89,1.83,792667,157729448.0,3.17,0.0,0.0,0.74
2018-08-16,600022,1.7,1.74,1.77,1.69,3283157,603959904.0,4.23,-7.94,-0.15,3.0
2018-08-17,600022,1.74,1.73,1.78,1.71,1677310,314126064.0,4.02,-0.57,-0.01,1.53
2018-08-20,600022,1.73,1.74,1.74,1.68,1164392,215012787.0,3.47,0.58,0.01,1.06
2018-08-21,600022,1.73,1.73,1.74,1.7,857007,158887246.0,2.3,-0.57,-0.01,0.78
2018-08-22,600022,1.72,1.73,1.75,1.71,824489,153675062.0,2.31,0.0,0.0,0.75
