日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600770,7.58,7.63,7.67,7.56,97394,74291823.0,1.45,0.39,0.03,0.75
2018-01-03,600770,7.63,7.71,7.76,7.58,110669,85220747.0,2.36,1.05,0.08,0.85
2018-01-04,600770,7.72,7.8,7.85,7.64,142526,110325786.0,2.72,1.17,0.09,1.1
2018-01-05,600770,7.77,7.7,7.78,7.66,115010,88706838.0,1.54,-1.28,-0.1,0.88
2018-01-08,600770,7.74,7.73,7.78,7.64,78562,60478732.0,1.82,0.39,0.03,0.6
2018-01-09,600770,7.74,7.62,7.8,7.59,114190,87778985.0,2.72,-1.42,-0.11,0.88
2018-01-10,600770,7.59,7.51,7.59,7.42,113284,84820556.0,2.23,-1.44,-0.11,0.87
2018-01-11,600770,7.49,7.64,7.65,7.43,98786,74819003.0,2.93,1.73,0.13,0.76
2018-01-12,600770,7.61,7.5,7.65,7.48,82686,62317980.0,2.23,-1.83,-0.14,0.64
2018-01-15,600770,7.45,7.55,7.61,7.28,177582,132475339.0,4.4,0.67,0.05,1.37
2018-01-16,600770,7.51,7.63,7.74,7.48,150310,114463079.0,3.44,1.06,0.08,1.16
2018-01-17,600770,7.58,7.61,7.66,7.32,140401,105501208.0,4.46,-0.26,-0.02,1.08
2018-01-18,600770,7.55,7.46,7.65,7.41,94773,71187763.0,3.15,-1.97,-0.15,0.73
2018-01-19,600770,7.4,7.38,7.49,7.37,82369,61029418.0,1.61,-1.07,-0.08,0.63
2018-01-22,600770,7.33,7.45,7.52,7.3,77235,57126529.0,2.98,0.95,0.07,0.59
2018-01-23,600770,7.44,7.4,7.48,7.36,51095,37839111.0,1.61,-0.67,-0.05,0.39
2018-01-24,600770,7.4,7.46,7.48,7.3,83871,62095061.0,2.43,0.81,0.06,0.65
2018-01-25,600770,7.41,7.5,7.62,7.41,102667,77316138.0,2.82,0.54,0.04,0.79
2018-01-26,600770,7.48,7.44,7.57,7.42,60513,45370006.0,2.0,-0.8,-0.06,0.47
2018-01-29,600770,7.43,7.3,7.47,7.25,106000,77760862.0,2.96,-1.88,-0.14,0.82
2018-01-30,600770,7.32,7.32,7.37,7.28,44975,32949558.0,1.23,0.27,0.02,0.35
2018-01-31,600770,7.32,7.09,7.34,7.0,129331,92407840.0,4.64,-3.14,-0.23,0.99
2018-02-01,600770,7.09,6.67,7.15,6.51,176510,120232905.0,9.03,-5.92,-0.42,1.36
2018-02-02,600770,6.67,6.76,6.9,6.57,105554,70540674.0,4.95,1.35,0.09,0.81
2018-02-05,600770,6.69,6.65,6.74,6.6,70150,46669901.0,2.07,-1.63,-0.11,0.54
2018-02-06,600770,6.47,6.25,6.6,6.2,149002,94972163.0,6.02,-6.02,-0.4,1.15
2018-02-07,600770,6.36,6.18,6.39,6.05,96166,60063178.0,5.44,-1.12,-0.07,0.74
2018-02-08,600770,6.18,6.24,6.3,6.18,51859,32411607.0,1.94,0.97,0.06,0.4
2018-02-09,600770,6.1,6.12,6.14,5.94,126476,76506499.0,3.21,-1.92,-0.12,0.97
2018-02-12,600770,6.12,6.27,6.39,6.12,56360,35192459.0,4.41,2.45,0.15,0.43
2018-02-13,600770,6.25,6.23,6.36,6.22,49977,31421731.0,2.23,-0.64,-0.04,0.38
2018-02-14,600770,6.26,6.19,6.29,6.17,37296,23140893.0,1.93,-0.64,-0.04,0.29
2018-02-22,600770,6.26,6.31,6.34,6.23,48228,30384489.0,1.78,1.94,0.12,0.37
2018-02-23,600770,6.33,6.32,6.34,6.24,48560,30581032.0,1.58,0.16,0.01,0.37
2018-02-26,600770,6.37,6.44,6.47,6.34,86593,55624388.0,2.06,1.9,0.12,0.67
2018-02-27,600770,6.43,6.43,6.51,6.39,89904,57958421.0,1.86,-0.16,-0.01,0.69
2018-02-28,600770,6.39,6.45,6.49,6.32,79940,51282105.0,2.64,0.31,0.02,0.61
2018-03-01,600770,6.46,6.65,6.73,6.44,215429,142458775.0,4.5,3.1,0.2,1.66
2018-03-02,600770,6.55,6.61,6.68,6.54,119903,79059246.0,2.11,-0.6,-0.04,0.92
2018-03-05,600770,6.58,6.68,6.68,6.52,125210,82633769.0,2.42,1.06,0.07,0.96
2018-03-06,600770,7.35,7.35,7.35,7.26,259483,190689300.0,1.35,10.03,0.67,2.0
2018-03-07,600770,7.39,7.5,7.78,7.26,666121,503325472.0,7.07,2.04,0.15,5.12
2018-03-08,600770,7.42,7.3,7.45,7.23,341280,250234335.0,2.93,-2.67,-0.2,2.63
2018-03-09,600770,7.27,7.31,7.37,7.09,293351,212856830.0,3.84,0.14,0.01,2.26
2018-03-12,600770,7.28,7.42,7.51,7.23,250210,184595713.0,3.83,1.5,0.11,1.92
2018-03-13,600770,7.39,7.38,7.59,7.32,225258,167492013.0,3.64,-0.54,-0.04,1.73
2018-03-14,600770,7.32,7.18,7.37,7.15,195554,141740288.0,2.98,-2.71,-0.2,1.5
2018-03-15,600770,7.16,7.04,7.17,6.88,201618,141231541.0,4.04,-1.95,-0.14,1.55
