日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,603603,34.69,34.93,35.04,34.68,13475,47244927.0,1.04,0.63,0.22,3.37
2018-01-03,603603,35.42,37.04,37.66,35.42,71633,264968878.0,6.41,6.04,2.11,17.9
2018-01-04,603603,36.5,36.24,37.09,36.0,42373,155063494.0,2.94,-2.16,-0.8,10.59
2018-01-05,603603,36.07,36.24,36.69,35.82,23494,85673948.0,2.4,0.0,0.0,5.87
2018-01-08,603603,36.35,35.98,36.78,35.59,17767,64241584.0,3.28,-0.72,-0.26,4.44
2018-01-09,603603,35.81,35.56,36.25,35.33,17647,63281326.0,2.56,-1.17,-0.42,4.41
2018-01-10,603603,35.42,34.69,35.71,34.41,20036,70464977.0,3.66,-2.45,-0.87,5.01
2018-01-11,603603,34.39,34.78,35.09,34.15,14867,51677661.0,2.71,0.26,0.09,3.72
2018-01-12,603603,34.55,34.78,35.23,34.31,15568,54336643.0,2.65,0.0,0.0,3.89
2018-01-15,603603,34.61,32.96,34.78,32.8,19371,65763016.0,5.69,-5.23,-1.82,4.84
2018-01-16,603603,32.8,32.89,33.26,32.68,15136,50202586.0,1.76,-0.21,-0.07,3.78
2018-01-17,603603,32.9,33.31,33.6,32.23,21871,72632388.0,4.17,1.28,0.42,5.47
2018-01-18,603603,33.2,32.75,33.2,32.68,15552,51342523.0,1.56,-1.68,-0.56,3.89
2018-01-19,603603,32.75,32.35,33.02,32.3,15110,49465906.0,2.2,-1.22,-0.4,3.78
2018-01-22,603603,32.39,32.72,33.08,32.39,14237,46981456.0,2.13,1.14,0.37,3.56
2018-01-23,603603,32.5,32.5,32.95,32.39,10505,34373609.0,1.71,-0.67,-0.22,2.63
2018-01-24,603603,32.54,32.66,32.79,31.9,17328,56481506.0,2.74,0.49,0.16,4.33
2018-01-25,603603,32.66,32.42,32.98,32.3,17454,57410271.0,2.08,-0.73,-0.24,4.36
2018-01-26,603603,31.8,31.82,32.39,31.8,18245,58612200.0,1.82,-1.85,-0.6,4.56
2018-01-29,603603,31.8,29.65,31.8,28.9,32242,98337962.0,9.11,-6.82,-2.17,8.06
2018-01-30,603603,29.33,28.4,29.62,28.3,24766,71333898.0,4.45,-4.22,-1.25,6.19
2018-01-31,603603,28.12,26.01,28.3,25.9,27727,74595200.0,8.45,-8.42,-2.39,6.93
2018-05-21,603603,28.63,28.63,28.63,28.63,6805,19617489.0,0.0,10.07,2.62,0.29
2018-05-22,603603,31.51,31.39,31.51,30.56,102041,320476928.0,3.32,9.64,2.76,4.35
2018-05-23,603603,30.42,29.84,30.56,29.55,53813,162151416.0,3.22,-4.94,-1.55,2.29
2018-05-24,603603,30.18,30.22,30.39,29.85,37248,112959076.0,1.81,1.27,0.38,1.59
2018-05-25,603603,30.5,29.91,30.5,29.87,21736,65697866.0,2.08,-1.03,-0.31,0.93
2018-05-28,603603,30.09,27.93,30.15,27.3,32667,93312312.0,9.53,-6.62,-1.98,1.39
2018-05-29,603603,28.03,27.12,28.29,27.08,22568,62746658.0,4.33,-2.9,-0.81,0.96
2018-05-30,603603,26.4,24.39,26.4,24.39,35008,88218095.0,7.41,-10.07,-2.73,1.49
2018-05-31,603603,24.12,24.52,24.99,24.12,22179,55006002.0,3.57,0.53,0.13,0.94
2018-06-01,603603,24.41,23.96,24.89,23.6,19991,48851559.0,5.26,-2.28,-0.56,0.85
2018-06-04,603603,24.6,23.9,24.6,23.8,13458,32808249.0,3.34,-0.25,-0.06,0.57
2018-06-05,603603,23.9,24.23,24.32,23.89,15684,38171036.0,1.8,1.38,0.33,0.67
2018-06-06,603603,24.28,24.17,24.52,23.9,16613,40421422.0,2.56,-0.25,-0.06,0.71
2018-06-07,603603,24.2,23.74,24.38,23.72,16116,38969281.0,2.73,-1.78,-0.43,0.69
2018-06-08,603603,23.67,22.65,23.71,22.42,25437,58550821.0,5.43,-4.59,-1.09,1.08
2018-06-11,603603,22.39,22.99,23.4,22.39,19535,45239500.0,4.46,1.5,0.34,0.83
2018-06-12,603603,23.42,24.01,24.8,23.21,34237,83100559.0,6.92,4.44,1.02,1.46
2018-06-13,603603,23.84,22.97,23.84,22.01,22119,51534068.0,7.62,-4.33,-1.04,0.94
2018-06-14,603603,23.06,23.04,23.78,22.91,17797,41910550.0,3.79,0.3,0.07,0.76
2018-06-15,603603,23.33,22.68,23.57,22.5,14516,33587223.0,4.64,-1.56,-0.36,0.62
2018-06-19,603603,22.04,20.39,22.04,20.39,20416,43009499.0,7.28,-10.1,-2.29,0.87
2018-06-20,603603,20.38,20.21,20.51,19.42,20015,40671316.0,5.35,-0.88,-0.18,0.85
2018-06-21,603603,19.95,18.54,20.39,18.43,21297,41742472.0,9.7,-8.26,-1.67,0.91
2018-06-22,603603,18.52,19.03,19.06,18.17,18815,35813655.0,4.8,2.64,0.49,0.8
2018-06-25,603603,19.61,19.16,19.79,19.0,18666,36746542.0,4.15,0.68,0.13,0.79
2018-06-26,603603,18.8,19.42,19.55,18.73,15556,30163112.0,4.28,1.36,0.26,0.66
2018-06-27,603603,19.42,19.48,19.66,19.18,14666,28857265.0,2.47,0.31,0.06,0.62
2018-06-28,603603,19.47,19.24,19.8,19.2,12336,24318463.0,3.08,-1.23,-0.24,0.53
2018-06-29,603603,19.44,20.29,20.33,19.3,25918,51805586.0,5.35,5.46,1.05,1.1
2018-07-02,603603,20.19,19.62,20.19,19.3,21946,43889601.0,4.39,-3.3,-0.67,0.93
2018-07-03,603603,19.79,19.95,20.16,19.43,19653,39402717.0,3.72,1.68,0.33,0.84
2018-07-04,603603,20.05,20.06,20.87,19.9,30060,61802427.0,4.86,0.55,0.11,1.28
2018-07-05,603603,20.01,18.87,20.05,18.83,24462,47829067.0,6.08,-5.93,-1.19,1.04
2018-07-06,603603,18.98,19.03,19.44,18.72,16653,32162848.0,3.82,0.85,0.16,0.71
2018-07-09,603603,19.55,19.8,20.25,19.3,18285,36617554.0,4.99,4.05,0.77,0.78
2018-07-10,603603,20.13,19.87,20.29,19.65,17041,34193040.0,3.23,0.35,0.07,0.73
2018-07-11,603603,19.7,19.15,19.79,18.83,18259,35640124.0,4.83,-3.62,-0.72,0.78
2018-07-12,603603,19.5,19.81,20.0,19.5,23458,46997943.0,2.61,3.45,0.66,1.0
2018-07-13,603603,20.01,19.74,20.18,19.65,18790,37712199.0,2.68,-0.35,-0.07,0.8
2018-07-16,603603,19.85,19.64,20.23,19.48,13826,27513882.0,3.8,-0.51,-0.1,0.59
2018-07-17,603603,19.8,19.9,19.98,19.6,14848,29536309.0,1.93,1.32,0.26,0.63
2018-07-18,603603,19.9,20.55,21.4,19.72,44792,93206514.0,8.44,3.27,0.65,1.91
2018-07-19,603603,20.4,19.77,20.69,19.63,26276,52854591.0,5.16,-3.8,-0.78,1.12
2018-07-20,603603,19.58,19.73,19.98,19.09,21260,41509596.0,4.5,-0.2,-0.04,0.91
2018-07-23,603603,19.6,19.86,19.87,19.41,15746,31135421.0,2.33,0.66,0.13,0.67
2018-07-24,603603,19.73,20.28,20.4,19.51,31949,64387174.0,4.48,2.11,0.42,1.36
2018-07-25,603603,20.75,20.02,20.75,19.93,26550,53991469.0,4.04,-1.28,-0.26,1.13
2018-07-26,603603,20.12,20.33,20.5,20.05,31803,64735499.0,2.25,1.55,0.31,1.35
2018-07-27,603603,20.88,21.25,22.23,20.59,67352,144298394.0,8.07,4.53,0.92,2.87
2018-07-30,603603,20.96,20.83,20.96,20.59,32453,67751848.0,1.74,-1.98,-0.42,1.38
2018-07-31,603603,20.55,21.28,21.3,20.36,27055,56781738.0,4.51,2.16,0.45,1.15
2018-08-01,603603,21.3,20.32,21.35,20.18,28670,59979386.0,5.5,-4.51,-0.96,1.22
2018-08-02,603603,20.1,18.97,20.1,18.51,31579,60653365.0,7.82,-6.64,-1.35,1.34
2018-08-03,603603,19.05,18.38,19.05,18.3,15809,29570556.0,3.95,-3.11,-0.59,0.67
2018-08-06,603603,18.38,18.52,18.58,17.18,22360,40142000.0,7.62,0.76,0.14,0.95
2018-08-07,603603,18.39,18.68,18.86,17.87,15532,28804597.0,5.35,0.86,0.16,0.66
2018-08-08,603603,18.66,18.34,18.66,17.72,18426,33811993.0,5.03,-1.82,-0.34,0.78
2018-08-09,603603,18.23,18.45,18.77,18.01,20084,37229572.0,4.14,0.6,0.11,0.86
2018-08-10,603603,18.34,18.41,18.6,18.12,15728,29099056.0,2.6,-0.22,-0.04,0.67
