日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600249,6.59,6.63,6.78,6.52,140783,94158517.0,3.9,-0.6,-0.04,3.13
2018-01-03,600249,6.64,6.61,6.79,6.43,152820,101590331.0,5.43,-0.3,-0.02,3.4
2018-01-04,600249,6.54,6.49,6.69,6.43,113693,75021280.0,3.93,-1.82,-0.12,2.53
2018-01-05,600249,6.49,6.5,6.56,6.44,74308,48730650.0,1.85,0.15,0.01,1.65
2018-01-08,600249,6.51,6.72,6.8,6.35,189939,126851016.0,6.92,3.38,0.22,4.22
2018-01-09,600249,6.71,6.55,6.72,6.54,98528,65676893.0,2.68,-2.53,-0.17,2.19
2018-01-10,600249,6.54,6.56,6.63,6.29,112167,73113514.0,5.19,0.15,0.01,2.49
2018-01-11,600249,6.5,6.69,6.8,6.42,154416,104361324.0,5.79,1.98,0.13,3.43
2018-01-12,600249,6.72,6.78,6.82,6.55,131885,89334084.0,4.04,1.35,0.09,2.93
2018-01-15,600249,6.69,6.53,6.74,6.46,93242,62376976.0,4.13,-3.69,-0.25,2.07
2018-01-16,600249,6.51,6.36,6.68,6.23,120666,78407481.0,6.89,-2.6,-0.17,2.68
2018-01-17,600249,6.28,6.27,6.36,6.15,68479,43217073.0,3.3,-1.42,-0.09,1.52
2018-01-18,600249,6.27,6.3,6.33,6.22,44121,27939837.0,1.75,0.48,0.03,0.98
2018-01-19,600249,6.31,6.16,6.32,6.11,59021,36954111.0,3.33,-2.22,-0.14,1.31
2018-01-22,600249,6.14,6.18,6.21,6.07,41942,25964833.0,2.27,0.32,0.02,0.93
2018-01-23,600249,6.18,6.34,6.4,6.16,70677,44845899.0,3.88,2.59,0.16,1.57
2018-01-24,600249,6.23,6.35,6.38,6.23,58275,37115876.0,2.37,0.16,0.01,1.29
2018-01-25,600249,6.27,6.23,6.35,6.22,48962,31027524.0,2.05,-1.89,-0.12,1.09
2018-01-26,600249,6.24,6.15,6.27,6.14,43679,27300577.0,2.09,-1.28,-0.08,0.97
2018-01-29,600249,6.04,5.79,6.04,5.72,120250,71042470.0,5.2,-5.85,-0.36,2.67
2018-01-30,600249,5.75,5.81,5.85,5.74,31260,18328718.0,1.9,0.35,0.02,0.69
2018-01-31,600249,5.81,5.57,5.81,5.54,52048,29690467.0,4.65,-4.13,-0.24,1.16
2018-02-01,600249,5.55,5.15,5.6,5.14,66624,35860790.0,8.26,-7.54,-0.42,1.48
2018-02-02,600249,5.03,5.1,5.21,4.94,48480,24935641.0,5.24,-0.97,-0.05,1.08
2018-02-05,600249,5.03,5.08,5.15,4.98,36208,18616771.0,3.33,-0.39,-0.02,0.8
2018-02-06,600249,5.04,4.94,5.15,4.9,52487,26741940.0,4.92,-2.76,-0.14,1.17
2018-02-07,600249,5.04,5.0,5.08,4.85,35572,17886446.0,4.66,1.21,0.06,0.79
2018-02-08,600249,5.0,5.09,5.15,4.99,37111,19066190.0,3.2,1.8,0.09,0.82
2018-02-09,600249,4.99,4.98,5.03,4.9,42619,21454652.0,2.55,-2.16,-0.11,0.95
2018-02-12,600249,5.05,5.32,5.48,4.94,71916,38116642.0,10.84,6.83,0.34,1.6
2018-02-13,600249,5.33,5.16,5.38,5.14,54715,29085316.0,4.51,-3.01,-0.16,1.22
2018-02-14,600249,5.15,5.17,5.26,5.09,24572,12854254.0,3.29,0.19,0.01,0.55
2018-02-22,600249,5.17,5.22,5.25,5.16,28076,14811510.0,1.74,0.97,0.05,0.62
2018-02-23,600249,5.21,5.29,5.34,5.17,38134,20330974.0,3.26,1.34,0.07,0.85
2018-02-26,600249,5.26,5.33,5.35,5.25,41278,22170220.0,1.89,0.76,0.04,0.92
2018-02-27,600249,5.33,5.33,5.35,5.27,33515,18026408.0,1.5,0.0,0.0,0.74
2018-02-28,600249,5.3,5.31,5.34,5.26,32840,17599994.0,1.5,-0.38,-0.02,0.73
2018-03-01,600249,5.3,5.37,5.41,5.26,46637,25241710.0,2.82,1.13,0.06,1.04
2018-03-02,600249,5.31,5.39,5.41,5.31,38778,21033551.0,1.86,0.37,0.02,0.71
2018-03-05,600249,5.35,5.45,5.46,5.3,57141,31080482.0,2.97,1.11,0.06,1.04
2018-03-06,600249,5.44,5.46,5.49,5.39,36570,20136248.0,1.83,0.18,0.01,0.66
2018-03-07,600249,5.44,5.48,5.5,5.44,42135,23308662.0,1.1,0.37,0.02,0.77
2018-03-08,600249,5.49,5.61,5.77,5.46,78471,44438822.0,5.66,2.37,0.13,1.43
2018-03-09,600249,5.62,5.63,5.65,5.52,48397,27392784.0,2.32,0.36,0.02,0.88
2018-03-12,600249,5.7,5.75,5.91,5.6,79566,46213617.0,5.51,2.13,0.12,1.45
2018-03-13,600249,5.71,5.79,5.83,5.65,67842,39499913.0,3.13,0.7,0.04,1.23
2018-03-14,600249,6.34,6.38,6.38,6.33,385947,248341941.0,0.86,10.19,0.59,7.02
2018-03-15,600249,6.01,6.6,6.96,5.95,562617,365954080.0,15.83,3.45,0.22,10.23
