日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600683,4.89,5.12,5.29,4.83,36913,21795414.0,9.41,4.7,0.23,0.5
2018-01-03,600683,5.12,5.11,5.17,5.03,26659,15692935.0,2.73,-0.2,-0.01,0.36
2018-01-04,600683,5.11,5.11,5.14,5.06,16167,9524208.0,1.57,0.0,0.0,0.22
2018-01-05,600683,5.17,5.38,5.45,5.12,84912,51945241.0,6.46,5.28,0.27,1.15
2018-01-08,600683,5.37,5.38,5.51,5.28,63154,39020053.0,4.28,0.0,0.0,0.85
2018-01-09,600683,5.36,5.42,5.47,5.27,52421,32306583.0,3.72,0.74,0.04,0.71
2018-01-10,600683,5.47,5.53,5.54,5.28,76920,47744937.0,4.8,2.03,0.11,1.04
2018-01-11,600683,5.62,5.71,5.9,5.62,101940,66635073.0,5.06,3.25,0.18,1.38
2018-01-12,600683,5.63,5.77,5.99,5.53,96606,63764941.0,8.06,1.05,0.06,1.3
2018-01-15,600683,5.67,5.57,5.77,5.49,62999,40402049.0,4.85,-3.47,-0.2,0.85
2018-01-16,600683,5.67,5.8,5.82,5.48,72498,46882294.0,6.1,4.13,0.23,0.98
2018-01-17,600683,5.75,5.57,5.79,5.55,54437,34900997.0,4.14,-3.97,-0.23,0.73
2018-01-18,600683,5.54,5.6,5.63,5.5,33160,21049196.0,2.33,0.54,0.03,0.45
2018-01-19,600683,5.63,5.5,5.63,5.49,34307,21743601.0,2.5,-1.79,-0.1,0.46
2018-01-22,600683,5.48,5.58,5.59,5.42,19926,12564581.0,3.09,1.45,0.08,0.27
2018-01-23,600683,5.55,5.6,5.69,5.55,24648,15751159.0,2.51,0.36,0.02,0.33
2018-01-24,600683,5.6,5.58,5.65,5.52,25523,16200657.0,2.32,-0.36,-0.02,0.34
2018-01-25,600683,5.57,5.5,5.57,5.44,27460,17256239.0,2.33,-1.43,-0.08,0.37
2018-01-26,600683,5.48,5.57,5.64,5.48,23504,14918526.0,2.91,1.27,0.07,0.32
2018-01-29,600683,5.55,5.41,5.55,5.31,44603,27509869.0,4.31,-2.87,-0.16,0.6
2018-01-30,600683,5.37,5.41,5.47,5.32,26634,16479960.0,2.77,0.0,0.0,0.36
2018-01-31,600683,5.39,5.38,5.44,5.28,30215,18530580.0,2.96,-0.55,-0.03,0.41
2018-02-01,600683,5.37,5.04,5.4,5.02,28067,16759608.0,7.06,-6.32,-0.34,0.38
2018-02-02,600683,5.07,5.13,5.13,4.93,18098,10561487.0,3.97,1.79,0.09,0.24
2018-02-05,600683,5.03,5.01,5.12,4.98,13910,8107285.0,2.73,-2.34,-0.12,0.19
2018-02-06,600683,4.87,4.57,4.96,4.55,34010,18780101.0,8.18,-8.78,-0.44,0.46
2018-02-07,600683,4.66,4.52,4.67,4.4,16682,8914735.0,5.91,-1.09,-0.05,0.23
2018-02-08,600683,4.59,4.63,4.64,4.49,15367,8225835.0,3.32,2.43,0.11,0.21
2018-02-09,600683,4.51,4.39,4.57,4.36,14644,7664132.0,4.54,-5.18,-0.24,0.2
2018-02-12,600683,4.45,4.51,4.54,4.38,15925,8341897.0,3.64,2.73,0.12,0.21
2018-02-13,600683,4.52,4.52,4.66,4.52,11738,6309706.0,3.1,0.22,0.01,0.16
2018-02-14,600683,4.54,4.62,4.63,4.5,7589,4043224.0,2.88,2.21,0.1,0.1
2018-02-22,600683,4.6,4.7,4.75,4.6,8704,4770184.0,3.25,1.73,0.08,0.12
2018-02-23,600683,4.75,4.74,4.79,4.7,9699,5363189.0,1.91,0.85,0.04,0.13
2018-02-26,600683,4.74,4.76,4.79,4.71,18674,10322201.0,1.69,0.42,0.02,0.25
2018-02-27,600683,4.76,4.69,4.77,4.66,21256,11638630.0,2.31,-1.47,-0.07,0.29
2018-02-28,600683,4.71,4.73,4.76,4.64,16197,8873593.0,2.56,0.85,0.04,0.22
2018-03-01,600683,4.67,4.68,4.74,4.65,15091,8279295.0,1.9,-1.06,-0.05,0.2
2018-03-02,600683,4.68,4.58,4.71,4.56,19037,10326803.0,3.21,-2.14,-0.1,0.26
2018-03-05,600683,4.62,4.63,4.65,4.57,9470,5116446.0,1.75,1.09,0.05,0.13
2018-03-06,600683,4.69,4.65,4.69,4.57,21062,11363633.0,2.59,0.43,0.02,0.28
2018-03-07,600683,4.62,4.64,4.7,4.62,11218,6095966.0,1.72,-0.22,-0.01,0.15
2018-03-08,600683,4.65,5.02,5.17,4.64,80105,46205407.0,11.42,8.19,0.38,1.08
2018-03-09,600683,5.0,4.89,5.0,4.8,45564,25736834.0,3.98,-2.59,-0.13,0.62
2018-03-12,600683,4.87,4.89,4.9,4.84,27213,15378630.0,1.23,0.0,0.0,0.37
2018-03-13,600683,4.87,4.85,4.89,4.83,17448,9834258.0,1.23,-0.82,-0.04,0.24
2018-03-14,600683,4.79,4.82,4.91,4.79,19466,10955661.0,2.47,-0.62,-0.03,0.26
2018-03-15,600683,4.78,4.75,4.84,4.71,16076,8908242.0,2.7,-1.45,-0.07,0.22
2018-03-16,600683,4.7,4.76,4.8,4.7,10587,5871284.0,2.11,0.21,0.01,0.14
2018-03-19,600683,4.76,4.82,4.83,4.7,10774,5970689.0,2.73,1.26,0.06,0.15
2018-03-20,600683,4.78,4.91,4.94,4.73,23061,12978698.0,4.36,1.87,0.09,0.31
2018-03-21,600683,5.01,4.95,5.08,4.84,56310,32662528.0,4.89,0.81,0.04,0.76
2018-03-22,600683,4.93,5.04,5.14,4.88,52045,30342482.0,5.25,1.82,0.09,0.7
2018-03-23,600683,4.9,4.65,4.99,4.59,46144,25616106.0,7.94,-7.74,-0.39,0.62
2018-03-26,600683,4.6,4.77,4.78,4.5,22624,12277654.0,6.02,2.58,0.12,0.31
2018-03-27,600683,4.82,4.87,4.93,4.77,26750,15133043.0,3.35,2.1,0.1,0.36
2018-03-28,600683,4.84,4.89,5.01,4.79,23486,13367147.0,4.52,0.41,0.02,0.32
2018-03-29,600683,4.91,5.27,5.46,4.83,109632,66056698.0,12.88,7.77,0.38,1.48
2018-03-30,600683,5.18,5.18,5.26,5.09,64406,38320501.0,3.23,-1.71,-0.09,0.87
2018-04-02,600683,5.15,5.15,5.25,5.11,39198,23396990.0,2.7,-0.58,-0.03,0.53
2018-04-03,600683,5.06,5.12,5.12,5.0,28006,16323369.0,2.33,-0.58,-0.03,0.38
2018-04-04,600683,5.13,5.0,5.16,4.99,19284,11309340.0,3.32,-2.34,-0.12,0.26
2018-04-09,600683,5.0,4.98,5.0,4.92,25184,14434308.0,1.6,-0.4,-0.02,0.34
2018-04-10,600683,5.01,5.08,5.09,4.97,25263,14666237.0,2.41,2.01,0.1,0.34
2018-04-11,600683,5.12,5.14,5.17,5.03,27784,16334177.0,2.76,1.18,0.06,0.38
2018-04-12,600683,5.12,5.02,5.12,4.96,21368,12461632.0,3.11,-2.33,-0.12,0.29
2018-04-13,600683,5.03,4.94,5.08,4.9,21428,12335730.0,3.59,-1.59,-0.08,0.29
2018-04-16,600683,5.15,4.94,5.15,4.86,17998,10323834.0,5.87,0.0,0.0,0.24
2018-04-17,600683,4.91,4.76,5.0,4.73,22401,12685313.0,5.47,-3.64,-0.18,0.3
2018-04-18,600683,4.85,5.0,5.05,4.82,28680,16373237.0,4.83,5.04,0.24,0.39
2018-04-19,600683,4.97,5.02,5.05,4.97,15934,9232432.0,1.6,0.4,0.02,0.22
2018-04-20,600683,5.04,4.94,5.04,4.94,14358,8254598.0,1.99,-1.59,-0.08,0.19
2018-04-23,600683,4.88,4.92,5.01,4.77,20791,11723450.0,4.86,-0.4,-0.02,0.28
2018-04-24,600683,4.93,4.97,5.03,4.91,19448,10796400.0,2.44,1.02,0.05,0.26
2018-04-25,600683,4.92,4.86,4.97,4.84,22301,12223652.0,2.62,-2.21,-0.11,0.3
2018-04-26,600683,4.88,4.88,5.01,4.87,19029,10506294.0,2.88,0.41,0.02,0.26
2018-04-27,600683,4.87,4.85,4.91,4.82,16761,9130571.0,1.84,-0.61,-0.03,0.23
2018-05-02,600683,4.82,4.95,4.97,4.79,25363,13965664.0,3.71,2.06,0.1,0.34
2018-05-03,600683,4.97,4.94,4.97,4.87,16045,8840818.0,2.02,-0.2,-0.01,0.22
2018-05-04,600683,4.89,4.96,4.99,4.89,9896,5484903.0,2.02,0.4,0.02,0.13
2018-05-07,600683,4.93,5.02,5.04,4.93,19996,11176324.0,2.22,1.21,0.06,0.27
2018-05-08,600683,4.99,5.06,5.07,4.99,16221,9114667.0,1.59,0.8,0.04,0.22
2018-05-09,600683,5.08,5.07,5.11,5.02,15336,8656922.0,1.78,0.2,0.01,0.21
2018-05-10,600683,5.07,5.07,5.1,5.04,10315,5818887.0,1.18,0.0,0.0,0.14
2018-05-11,600683,5.08,5.05,5.11,5.04,12544,7097756.0,1.38,-0.39,-0.02,0.17
2018-05-14,600683,5.05,4.98,5.1,4.98,14866,8347279.0,2.38,-1.39,-0.07,0.2
2018-05-15,600683,4.99,4.99,5.03,4.93,9070,5034789.0,2.01,0.2,0.01,0.12
2018-05-16,600683,5.0,4.91,5.05,4.9,12715,7014268.0,3.01,-1.6,-0.08,0.17
2018-05-17,600683,4.94,4.93,5.01,4.9,9596,5306911.0,2.24,0.41,0.02,0.13
2018-05-18,600683,4.92,5.03,5.04,4.87,16897,9390783.0,3.45,2.03,0.1,0.23
2018-05-21,600683,5.09,5.06,5.09,5.02,15201,8576767.0,1.39,0.6,0.03,0.21
2018-05-22,600683,5.04,5.02,5.07,4.97,16108,8996418.0,1.98,-0.79,-0.04,0.22
2018-05-23,600683,4.97,5.02,5.03,4.96,10024,5581533.0,1.39,0.0,0.0,0.14
2018-05-24,600683,4.96,4.99,5.02,4.9,18958,10484076.0,2.39,-0.6,-0.03,0.26
2018-05-25,600683,4.97,5.03,5.1,4.94,18666,10458294.0,3.21,0.8,0.04,0.25
2018-05-28,600683,5.03,4.98,5.07,4.93,20359,11359436.0,2.78,-0.99,-0.05,0.27
2018-05-29,600683,4.95,4.94,5.01,4.86,20309,11198046.0,3.01,-0.8,-0.04,0.27
2018-05-30,600683,4.88,4.72,4.88,4.65,17606,9486951.0,4.66,-4.45,-0.22,0.24
2018-05-31,600683,4.75,4.77,4.8,4.74,7153,3827755.0,1.27,1.06,0.05,0.1
2018-06-01,600683,4.77,4.67,4.78,4.53,20998,11035232.0,5.24,-2.1,-0.1,0.28
2018-06-04,600683,4.68,4.68,4.75,4.63,13017,6862387.0,2.57,0.21,0.01,0.18
2018-06-05,600683,4.68,4.77,4.77,4.68,9300,4952182.0,1.92,1.92,0.09,0.13
2018-06-06,600683,4.79,4.79,4.86,4.74,9004,4846426.0,2.52,0.42,0.02,0.12
2018-06-07,600683,4.85,4.79,4.85,4.77,7389,3974940.0,1.67,0.0,0.0,0.1
2018-06-08,600683,4.79,4.65,4.79,4.62,8739,4590343.0,3.55,-2.92,-0.14,0.12
2018-06-11,600683,4.71,4.68,4.71,4.51,11495,6007997.0,4.3,0.65,0.03,0.16
2018-06-12,600683,4.64,4.71,4.78,4.63,10471,5547789.0,3.21,0.64,0.03,0.14
2018-06-13,600683,4.67,4.69,4.89,4.66,15610,8357204.0,4.88,-0.42,-0.02,0.21
2018-06-14,600683,4.66,4.59,4.7,4.56,16559,8603762.0,2.99,-2.13,-0.1,0.22
2018-06-15,600683,4.61,4.48,4.64,4.45,16546,8456634.0,4.14,-2.4,-0.11,0.22
2018-06-19,600683,4.43,4.02,4.67,3.98,32513,15759438.0,15.4,-10.27,-0.46,0.44
2018-06-20,600683,4.15,4.08,4.2,4.03,16498,7701396.0,4.23,1.49,0.06,0.22
2018-06-21,600683,4.08,4.0,4.17,3.9,19406,9018425.0,6.62,-1.96,-0.08,0.26
2018-06-22,600683,4.0,4.12,4.12,3.94,12402,5758321.0,4.5,3.0,0.12,0.17
2018-06-25,600683,4.13,4.07,4.21,4.06,11106,5230612.0,3.64,-1.21,-0.05,0.15
2018-06-26,600683,4.07,4.07,4.1,3.97,6899,3186887.0,3.19,0.0,0.0,0.09
2018-06-27,600683,4.07,3.95,4.14,3.93,18964,8775456.0,5.16,-2.95,-0.12,0.26
2018-06-28,600683,3.95,3.95,4.03,3.91,11867,5412540.0,3.04,0.0,0.0,0.16
2018-06-29,600683,3.93,4.01,4.05,3.93,16411,7522555.0,3.04,1.52,0.06,0.22
2018-07-02,600683,3.98,3.81,4.05,3.79,31163,14063820.0,6.48,-4.99,-0.2,0.42
2018-07-03,600683,3.85,3.97,3.98,3.75,24720,11033009.0,6.04,4.2,0.16,0.33
2018-07-04,600683,3.96,3.93,4.01,3.9,10162,4613666.0,2.77,-1.01,-0.04,0.14
2018-07-05,600683,3.92,3.93,3.97,3.89,10779,4863271.0,2.04,0.0,0.0,0.15
