日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,EPS,开盘,最高,最低
2018-01-01,674.25830078125,,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-02,674.25830078125,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-03,674.25830078125,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-04,676.2472534179688,0.2949837820927392,36900,24953523.651123047,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-05,672.2693481445312,-0.5882323740809103,57800,38857168.32275391,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-08,672.2693481445312,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-09,694.14794921875,3.254439776944152,106900,74204415.77148438,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-10,690.1699829101562,-0.5730718232432874,51600,35612771.11816406,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-11,687.1865844726562,-0.4322700945237123,66500,45697907.86743164,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-12,688.1810302734375,0.1447126331117765,56600,38951046.31347656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-15,686.1920776367188,-0.2890159055864205,49800,34172365.466308594,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-16,682.2141723632812,-0.5797072573524353,57800,39431979.162597656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-17,683.2086181640625,0.1457673911018808,59500,40650912.78076172,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-18,688.1810302734375,0.7278028960959304,61800,42529587.67089844,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-19,678.2362060546875,-1.4450883969874262,73900,50121655.627441406,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-22,687.1865844726562,1.319655060887004,52200,35871139.709472656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-23,716.0264892578125,4.196808470480806,220100,157597430.28564453,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-24,750.8333740234375,4.861116912267249,811400,609226199.6826172,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-25,709.0651245117188,-5.56291861240773,361100,256043416.46118164,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-26,698.1258544921875,-1.5427736665322933,128500,89709172.3022461,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-29,694.14794921875,-0.5697977302861812,75400,52338755.37109375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-30,666.3024291992188,-4.011467591436501,218100,145320559.8083496,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-01-31,668.2913818359375,0.2985059861044137,86900,58074521.08154297,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-01,669.285888671875,0.1488133564143012,90900,60838087.28027344,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-02,665.3079833984375,-0.5943506864205972,130400,86756161.03515625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-05,676.2472534179688,1.644241508068589,156500,105832695.15991212,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-06,601.6611938476562,-11.029406654641605,269700,162268023.9807129,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-07,636.468017578125,5.785120278055023,173500,110427201.04980467,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-08,633.4845581054688,-0.4687524573518842,107900,68352983.81958008,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-09,642.4348754882812,1.412870648272757,126900,81524985.69946289,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-12,642.4348754882812,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-13,646.412841796875,0.6192014880217034,293900,189980734.2041016,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-14,658.3466186523438,1.8461540495228408,67300,44306727.435302734,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-15,656.3576049804688,-0.3021225621157697,48000,31505165.0390625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-16,674.25830078125,2.72727788403,109500,73831283.93554688,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-19,706.0817260742188,4.7197676700599045,128000,90378460.9375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-20,708.0706787109375,0.2816887285523206,88300,62522640.93017578,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-21,716.0264892578125,1.1235898881392536,116600,83488688.64746094,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-22,710.0596313476562,-0.8333292133285597,47100,33443808.63647461,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-23,709.0651245117188,-0.140059622041877,47700,33822406.439208984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-26,715.0320434570312,0.8415191692612733,115700,82729207.42797852,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-27,765.7505493164062,7.093179434891006,335600,256985884.350586,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-02-28,792.6015625,3.506496104712431,297400,235719704.6875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-01,805.5298461914062,1.631120136910691,250300,201624120.50170887,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-02,810.5022583007812,0.6172846521931952,231900,187955473.6999512,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-05,772.7119140625,-4.662583459978109,296000,228722726.5625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-06,873.154541015625,12.99871596712572,421100,367685377.2216797,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-07,903.9834594726562,3.530751660659304,438100,396035153.5949707,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-08,918.9006958007812,1.6501669551373332,474900,436385940.435791,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-09,928.8455200195312,1.0822523330536349,344000,319522858.88671875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-12,893.044189453125,-3.854390185964773,491000,438484697.0214844,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-13,916.9117431640624,2.6726061255214484,231900,212631833.2397461,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-14,919.8951416015624,0.3253746568022908,143300,131820973.7915039,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-15,921.8841552734376,0.2162217824535961,126400,116526157.2265625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-16,920.8896484375,-0.1078776362787747,113200,104244708.203125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-19,881.1104125976562,-4.319652838680321,185000,163005426.3305664,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-20,887.0772705078125,0.6771975254003637,81500,72296797.54638672,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-21,887.0772705078125,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-22,888.07177734375,0.1121105081824724,108800,96622209.375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-23,850.281494140625,-4.255318564019328,232400,197605419.23828125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-26,820.447021484375,-3.508775959707733,245300,201255654.3701172,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-27,823.4304809570312,0.3636382843170693,75100,61839629.11987305,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-28,837.3532104492188,1.6908202713125098,58400,48901427.490234375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-29,839.3421630859375,0.2375285138814575,67600,56739530.224609375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-03-30,823.4304809570312,-1.895732494886848,73600,60604483.3984375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-02,831.3863525390625,0.9661861888795364,86300,71748642.2241211,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-03,789.6181030273438,-5.023927730369648,116900,92306356.24389648,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-04,797.573974609375,1.0075594203740934,70500,56228965.20996094,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-05,760.7781982421875,-4.613462517405842,170900,130016994.07958984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-06,753.8167724609375,-0.9150401256679874,73300,55254769.42138672,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-09,755.8057861328125,0.2638590363785109,83200,62883041.40625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-10,748.8444213867188,-0.9210520577928594,53700,40212945.4284668,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-11,719.0099487304688,-3.984068226214754,116000,83405154.05273438,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-12,720.0044555664062,0.1383161439829194,66100,47592294.51293945,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-13,723.9823608398438,0.5524834246071642,78800,57049810.03417969,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-16,707.076171875,-2.3351658658136376,58400,41293248.4375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-17,698.1258544921875,-1.265820818014329,118600,82797726.34277344,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-18,728.9547729492188,4.415954266506295,138700,101106027.00805664,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-19,718.0155029296875,-1.500678838451519,68700,49327665.05126953,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-20,720.0044555664062,0.2770069209652614,50200,36144223.6694336,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-23,869.1766357421875,20.71823014739984,81300,70664060.48583984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-24,1018.3488159179688,17.162470094286817,1862600,1896776504.5288088,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-25,1021.332275390625,0.2929702893567754,2501400,2554760553.6621094,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-26,1064.094970703125,4.186952311493797,1011100,1075906424.8779297,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-27,1028.2935791015625,-3.3644921353125024,520300,535021149.20654297,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-04-30,1028.2935791015625,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-01,976.5806274414062,-5.029006570802352,360200,351764342.00439453,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-02,1025.3101806640625,4.989813626584549,349500,358345908.14208984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-03,1025.3101806640625,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-04,1025.3101806640625,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-07,1052.1611328125,2.6188125949404784,205800,216534761.1328125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-08,1097.9073486328125,4.34783365339011,221800,243515849.9267578,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-09,1059.12255859375,-3.532610478230236,347000,367515527.8320313,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-10,1011.387451171875,-4.50704283791814,116300,117624360.57128906,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-11,1021.332275390625,0.9832853084371428,66400,67816463.0859375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-14,1000.4481811523438,-2.044789412955128,92800,92841591.2109375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-15,1052.1611328125,5.168978527262835,519400,546492492.3828125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-16,1240.1181640625,17.863901772115256,606800,752503701.953125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-17,1299.7869873046875,4.811543365086957,551600,716962502.1972656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-18,1301.7760009765625,0.1530261259192533,268100,349006145.8618164,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-21,1338.57177734375,2.8265827868684035,236200,316170653.8085937,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-22,1330.615966796875,-0.5943506864205972,184700,245764769.0673828,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-23,1364.4283447265625,2.541107184448,174000,237410531.98242188,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-24,1354.4835205078125,-0.7288637953899335,122100,165382437.8540039,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-25,1321.6656494140625,-2.422906635397537,121100,160053710.14404297,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-28,1404.20751953125,6.245291322641311,244100,342767055.5175781,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-29,1404.20751953125,0.0,132200,185636234.08203125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-30,1416.141357421875,0.8498628389775886,208100,294699016.4794922,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-05-31,1361.44482421875,-3.862363945270375,152200,207211902.2460937,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-01,1369.4007568359375,0.5843742233000881,149400,204588473.07128903,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-04,1344.5386962890625,-1.815543070409853,99800,134184961.88964844,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-05,1325.6435546875,-1.4053252356152512,91500,121296385.25390624,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-06,1281.8863525390625,-3.3008271336371853,106500,136520896.54541016,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-07,1319.6766357421875,2.948021338106366,140600,185546534.9853516,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-08,1363.433837890625,3.315751826115232,121900,166202584.8388672,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-11,1303.764892578125,-4.37637263021241,108600,141588867.33398438,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-12,1291.8311767578125,-0.915327287016776,86900,112260129.2602539,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-13,1293.820068359375,0.153959095998446,59300,76723530.05371094,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-14,1281.8863525390625,-0.9223628626695346,54600,69990994.84863281,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-15,1295.80908203125,1.0861126233702612,80700,104571792.91992188,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-18,1248.073974609375,-3.683807135156647,91300,113949153.88183594,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-19,1231.1678466796875,-1.3545773947396644,154000,189599848.38867188,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-20,1225.200927734375,-0.4846551963978429,147700,180962177.0263672,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-21,1234.1512451171875,0.7305183321533404,48500,59856335.3881836,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-22,1220.228515625,-1.128121820341843,45900,56008488.8671875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-25,1160.5596923828125,-4.889971220810652,98600,114431185.66894533,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-26,1193.3775634765625,2.8277624416172653,117300,139983188.19580078,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-27,1202.327880859375,0.7499987980952527,55200,66368499.0234375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-28,1197.35546875,-0.4135653999656874,127000,152064144.53125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-06-29,1229.1788330078125,2.657804226762761,59600,73259058.44726562,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-02,1150.6148681640625,-6.3915813333283005,128600,147969072.04589844,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-03,1168.5155029296875,1.5557451290532542,76200,89040881.32324219,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-04,1124.75830078125,-3.74468306485708,95600,107526893.5546875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-05,1133.7086181640625,0.7957547302914536,192700,218465650.72021484,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-06,1250.06298828125,10.26316359009538,179600,224511312.6953125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-09,1256.02978515625,0.4773196975621063,106700,134018378.07617188,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-10,1243.1015625,-1.0292926815140602,109600,136243931.25,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-11,1198.3499755859375,-3.599994422343311,80500,96467173.03466795,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-12,1269.95263671875,5.975104317735069,63300,80388001.90429688,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-13,1242.1070556640625,-2.1926472097915206,82300,102225410.68115234,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-16,1242.1070556640625,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-17,1198.3499755859375,-3.522810685165245,89700,107491992.8100586,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-18,1222.217529296875,1.9917014392450303,65100,79566361.15722656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-19,1173.4879150390625,-3.986983747962281,95400,111950747.09472656,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-20,1164.53759765625,-0.7627106566763908,69000,80353094.23828125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-23,1131.7197265625,-2.818103181880882,240300,271952250.29296875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-24,1135.6976318359375,0.3514920859001069,85900,97556426.57470705,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-25,1145.6424560546875,0.8756577402273313,60600,69425932.83691406,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-26,1141.66455078125,-0.3472204833553816,35100,40072425.73242188,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-27,1162.548583984375,1.8292617729817275,55500,64521446.41113281,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-30,1084.97900390625,-6.672373193408621,111100,120541167.33398438,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-07-31,1055.1446533203125,-2.749762942741274,60600,63941765.99121094,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-01,1076.0286865234375,1.9792578332655573,51900,55845888.830566406,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-02,1052.1611328125,-2.218115001009091,55000,57868862.3046875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-03,998.4591674804688,-5.103967791366914,165700,165444684.05151367,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-06,962.6578369140624,-3.585657955021637,141500,136216083.92333984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-07,997.4647216796876,3.615706789154016,58100,57952700.32958984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-08,977.5750732421876,-1.9940202400348217,75600,73904675.53710938,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-09,962.6578369140624,-1.5259427880716214,125500,120813558.53271484,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-10,931.8289184570312,-3.202479351942722,138400,128965122.31445312,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-13,918.9006958007812,-1.3874030307684748,120300,110543753.70483398,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-14,953.70751953125,3.78787652349486,100300,95656864.20898438,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-15,902.989013671875,-5.318035647270902,119000,107455692.62695312,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-16,886.0828247070312,-1.8722474702208336,115700,102519782.81860352,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-17,930.83447265625,5.050503937260631,97800,91035611.42578124,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-20,912.9337768554688,-1.9230804537888944,96300,87915522.71118164,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-21,925.862060546875,1.416125026717352,63900,59162585.66894531,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-22,999.4536743164062,7.94844252782787,214200,214082977.03857425,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-23,1012.3819580078124,1.2935350605668416,160400,162386066.06445312,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-24,1048.1832275390625,3.5363401380345216,110700,116033883.28857422,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-27,1042.21630859375,-0.5692629674414529,82100,85565958.93554688,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-28,1046.1943359375,0.3816892242952452,61200,64027093.359375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-29,1058.1280517578125,1.1406786875421735,96400,102003544.18945312,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-30,1037.2440185546875,-1.973677303841581,80100,83083245.88623047,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-08-31,1062.10595703125,2.3969228100447992,91100,96757852.68554688,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-03,1011.387451171875,-4.775277412165268,143400,145032960.49804688,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-04,1031.277099609375,1.966570616874308,49700,51254471.85058594,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-05,998.4591674804688,-3.1822613089476093,114700,114523266.51000977,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-06,977.5750732421876,-2.0916322788622987,112900,110368225.76904295,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-07,993.4867553710938,1.6276685611606556,83100,82558749.37133789,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-10,969.6192626953124,-2.402396664751316,56400,54686526.416015625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-11,964.6468505859376,-0.5128210938748157,120900,116625804.23583984,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-12,990.5033569335938,2.680411627524704,91500,90631057.15942384,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-13,988.514404296875,-0.2008022105928208,62300,61584447.38769531,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-14,1012.3819580078124,2.414487194844095,142900,144669381.7993164,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-17,1012.3819580078124,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-18,1010.3929443359376,-0.1964686999943232,47400,47892625.56152344,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-19,1023.3212280273438,1.2795302821421828,53100,54338357.20825195,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-20,1009.3984985351562,-1.3605434062016195,51300,51782142.97485352,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-21,1021.332275390625,1.1822661587853611,51300,52394345.72753906,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-24,1021.332275390625,0.0,0,0.0,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-25,1052.1611328125,3.0184943886243154,57000,59973184.5703125,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-26,1054.150146484375,0.1890407856597331,41000,43220156.005859375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-27,1016.35986328125,-3.5849051796991938,58700,59660323.974609375,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-09-28,1051.166748046875,3.4246614829174016,45200,47512737.01171875,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-10-01,1030.2825927734375,-1.986759504354696,72700,74901544.4946289,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-10-02,1011.387451171875,-1.833976593809894,78000,78888221.19140625,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-10-03,1002.4371337890624,-0.8849543636755608,42300,42403090.759277344,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-10-04,1003.4315795898438,0.0992028095589736,48900,49067804.24194336,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
2018-10-05,998.4591674804688,-0.4955407235047837,59500,59408320.46508789,142.95653,1.3195133,32891494400.0,-148.75,-3.778,5.75,,,
