日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-03-30,1616.6666259765625,,2302200,3721889906.323242,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-02,1678.888916015625,3.848801542586222,6164100,10348839167.211914,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-03,1654.4444580078125,-1.455990195338508,4050000,6700500054.931641,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-04,1666.6666259765625,0.7387475541770216,6462900,10771499737.023926,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-05,1822.22216796875,9.33333274739583,3360600,6123759817.675781,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-06,1563.3333740234375,-14.207312285850335,3383100,5288913137.658691,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-09,1488.888916015625,-4.761905505555752,1448100,2156060039.2822266,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-10,1554.4444580078125,4.402984083434447,1024200,1592062013.8916016,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-11,1555.5555419921875,0.0714778825741335,817200,1271199988.9160156,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-12,1474.4444580078125,-5.214284015889059,520200,767006007.0556641,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-13,1286.6666259765625,-12.735497157008204,1320300,1698785946.2768557,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-16,1111.111083984375,-13.644213539691618,1095300,1216999970.288086,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-17,1307.77783203125,17.700007756347837,3404700,4452591184.716797,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-18,1266.6666259765625,-3.143592516079985,1049400,1329239957.2998047,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-19,1200.0,-5.2631548514325495,1404900,1685880000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-20,1251.111083984375,4.259256998697913,785700,982997978.6865234,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-23,1202.22216796875,-3.9076399083548985,504000,605919972.65625,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-24,1211.111083984375,0.7393738239449998,219600,265959994.04296875,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-25,1114.4444580078125,-7.981648195188152,1053000,1173510014.2822266,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-26,1016.6666870117188,-8.773678247804462,1298700,1320345026.4221191,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-27,1002.2222290039062,-1.4207663329924736,521100,522258003.5339356,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-04-30,1002.2222290039062,0.0,0,0.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-01,1006.6666870117188,0.4434603303730133,314100,316194006.39038086,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-02,1016.6666870117188,0.9933774633672288,192600,195810003.91845703,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-03,1016.6666870117188,0.0,0,0.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-04,1016.6666870117188,0.0,0,0.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-07,1058.888916015625,4.1530060484237685,786600,832922021.3378906,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-08,984.4444580078124,-7.0304313211560725,653400,643236008.8623047,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-09,940.0,-4.514674001797248,513000,482220000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-10,915.5555419921876,-2.6004742561502647,259200,237311996.484375,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-11,874.4444580078125,-4.490288365785,560700,490301007.60498047,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-14,820.0,-6.226176803938999,418500,343170000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-15,866.6666870117188,5.691059391673026,662400,574080013.4765625,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-16,966.6666870117188,11.538461267595457,1348200,1303260027.4291992,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-17,980.0,1.3793082111372756,722700,708246000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-18,1005.5555419921876,2.6077083665497547,551700,554764992.5170898,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-21,1014.4444580078124,0.8839806101624603,349200,354244004.7363281,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-22,1034.4444580078125,1.971522427090422,279000,288610003.7841797,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-23,1010.0,-2.363051763541657,181800,183618000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-24,990.0,-1.980198019801982,220500,218295000.0,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
2018-05-25,1041.111083984375,5.162735755997483,347400,361681990.5761719,5.289335,2218197248.0,-41.704,-28.941,-68.66799999999999,-8.99,,,
