日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,3444.98046875,,0,0.0,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-02,3444.98046875,0.0,0,0.0,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-03,3444.98046875,0.0,0,0.0,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-04,3492.88818359375,1.390652727303654,1304500,4556472635.498047,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-05,3549.505859375,1.620941547662058,1205700,4279639214.6484375,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-08,3549.505859375,0.0,0,0.0,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-09,3606.123291015625,1.5950792556402194,1396000,5034148114.2578125,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-10,3636.610107421875,0.8454180277808421,934900,3399866789.428711,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-11,3680.162353515625,1.1976055944206143,895900,3297057452.5146484,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-12,3710.6494140625,0.8284161843498783,1020700,3787459856.9335938,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-15,3719.359619140625,0.2347353281373143,645400,2400474698.1933594,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-16,3715.004150390625,-0.1171026519615314,668500,2483480274.536133,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-17,3736.7802734375,0.5861668564915323,914300,3416538204.0039062,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-18,3758.556640625,0.5827574969364591,1270300,4774494500.5859375,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-19,3832.59521484375,1.9698671936586365,1145300,4389471299.560547,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-22,3876.1474609375,1.1363643602400495,2698000,10457845849.609377,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
2018-01-23,3880.502685546875,0.1123596213318922,1008900,3915039159.448242,30.795023,3.6685548,2963075497984.0,7.251,103.0,575.58,,,
