日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,401.96820068359375,,0,0.0,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-02,401.96820068359375,0.0,0,0.0,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-03,401.96820068359375,0.0,0,0.0,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-04,416.5434265136719,3.625964891076272,277000,115382529.14428712,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-05,408.8722229003906,-1.841633578877156,109000,44567072.29614258,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-08,408.8722229003906,0.0,0,0.0,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-09,418.0776672363281,2.25142326143788,185000,77344368.4387207,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-10,419.6118469238281,0.3669604496316703,133000,55808375.64086914,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-11,417.3104553222656,-0.5484572512511221,128000,53415738.28125,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-12,410.4065246582031,-1.6543871777022656,155000,63613011.322021484,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-15,366.6809387207031,-10.654213154607072,641000,235042481.7199707,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-16,376.6534423828125,2.7196678662659624,513000,193223215.9423828,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-17,382.7903137207031,1.6293150804801204,381000,145843109.5275879,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-18,382.0232238769531,-0.2003942671103487,317000,121101361.96899414,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-19,390.4615173339844,2.208843057077892,169000,65987996.42944336,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-22,399.6668395996094,2.357549171164841,180000,71940031.12792969,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-23,397.365478515625,-0.5758198719438168,319000,126759587.64648438,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-24,394.2970886230469,-0.7721833069244566,149000,58750266.204833984,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
2018-01-25,398.8996887207031,1.167292437722356,130000,51856959.533691406,0.72390264,19619610624.0,1.245,2.6950000000000003,8.274,370.0,-48.94,,,
