日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,1242.6302490234375,,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-02,1242.6302490234375,0.0,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-03,1242.6302490234375,0.0,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-04,1326.5125732421875,6.750384861842185,423400,561645423.5107422,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-05,1385.0350341796875,4.411753202946489,334200,462878708.4228516,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-08,1385.0350341796875,0.0,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-09,1449.4102783203125,4.647914496888705,323200,468449401.953125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-10,1496.228271484375,3.2301408279178823,339200,507520629.6875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-11,1474.7698974609375,-1.4341644542078535,176800,260739317.8710937,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-12,1457.2132568359375,-1.1904664351521377,183000,266670026.00097656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-15,1505.98193359375,3.346708282335032,155800,234631985.25390625,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-16,1490.3758544921875,-1.0362726639304043,92600,138008804.12597656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-17,1465.016357421875,-1.701550450772249,71800,105188174.46289062,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-18,1441.6070556640625,-1.5978867156820065,133000,191733738.4033203,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-19,1455.26220703125,0.94721729569347,206800,300948224.4140625,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-22,1468.917724609375,0.9383544430788372,144600,212405502.9785156,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-23,1537.1942138671875,4.648081244711588,322800,496206292.2363281,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-24,1523.538818359375,-0.888332481649079,320600,488446545.1660156,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-25,1488.42529296875,-2.3047345408919173,89400,133065221.19140624,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-26,1537.1942138671875,3.27654475698711,126000,193686470.9472656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-29,1554.7509765625,1.1421304176746805,289800,450566833.0078125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-30,1504.03125,-3.262241177338865,204600,307724793.75,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-01-31,1466.966796875,-2.464340626233663,106000,155498480.46875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-01,1505.98193359375,2.659578717245803,89600,134935981.25,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-02,1492.3265380859375,-0.9067436469988976,80400,119983053.66210938,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-05,1457.2132568359375,-2.3529221221942787,147000,214210348.7548828,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-06,1316.759033203125,-9.638549675136932,325200,428210037.59765625,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-07,1184.10791015625,-10.074062125413352,462600,547768319.2382812,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-08,1197.7628173828125,1.1531809820239047,219600,263028714.6972656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-09,1199.7135009765625,0.1628605902137092,199800,239702757.4951172,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-12,1199.7135009765625,0.0,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-13,1219.2210693359375,1.6260189073054487,342200,417217449.9267578,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-14,1154.8460693359375,-5.280010460700336,193400,223347229.8095703,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-15,1180.2060546875,2.195962390567341,139800,164992806.4453125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-16,1207.516357421875,2.3140283534307304,102800,124132681.54296876,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-19,1242.6302490234375,2.9079433488199635,74600,92700216.57714844,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-20,1248.482421875,0.4709504582044221,74000,92387699.21875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-21,1244.580810546875,-0.3125083108711624,104000,129436404.296875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-22,1232.87646484375,-0.9404247280642264,72600,89506831.34765625,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-23,1275.7930908203125,3.4810159168706,197000,251331238.8916016,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-26,1277.7437744140625,0.152899683168517,78600,100430660.66894533,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-27,1273.8424072265625,-0.3053325138906659,70000,89168968.50585938,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-02-28,1303.103515625,2.2970744444083424,107400,139953317.578125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-01,1287.4974365234375,-1.197608548702089,63600,81884836.96289062,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-02,1264.0887451171875,-1.8181544088708423,73400,92784113.89160156,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-05,1199.7135009765625,-5.092620624088939,84200,101015876.78222656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-06,1242.6302490234375,3.5772497360362143,65800,81765070.38574219,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-07,1240.6795654296875,-0.1569802115539254,74000,91810287.84179688,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-08,1269.9407958984375,2.358484115003212,104800,133089795.41015624,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-09,1264.0887451171875,-0.4608128819981627,100200,126661692.2607422,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-12,1279.6944580078125,1.234542507470726,78400,100328045.5078125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-13,1299.2022705078125,1.5244117357801956,82200,106794426.6357422,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-14,1295.3004150390625,-0.300327020458857,50000,64765020.751953125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-15,1307.0052490234375,0.9036385573938156,56400,73715096.04492188,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-16,1269.9407958984375,-2.8358304721954,57400,72894601.68457031,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-19,1223.12255859375,-3.686647240241248,78000,95403559.5703125,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-20,1217.2703857421875,-0.478461688932541,55200,67193325.29296875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-21,1217.2703857421875,0.0,0,0.0,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-22,1195.812255859375,-1.7628071900992803,98600,117907088.42773438,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-23,1143.5318603515625,-4.371956822790802,145600,166498238.8671875,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-26,1136.5091552734375,-0.6141241290790078,82200,93421052.56347656,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-27,1166.5509033203125,2.6433353314824,62800,73259396.72851562,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
2018-03-28,1166.94091796875,0.033433144436934,43400,50645235.83984375,15.439748,1.3551667,12593424384.0,3.741,408.0,82.32,,,
