日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,458.0,,0,0.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-02,458.0,0.0,0,0.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-03,458.0,0.0,0,0.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-04,459.0,0.2183406113537067,33600,15422400.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-05,457.0,-0.4357298474945481,27800,12704600.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-08,457.0,0.0,0,0.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-09,461.0,0.875273522975939,88000,40568000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-10,462.0,0.2169197396963085,15500,7161000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-11,460.0,-0.4329004329004293,108800,50048000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-12,461.0,0.2173913043478359,24200,11156200.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-15,477.0,3.470715835141003,175400,83665800.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-16,509.0,6.708595387840677,497400,253176600.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-17,522.0,2.5540275049115824,362700,189329400.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-18,509.0,-2.490421455938696,534300,271958700.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-19,522.0,2.5540275049115824,156500,81693000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-22,548.0,4.980842911877392,200600,109928800.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-23,572.0,4.379562043795615,221900,126926800.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-24,573.0,0.1748251748251661,265900,152360700.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-25,539.0,-5.933682373472948,266500,143643500.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-26,542.0,0.5565862708719838,60800,32953600.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-29,556.0,2.583025830258312,77000,42812000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-30,552.0,-0.7194244604316502,80500,44436000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-01-31,549.0,-0.5434782608695676,47300,25967700.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-02-01,555.0,1.0928961748633892,52000,28860000.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-02-02,552.0,-0.540540540540535,55800,30801600.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
2018-02-05,542.0,-1.811594202898548,70400,38156800.0,9.527789,2.470982,3123315712.0,13.340001,2.795,23.929001,23.93,,,
