日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1602.5341796875,,0,0.0,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-02,1602.5341796875,0.0,0,0.0,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-03,1602.5341796875,0.0,0,0.0,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-04,1616.584716796875,0.8767698865627338,6200,10022825.244140623,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-05,1617.365234375,0.0482818852618915,2700,4366886.1328125,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-08,1617.365234375,0.0,0,0.0,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-09,1631.415771484375,0.8687300067263148,9600,15661591.40625,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-10,1636.0992431640625,0.2870802012307383,4700,7689666.442871094,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-11,1647.0274658203125,0.6679437510841879,9400,15482058.178710938,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-12,1647.80810546875,0.0473968810258185,5800,9557287.01171875,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-15,1658.7362060546875,0.6631901220578662,6400,10615911.71875,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-16,1665.761474609375,0.4235313926978845,3800,6329893.603515625,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-17,1675.1282958984375,0.5623146790124434,4500,7538077.331542969,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-18,1678.2508544921875,0.1864071308087522,9400,15775558.032226562,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-19,1693.081787109375,0.8837136937835943,10500,17777358.764648438,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-22,1759.431640625,3.9188805892776735,15800,27799019.921875,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-23,1785.97119140625,1.5084161366918591,10300,18395503.27148437,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-24,1782.8486328125,-0.1748381277802857,8200,14619358.7890625,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-25,1776.6041259765625,-0.3502544591285073,4000,7106416.50390625,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-26,1777.384521484375,0.0439262465060208,4600,8175968.798828125,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-29,1783.62939453125,0.3513518302533436,3900,6956154.638671875,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-30,1774.2623291015625,-0.5251688191732939,3900,6919623.083496094,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-01-31,1771.9205322265625,-0.1319870707160775,7300,12935019.885253906,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-01,1769.57861328125,-0.1321683959703112,4100,7255272.314453125,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-02,1778.1651611328125,0.485231217597093,4000,7112660.64453125,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-05,1749.28369140625,-1.6242287475795036,7300,12769770.947265623,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-06,1755.5281982421875,0.3569750788059656,24200,42483782.39746094,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-07,1683.7147216796875,-4.090704816613422,11500,19362719.299316406,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-08,1686.0565185546875,0.1390851338915588,3200,5395380.859375,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-09,1653.2720947265625,-1.9444439416674064,8900,14714121.643066406,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-12,1653.2720947265625,0.0,0,0.0,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-13,1729.7694091796875,4.627025079364033,13100,22659979.260253903,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-14,1733.6719970703125,0.2256131869319944,10400,18030188.76953125,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
2018-02-15,1702.448974609375,-1.800976338874971,4500,7661020.3857421875,1.3407694,11676534784.0,3.1850000000000005,3.0569999,-7.297,301.0,-107.22,,,
