日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1047.0970458984375,,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-02,1047.0970458984375,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-03,1047.0970458984375,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-04,1059.2373046875,1.159420593976157,2487200,2634535024.21875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-05,1067.204345703125,0.7521488320292313,1917400,2046257612.451172,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-08,1067.204345703125,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-09,1091.10546875,2.239601360611765,2231300,2434583632.421875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-10,1088.449951171875,-0.2433786333384646,1910300,2079265941.7236328,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-11,1089.9674072265625,0.1394144078975534,1575800,1717570640.3076172,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-12,1064.927978515625,-2.297263986512288,1842400,1962023307.6171875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-15,1079.72412109375,1.3894031217725145,1734500,1872781488.037109,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-16,1085.0355224609375,0.491922081152274,1315800,1427689740.4541016,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-17,1084.65576171875,-0.034999844182626,1356800,1471660937.5,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-18,1074.4127197265625,-0.944358786787458,3080700,3309943265.661621,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-19,1064.169189453125,-0.9534073904155282,1616200,1719910243.9941406,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-22,1045.2001953125,-1.7825167584839765,2383100,2490816585.4492188,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-23,1059.6168212890625,1.3793171912154234,1466500,1553928068.4204102,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-24,1077.0684814453125,1.6469783987592246,1994100,2147782258.8500977,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-25,1067.9630126953125,-0.8453936687276786,1659400,1772177823.2666016,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-26,1058.4786376953125,-0.8880808499222681,1868200,1977449790.9423828,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-29,1059.9959716796875,0.1433504588886913,1389900,1473288401.0375977,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-30,1052.78759765625,-0.680037869579353,2250800,2369614324.8046875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-01-31,1026.98974609375,-2.450432700758632,2601000,2671200329.589844,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-01,1059.2373046875,3.140007844908532,4463400,4727799785.742188,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-02,1063.789794921875,0.4297894545659098,2057500,2188747503.051758,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-05,1045.579345703125,-1.711846579623133,2093600,2189024918.1640625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-06,1013.3319702148438,-3.08416339905756,4263900,4320746187.799072,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-07,1001.5711059570312,-1.1606131656261676,2795100,2799491398.260498,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-08,993.2249145507812,-0.8333099224417939,2639800,2621915129.4311523,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-09,966.66796875,-2.6738098704252256,2934200,2836397153.90625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-12,966.66796875,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-13,945.8017578125,-2.158570637701185,2709200,2562366122.265625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-14,937.0759887695312,-0.922579068064977,2859500,2679568789.8864746,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-15,914.6923828125,-2.38866497757807,2441100,2232855575.6835938,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-16,968.5646362304688,5.889658034794398,3881400,3759386779.064941,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-19,993.2249145507812,2.5460642891410146,2023000,2009294002.1362305,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-20,1000.0535278320312,0.6875193303360172,2301400,2301523188.9526367,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-21,980.7047729492188,-1.9347719241346817,2728700,2676049113.946533,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-22,957.5625610351562,-2.3597531644990566,2749400,2632722505.3100586,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-23,1004.985595703125,4.952473770142274,2902300,2916769694.40918,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-26,1016.3671875,1.1325129280994384,2269700,2306848605.46875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-27,1014.090576171875,-0.223994965217722,1585900,1608246244.7509766,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-02-28,990.1895751953124,-2.3568901573651546,2415100,2391406843.054199,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-01,964.7708740234376,-2.5670540074976267,2750800,2653891720.263672,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-02,952.2514038085938,-1.2976625385292873,1997900,1902503079.6691887,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-05,947.3192749023438,-0.5179439890058091,1880500,1781433896.4538574,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-06,970.8412475585938,2.483003701014619,2416300,2345843706.47583,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-07,951.1132202148438,-2.032054920756688,1899800,1806924895.76416,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-08,943.525634765625,-0.797758383329461,1878500,1772412904.9072266,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-09,932.5233764648438,-1.1660794254428786,3225200,3007574393.774414,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-12,942.7666625976562,1.0984481881456176,1466700,1382755864.0319824,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-13,978.80810546875,3.822944138880224,2201700,2155041805.810547,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-14,979.9462280273438,0.116276372481483,1681100,1647387603.9367676,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-15,984.4988403320312,0.4645777670732043,2102400,2069810361.9140625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-16,961.3567504882812,-2.350646734733086,3397400,3266113424.1088867,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-19,971.5997924804688,1.0654777206260846,1593700,1548438589.276123,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-20,1003.088623046875,3.240926028402713,3109800,3119404999.951172,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-21,1003.088623046875,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-22,991.7072143554688,-1.1346364049903523,3114700,3088870460.5529785,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-23,1002.709228515625,1.10940144438767,4130100,4141289384.692383,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-26,962.1153564453124,-4.048419114522983,4501100,4330577430.895996,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-27,995.1215209960938,3.4305828640681657,3067900,3052933314.263916,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-28,1039.8116455078125,4.4909213165227335,2749200,2858650175.830078,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-29,1062.541748046875,2.1859826861202247,3655000,3883590089.111328,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-03-30,1053.2955322265625,-0.870197885147439,3029900,3191380133.0932617,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-02,1111.4696044921875,5.523053168435155,6246900,6943239472.302246,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-03,1130.7325439453125,1.733105374656274,5749500,6501146761.413574,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-04,1133.0440673828125,0.2044270725095387,3764800,4265684304.882813,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-05,1133.42919921875,0.0339908964730018,3575400,4052462758.886719,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-06,1124.953369140625,-0.7478041049204687,3020800,3398259137.5,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-09,1136.1260986328125,0.9931726770792793,2223500,2526176380.3100586,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-10,1119.9451904296875,-1.4242176306482834,2905100,3253552772.717285,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-11,1107.6168212890625,-1.1008011147308872,2778400,3077402576.2695312,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-12,1105.690673828125,-0.1739001632979686,2189200,2420578023.1445312,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-13,1095.288818359375,-0.9407563720092438,2679600,2934935917.675781,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-16,1109.543212890625,1.3014279240612936,2040200,2263690062.939453,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-17,1104.534912109375,-0.4513840220970011,1849900,2043279133.9111328,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-18,1102.6082763671875,-0.1744295921355831,3230700,3562196558.4594727,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-19,1142.675537109375,3.633861780377612,3616000,4131914742.1875,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-20,1143.4459228515625,0.0674194657335869,3318400,3794410950.390625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-23,1141.5196533203125,-0.1684617954162859,1764600,2014325580.249024,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-24,1173.1109619140625,2.7674782910535933,3259900,3824224424.743652,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-25,1198.152587890625,2.1346340448225254,4336900,5196267958.422852,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-26,1196.6114501953125,-0.1286261625512708,3457400,4137164427.9052734,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-27,1178.8897705078125,-1.4809886437746722,3476300,4098174509.2163086,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-04-30,1178.8897705078125,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-01,1184.283203125,0.4575010108760491,3732900,4420810768.9453125,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-02,1196.226318359375,1.008467839690752,2664100,3186866534.741211,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-03,1196.226318359375,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-04,1196.226318359375,0.0,0,0.0,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-07,1232.05517578125,2.995157092933232,5002800,6163725633.3984375,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-08,1285.9912109375,4.377728872576592,5310100,6828741929.199219,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-09,1277.5155029296875,-0.6590797771964252,5608000,7164306940.429688,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-10,1224.35009765625,-4.161625056722595,3847300,4710442130.712891,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-11,1225.12060546875,0.0629319844033915,2795200,3424457116.40625,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-14,1250.9329833984375,2.106925458152032,2648100,3312595633.3374023,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-15,1260.1790771484375,0.7391358188414632,2769700,3490317989.978028,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
2018-05-16,1247.465576171875,-1.0088646294089345,2655900,3313143823.754883,7.03133,0.9015995,3045314527232.0,11.82,2.9649999,12.425,328.0,388.76,,,
