日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2019-07-18,1920.0,,3338100,6409152000.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-19,1673.3333740234375,-12.847220102945968,2797500,4681150113.830566,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-22,1416.6666259765625,-15.338649908698942,1434300,2031924941.638184,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-23,1553.3333740234375,9.647064845101829,1595400,2478188064.916992,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-24,1580.0,1.7167355329197995,1096800,1732944000.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-25,1510.0,-4.430379746835444,519900,785049000.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-26,1496.6666259765625,-0.8830049022144015,186600,279277992.40722656,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-29,1503.3333740234375,0.445439747981613,249300,374781010.14404297,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-30,1430.0,-4.87805135511441,203400,290862000.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-07-31,1396.6666259765625,-2.3310051764641626,117900,164666995.20263672,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-01,1385.0,-0.8353193066674036,120600,167031000.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-02,1345.0,-2.8880866425992746,120300,161803500.0,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-05,1306.6666259765625,-2.8500649831552094,105900,138375995.69091797,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-06,1286.6666259765625,-1.530612292561817,91200,117343996.2890625,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-07,1388.3333740234375,7.901560978914124,99600,138278004.05273438,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-08,1453.3333740234375,4.681872611880511,202500,294300008.2397461,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-09,1351.6666259765625,-6.995418247736152,121800,164632995.0439453,6.3899536,16298757120.0,-5.0890002,-6.89,,,
2019-08-13,1341.6666259765625,-0.7398273958843293,44400,59569998.193359375,6.3899536,16298757120.0,-5.0890002,-6.89,,,
