日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,99.2087631225586,,0,0.0,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-02,99.2087631225586,0.0,0,0.0,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-03,99.2087631225586,0.0,0,0.0,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-04,99.2087631225586,0.0,65800,6527936.613464356,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-05,100.0867156982422,0.8849546633284966,56600,5664908.108520508,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-08,100.0867156982422,0.0,0,0.0,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-09,100.96466064453124,0.8771842898072757,220400,22252611.206054688,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-10,102.7205810546875,1.7391435765216512,121200,12449734.423828123,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-11,102.7205810546875,0.0,173600,17832292.87109375,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-12,102.7205810546875,0.0,80300,8248462.658691406,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-15,104.47648620605467,1.709399551032864,268000,27999698.303222656,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-16,107.9883041381836,3.361347667457615,695600,75116664.35852051,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-17,101.8426284790039,-5.691056738251565,529800,53956224.56817627,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-18,103.59852600097656,1.7241282439353522,196200,20326030.8013916,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-19,102.7205810546875,-0.8474492641727172,97800,10046072.827148438,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-22,104.47648620605467,1.709399551032864,76800,8023794.140625,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-23,105.35443878173828,0.840335091239619,115500,12168437.679290771,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-24,115.01192474365234,9.166662623414831,429100,49351616.90750122,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-25,113.25601959228516,-1.5267157342865878,482800,54680006.25915527,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-26,112.37806701660156,-0.7751928584848522,167000,18767137.19177246,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-29,107.11034393310548,-4.6875010607878576,191500,20511630.863189697,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-30,107.11034393310548,0.0,170200,18230180.53741455,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-01-31,105.35443878173828,-1.6393422772163049,84800,8934056.408691406,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-01,105.35443878173828,0.0,63200,6658400.531005859,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-02,106.23239135742188,0.8333323074336096,113900,12099869.375610352,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-05,103.59852600097656,-2.4793429977337134,89700,9292787.782287598,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-06,97.4528579711914,-5.932196399905553,195200,19022797.87597656,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-07,96.57489013671876,-0.9009154300350986,108500,10478375.579833984,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-08,98.330810546875,1.8181956072333527,50300,4946039.7705078125,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-09,97.4528579711914,-0.892856034442091,54600,5320926.045227051,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-12,97.4528579711914,0.0,0,0.0,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-13,98.330810546875,0.9008997724244684,29300,2881092.749023437,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-14,98.330810546875,0.0,75200,7394476.953125,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-15,100.96466064453124,2.6785603444209105,23200,2342380.126953125,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-16,100.96466064453124,0.0,27700,2796721.099853516,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-19,101.8426284790039,0.8695793447607736,13300,1354506.958770752,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-20,100.96466064453124,-0.8620828503593247,10300,1039936.004638672,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-21,101.8426284790039,0.8695793447607736,30400,3096015.9057617188,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-22,100.0867156982422,-1.7241432266486778,61600,6165341.687011719,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-23,99.2087631225586,-0.8771919125916683,26600,2638953.0990600586,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-26,102.7205810546875,3.539826343556518,51400,5279837.8662109375,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-27,102.7205810546875,0.0,22500,2311213.0737304688,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-02-28,101.8426284790039,-0.8546997755164321,3700,376817.72537231445,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-01,100.96466064453124,-0.8620828503593247,40000,4038586.42578125,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-02,100.96466064453124,0.0,27800,2806817.5659179688,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-05,98.330810546875,-2.6086851387826737,60400,5939180.95703125,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-06,99.2087631225586,0.892856034442091,96700,9593487.393951416,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-07,97.4528579711914,-1.769909326656971,146000,14228117.263793943,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-08,99.2087631225586,1.8017995448489144,16800,1666707.2204589844,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-09,98.330810546875,-0.8849546633284855,37000,3638239.990234375,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-12,100.0867156982422,1.785712068884182,36800,3683191.137695313,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-13,103.59852600097656,3.508767650366673,121700,12607940.614318848,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-14,104.47648620605467,0.8474639929431538,148600,15525205.850219728,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-15,114.13396453857422,9.243686003635766,6963100,794726208.4785461,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-16,116.76783752441406,2.307703054466015,1743600,203596401.5075684,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-19,112.37806701660156,-3.759400363044896,819500,92093825.92010498,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
2018-03-20,112.37806701660156,0.0,345700,38849097.76763916,1.0489888,2957105408.0,0.298,2.5409998,-1.314,278.0,-1.35,,,
