日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-06-21,1967.5,,3034000,5969395000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-22,2140.0,8.767471410419315,4246200,9086868000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-25,1790.0,-16.355140186915882,1795600,3214124000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-26,1725.0,-3.631284916201116,1108600,1912335000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-27,1892.5,9.710144927536234,1997400,3780079500.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-28,1757.5,-7.133421400264206,699000,1228492500.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-06-29,1777.5,1.1379800853485111,525000,933187500.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-02,1907.5,7.313642756680738,885600,1689282000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-03,1860.0,-2.490170380078638,435400,809844000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-04,1775.0,-4.569892473118276,239800,425645000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-05,1642.5,-7.464788732394368,303400,498334500.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-06,1750.0,6.544901065449005,248400,434700000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-09,1690.0,-3.4285714285714253,157800,266682000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-10,1665.0,-1.4792899408283988,101200,168498000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-11,1620.0,-2.7027027027026973,121000,196020000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-12,1737.5,7.253086419753085,313800,545227500.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-13,1750.0,0.7194244604316502,175200,306600000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-16,1750.0,0.0,0,0.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-17,1725.0,-1.4285714285714235,182400,314640000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-18,1690.0,-2.0289855072463725,93400,157846000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-19,1705.0,0.8875739644970349,54000,92070000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-20,1672.5,-1.9061583577712595,53200,88977000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
2018-07-23,1672.5,0.0,50000,83625000.0,2.9526913,1201747968.0,-8.1,-5.5370003,-27.215,-44.53,,,
