日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1477.099853515625,,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-02,1477.099853515625,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-03,1477.099853515625,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-04,1494.176025390625,1.1560607655844768,7600,11355737.79296875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-05,1494.176025390625,0.0,8000,11953408.203125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-08,1494.176025390625,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-09,1519.7906494140625,1.714297618765559,12200,18541445.92285156,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-10,1545.405029296875,1.6853887009166568,16900,26117344.995117188,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-11,1579.5574951171875,2.2099362414946366,13700,21639937.68310547,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-12,1562.4813232421875,-1.08107314407907,10700,16718550.158691406,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-15,1553.9432373046875,-0.5464440317138219,6000,9323659.423828123,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-16,1553.9432373046875,0.0,5500,8546687.805175781,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-17,1545.405029296875,-0.5494543045614697,17800,27508209.52148437,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-18,1553.9432373046875,0.5524899845639197,4700,7303533.215332031,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-19,1545.405029296875,-0.5494543045614697,2900,4481674.5849609375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-22,1545.405029296875,0.0,4400,6799782.12890625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-23,1562.4813232421875,1.1049720702074994,9000,14062331.909179688,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-24,1562.4813232421875,0.0,6000,9374887.939453123,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-25,1579.5574951171875,1.092888063427644,20600,32538884.399414062,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-26,1579.5574951171875,0.0,19000,30011592.40722656,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-29,1519.7906494140625,-3.7837714605438166,31500,47873405.45654297,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-30,1519.7906494140625,0.0,15000,22796859.741210938,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-01-31,1519.7906494140625,0.0,5500,8358848.571777344,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-01,1519.7906494140625,0.0,8100,12310304.260253906,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-02,1519.7906494140625,0.0,4900,7446974.182128906,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-05,1485.637939453125,-2.247198321301991,8200,12182231.103515623,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-06,1408.794677734375,-5.172408409752693,18600,26203581.00585937,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-07,1434.4090576171875,1.818176934342585,17600,25245599.4140625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-08,1417.332763671875,-1.190475886542386,5000,7086663.818359375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-09,1417.332763671875,0.0,17600,24945056.640625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-12,1417.332763671875,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-13,1391.71826171875,-1.8072327550493927,15400,21432461.23046875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-14,1383.1800537109375,-0.6135011835849524,18700,25865467.00439453,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-15,1391.71826171875,0.6172882543314051,8600,11968777.05078125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-16,1425.870849609375,2.453987191951268,5200,7414528.41796875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-19,1434.4090576171875,0.5988065476022264,4500,6454840.759277344,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-20,1425.870849609375,-0.5952421983444478,2100,2994328.7841796875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-21,1425.870849609375,0.0,3200,4562786.71875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-22,1425.870849609375,0.0,2600,3707264.208984375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-23,1434.4090576171875,0.5988065476022264,20200,28975062.963867188,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-26,1451.4854736328125,1.1904843966888956,8000,11611883.7890625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-27,1451.4854736328125,0.0,1200,1741782.568359375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-02-28,1408.794677734375,-2.94117968618659,15900,22399835.37597656,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-01,1417.332763671875,0.6060560898221823,21800,30897854.248046875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-02,1400.2564697265625,-1.2048189658068087,17000,23804359.98535156,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-05,1383.1800537109375,-1.2195205938923204,5000,6915900.268554688,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-06,1408.794677734375,1.8518647629942373,11700,16482897.729492188,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-07,1408.794677734375,0.0,6900,9720683.276367188,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-08,1400.2564697265625,-0.6060647546982212,3300,4620846.350097656,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-09,1400.2564697265625,0.0,5900,8261513.171386719,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-12,1400.2564697265625,0.0,12300,17223154.57763672,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-13,1417.332763671875,1.2195118761813006,8000,11338662.109375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-14,1425.870849609375,0.6024051765642024,6900,9838508.862304688,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-15,1408.794677734375,-1.1975959729927932,6800,9579803.80859375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-16,1400.2564697265625,-0.6060647546982212,4300,6021102.819824219,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-19,1391.71826171875,-0.6097602969461602,8200,11412089.74609375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-20,1391.71826171875,0.0,4500,6262732.177734375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-21,1391.71826171875,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-22,1400.2564697265625,0.6135011835849635,15100,21143872.692871094,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-23,1366.1038818359375,-2.4390237523626124,12100,16529856.970214844,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-26,1366.1038818359375,0.0,7500,10245779.113769531,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-27,1383.1800537109375,1.2499907292592427,8400,11618712.451171877,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-28,1391.8250732421875,0.6250104249303057,2900,4036292.712402344,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-29,1391.8250732421875,0.0,19500,27140588.928222656,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-03-30,1391.8250732421875,0.0,2800,3897110.205078125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-02,1400.4698486328125,0.621110767209232,1600,2240751.7578125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-03,1391.8250732421875,-0.6172767945746394,2600,3618745.190429688,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-04,1400.4698486328125,0.621110767209232,2500,3501174.6215820312,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-05,1409.11474609375,0.6172855109574105,8900,12541121.240234377,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-06,1400.4698486328125,-0.613498473768892,1700,2380798.742675781,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-09,1417.7596435546875,1.234571021914821,1500,2126639.4653320312,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-10,1409.11474609375,-0.6097576200760346,1200,1690937.6953125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-11,1400.4698486328125,-0.613498473768892,4600,6442161.3037109375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-12,1400.4698486328125,0.0,2900,4061362.561035156,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-13,1426.404541015625,1.851856532872232,7000,9984831.787109377,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-16,1417.7596435546875,-0.6060621101768304,2800,3969727.001953125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-17,1409.11474609375,-0.6097576200760346,13100,18459403.173828125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-18,1417.7596435546875,0.6134984737688809,2200,3119071.2158203125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-19,1435.0494384765625,1.2195152401520692,4000,5740197.75390625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-20,1452.339111328125,1.204813742857325,4300,6245058.1787109375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-23,1469.6290283203125,1.1904875973749895,3200,4702812.890625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-24,1460.9840087890625,-0.588245017256539,5800,8473707.250976562,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-25,1469.6290283203125,0.5917258148783855,2600,3821035.473632813,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-26,1486.918701171875,1.1764651159159143,6300,9367587.817382812,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-27,1443.6942138671875,-2.9069839037347056,6500,9384012.39013672,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-04-30,1443.6942138671875,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-01,1452.339111328125,0.5988039141461066,1600,2323742.578125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-02,1452.339111328125,0.0,1700,2468976.4892578125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-03,1452.339111328125,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-04,1452.339111328125,0.0,0,0.0,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-07,1452.339111328125,0.0,5200,7552163.37890625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-08,1469.6290283203125,1.1904875973749895,6600,9699551.586914062,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-09,1460.9840087890625,-0.588245017256539,4700,6866624.841308594,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-10,1460.9840087890625,0.0,5000,7304920.043945312,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-11,1469.6290283203125,0.5917258148783855,3400,4996738.696289063,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-14,1478.273681640625,0.5882200986593755,1800,2660892.626953125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-15,1460.9840087890625,-1.1695853796418798,5000,7304920.043945312,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-16,1460.9840087890625,0.0,1400,2045377.6123046875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-17,1452.339111328125,-0.5917174595294061,3600,5228420.80078125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-18,1435.0494384765625,-1.190470787208342,5200,7462257.080078125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-21,1443.6942138671875,0.6024026182541942,1600,2309910.7421875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-22,1460.9840087890625,1.197607828292191,5000,7304920.043945312,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-23,1460.9840087890625,0.0,6300,9204199.255371094,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-24,1426.404541015625,-2.366861482768634,5200,7417303.61328125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-25,1426.404541015625,0.0,2600,3708651.806640625,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-28,1426.404541015625,0.0,2400,3423370.8984375,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-29,1417.7596435546875,-0.6060621101768304,3900,5529262.609863281,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-30,1409.11474609375,-0.6097576200760346,3000,4227344.23828125,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-05-31,1409.11474609375,0.0,2100,2959140.966796875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-06-01,1365.890380859375,-3.0674837059365467,37100,50674533.12988281,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
2018-06-04,1357.2457275390625,-0.6328951020852513,17600,23887524.8046875,0.6579276,6098292736.0,5.393,0.404,0.042,132.0,-42.09,,,
