日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,2089.0,,0,0.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-02,2089.0,0.0,0,0.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-03,2089.0,0.0,0,0.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-04,2120.0,1.483963618956441,10600,22472000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-05,2107.0,-0.613207547169814,13500,28444500.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-08,2107.0,0.0,0,0.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-09,2170.0,2.9900332225913706,21700,47089000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-10,2140.0,-1.382488479262678,22800,48792000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-11,2155.0,0.7009345794392496,14600,31463000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-12,2230.0,3.480278422273786,32500,72475000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-15,2230.0,0.0,23000,51290000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-16,2237.0,0.3139013452914785,14000,31318000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-17,2184.0,-2.3692445239159587,14400,31449600.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-18,2151.0,-1.5109890109890056,9900,21294900.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-19,2114.0,-1.7201301720130124,16100,34035400.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-22,2150.0,1.7029328287606391,6100,13115000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-23,2228.0,3.6279069767441774,13700,30523600.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-24,2230.0,0.0897666068222724,14900,33227000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-25,2229.0,-0.0448430493273588,10300,22958700.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-26,2199.0,-1.3458950201884257,14800,32545200.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-29,2171.0,-1.2733060482037262,8700,18887700.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-30,2131.0,-1.8424689083371693,10100,21523100.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-01-31,2117.0,-0.6569685593618035,6600,13972200.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-01,2170.0,2.5035427491733486,12100,26257000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-02,2140.0,-1.382488479262678,7900,16906000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-05,2092.0,-2.242990654205612,16800,35145600.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-06,1980.0,-5.3537284894837445,58900,116622000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-07,1970.0,-0.5050505050505083,25600,50432000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-08,2010.0,2.0304568527918843,9100,18291000.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-09,1996.0,-0.6965174129353269,18300,36526800.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-12,1996.0,0.0,0,0.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-13,1737.0,-12.975951903807614,69300,120374100.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-14,1663.0,-4.260218767990787,31600,52550800.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-15,1648.0,-0.9019843656043248,21300,35102400.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-16,1701.0,3.216019417475735,10500,17860500.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-19,1712.0,0.646678424456204,10600,18147200.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-20,1747.0,2.04439252336448,10700,18692900.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-21,1746.0,-0.0572409845449373,6300,10999800.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
2018-02-22,1791.0,2.577319587628857,45100,80774100.0,1.8324287,2274318848.0,12.384,4.686999699999999,0.73400005,-5.26,,,
