日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,3302.5,,0,0.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-02,3302.5,0.0,0,0.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-03,3302.5,0.0,0,0.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-04,3187.5,-3.48221044663134,4452400,14192025000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-05,2900.0,-9.019607843137257,1746800,5065720000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-08,2900.0,0.0,0,0.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-09,2690.0,-7.241379310344831,766400,2061616000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-10,2995.0,11.338289962825288,1886800,5650966000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-11,2752.5,-8.096828046744575,853200,2348433000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-12,2747.5,-0.1816530426884677,328000,901180000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-15,2532.5,-7.825295723384896,354000,896505000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-16,2615.0,3.257650542941759,292800,765672000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-17,2557.5,-2.198852772466542,158800,406131000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-18,2685.0,4.985337243401755,1314000,3528090000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-19,2907.5,8.286778398510242,914400,2658618000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-22,2837.5,-2.407566638005154,392400,1113435000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
2018-01-23,2850.0,0.4405286343612369,485600,1383960000.0,34.387817,2.1894815,3064135424.0,4.087,17.07,,,
