日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2021-06-22,866.0,,9496500,8223969000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-23,813.0,-6.120092378752884,1790700,1455839100.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-24,811.0,-0.2460024600245969,1611800,1307169800.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-25,805.0,-0.7398273736128225,1374800,1106714000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-28,809.0,0.496894409937898,396300,320606700.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-29,800.0,-1.1124845488257096,262700,210160000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-06-30,787.0,-1.624999999999999,340300,267816100.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-01,782.0,-0.6353240152477735,256000,200192000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-02,804.0,2.813299232736566,225500,181302000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-05,800.0,-0.497512437810943,138700,110960000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-06,789.0,-1.375000000000004,138800,109513200.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-07,775.0,-1.7743979721166037,130400,101060000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-08,789.0,1.806451612903226,227400,179418600.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-09,796.0,0.8871989860582907,172600,137389600.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-12,805.0,1.1306532663316604,216200,174041000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-13,795.0,-1.2422360248447228,141000,112095000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-14,786.0,-1.132075471698113,71300,56041800.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-15,775.0,-1.3994910941475869,144900,112297500.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-16,777.0,0.2580645161290418,67100,52136700.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-19,760.0,-2.187902187902191,50100,38076000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-20,739.0,-2.763157894736845,92200,68135800.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-21,726.0,-1.7591339648173163,45800,33250800.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-26,775.0,6.749311294765836,57900,44872500.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-27,780.0,0.6451612903225712,181500,141570000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-28,750.0,-3.846153846153844,109600,82200000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-29,741.0,-1.200000000000001,66600,49350600.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-07-30,706.0,-4.723346828609987,71200,50267200.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-02,679.0,-3.82436260623229,84800,57579200.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-03,663.0,-2.356406480117823,27300,18099900.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-04,646.0,-2.564102564102566,48400,31266400.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-05,609.0,-5.727554179566563,63900,38915100.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-06,602.0,-1.1494252873563204,54800,32989600.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-10,635.0,5.481727574750828,31300,19875500.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-11,623.0,-1.8897637795275648,39200,24421600.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-12,617.0,-0.9630818619582704,25600,15795200.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-13,603.0,-2.269043760129663,23700,14291100.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-16,579.0,-3.9800995024875663,64800,37519200.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
2021-08-17,563.0,-2.763385146804831,33000,18579000.0,-3.4277198,3.8375547,3392373504.0,-400.0,-28.804,-59.966,-53.22,,,
