日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2023-10-05,1819.0,,678900,1234919100.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-06,2219.0,21.990104452996164,4341900,9634676100.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-10,1916.0,-13.65479945921586,2701400,5175882400.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-11,1750.0,-8.663883089770351,560600,981050000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-12,1701.0,-2.8000000000000025,285100,484955100.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-13,2101.0,23.515579071134617,529700,1112899700.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-16,1840.0,-12.422655878153266,1219300,2243512000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-17,1722.0,-6.413043478260871,410700,707225400.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-18,1715.0,-0.406504065040647,304100,521531500.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-19,1640.0,-4.373177842565601,85200,139728000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-20,1559.0,-4.939024390243906,148600,231667400.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-23,1400.0,-10.198845413726742,128800,180320000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-24,1480.0,5.714285714285716,119700,177156000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-25,1432.0,-3.2432432432432434,40100,57423200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-26,1380.0,-3.631284916201116,61600,85008000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-27,1478.0,7.101449275362315,45400,67101200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-30,1494.0,1.0825439783491264,20900,31224600.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-10-31,1467.0,-1.8072289156626509,9700,14229900.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-01,1486.0,1.295160190865707,40700,60480200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-02,1500.0,0.9421265141319024,31900,47850000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-06,1526.0,1.7333333333333425,22500,34335000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-07,1620.0,6.15989515072084,48500,78570000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-08,1558.0,-3.827160493827164,22000,34276000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-09,1583.0,1.6046213093709794,21800,34509400.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-10,1610.0,1.7056222362602735,19600,31556000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-13,1584.0,-1.6149068322981353,24500,38808000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-14,1478.0,-6.691919191919194,29400,43453200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-15,1465.0,-0.8795669824086638,14500,21242500.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-16,1427.0,-2.593856655290105,13700,19549900.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-17,1435.0,0.5606166783461708,7700,11049500.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-20,1466.0,2.160278745644595,17400,25508400.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-21,1486.0,1.3642564802182733,14300,21249800.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-22,1478.0,-0.538358008075368,10900,16110200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-24,1438.0,-2.706359945872805,18100,26027800.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-27,1414.0,-1.6689847009735748,21400,30259600.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-28,1433.0,1.3437057991513512,25600,36684800.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-29,1483.0,3.489183531053741,18200,26990600.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-11-30,1455.0,-1.8880647336480088,12400,18042000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-01,1430.0,-1.718213058419249,7600,10868000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-04,1449.0,1.328671328671338,19100,27675900.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-05,1538.0,6.142167011732225,38500,59213000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-06,1564.0,1.6905071521456485,38300,59901200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-07,1459.0,-6.713554987212278,21800,31806200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-08,1448.0,-0.7539410555174819,14100,20416800.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-11,1506.0,4.005524861878462,27700,41716200.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-12,1515.0,0.5976095617529875,12300,18634500.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-13,1610.0,6.270627062706269,76600,123326000.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-14,1665.0,3.416149068322971,44700,74425500.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-15,1658.0,-0.4204204204204198,41100,68143800.0,2.1559215,1556573440.0,1.773,-200.58,,,
2023-12-18,1628.0,-1.8094089264173665,24500,39886000.0,2.1559215,1556573440.0,1.773,-200.58,,,
