日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2020-12-18,6800.0,,735300,5000040000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-21,5800.0,-14.70588235294118,747200,4333760000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-22,5180.0,-10.689655172413792,955700,4950526000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-23,5900.0,13.899613899613891,2335200,13777680000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-24,5350.0,-9.322033898305085,763200,4083120000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-25,5160.0,-3.5514018691588767,430100,2219316000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-28,4730.0,-8.333333333333337,433900,2052347000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-29,4840.0,2.3255813953488413,636900,3082596000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2020-12-30,5310.0,9.710743801652889,1212700,6439437000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-04,5700.0,7.344632768361592,769600,4386720000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-05,5300.0,-7.017543859649122,225600,1195680000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-06,5250.0,-0.943396226415094,88300,463575000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-07,4920.0,-6.285714285714283,158900,781788000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-08,5030.0,2.235772357723586,56700,285201000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-12,4760.0,-5.3677932405566615,73900,351764000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-13,4910.0,3.151260504201692,51400,252374000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-14,4565.0,-7.0264765784114,80500,367482500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-15,4605.0,0.8762322015334112,53200,244986000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-18,4715.0,2.3887079261672106,31100,146636500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-19,4875.0,3.393425238600223,86600,422175000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-20,5000.0,2.564102564102555,94100,470500000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-21,5110.0,2.200000000000002,68500,350035000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-22,5120.0,0.1956947162426559,47700,244224000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-25,5100.0,-0.390625,41800,213180000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-26,4895.0,-4.019607843137251,64100,313769500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-27,4755.0,-2.860061287027582,32800,155964000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-28,5010.0,5.362776025236604,456900,2289069000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-01-29,4710.0,-5.988023952095811,137000,645270000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-01,4770.0,1.273885350318471,50500,240885000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-02,4890.0,2.515723270440251,39900,195111000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-03,4845.0,-0.9202453987730008,60500,293122500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-04,4935.0,1.8575851393188847,36200,178647000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-05,5150.0,4.35663627152989,57200,294580000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-08,5140.0,-0.1941747572815511,46000,236440000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-09,5050.0,-1.7509727626459193,56100,283305000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-10,5190.0,2.7722772277227747,172000,892680000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-12,4885.0,-5.876685934489401,137200,670222000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-15,4715.0,-3.480040941658136,89800,423407000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-16,4660.0,-1.166489925768821,54200,252572000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-17,4725.0,1.3948497854077146,54300,256567500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-18,4555.0,-3.5978835978836,53900,245514500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-19,4360.0,-4.281009879253572,73500,320460000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-22,4480.0,2.752293577981657,23300,104384000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-24,4195.0,-6.36160714285714,39100,164024500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-25,4150.0,-1.0727056019070311,27100,112465000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-02-26,4025.0,-3.0120481927710885,37100,149327500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-01,4060.0,0.8695652173912993,27700,112462000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-02,3925.0,-3.325123152709364,26500,104012500.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-03,3845.0,-2.0382165605095537,32000,123040000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-04,3745.0,-2.6007802340702213,44000,164780000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-05,3750.0,0.1335113484646211,40000,150000000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-08,3585.0,-4.400000000000004,22000,78870000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-09,3680.0,2.649930264993028,18800,69184000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-10,3740.0,1.6304347826086918,24100,90134000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-11,3890.0,4.010695187165769,17400,67686000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-12,3950.0,1.5424164524421524,28800,113760000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-15,3910.0,-1.0126582278481069,14600,57086000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
2021-03-16,3840.0,-1.7902813299232712,9300,35712000.0,2.8338976,1989372800.0,-22.368999,-8.202,-17.862000000000002,-62.79,,,
