日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,405.0,,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-02,405.0,0.0,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-03,405.0,0.0,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-04,411.0,1.4814814814814836,177300,72870300.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-05,418.0,1.7031630170316392,195600,81760800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-08,418.0,0.0,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-09,424.0,1.4354066985645897,213000,90312000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-10,428.0,0.9433962264151052,144100,61674800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-11,427.0,-0.2336448598130869,173600,74127200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-12,428.0,0.2341920374707262,111800,47850400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-15,433.0,1.1682242990654237,204800,88678400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-16,429.0,-0.9237875288683584,151300,64907700.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-17,419.0,-2.33100233100233,169400,70978600.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-18,410.0,-2.1479713603818618,97600,40016000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-19,410.0,0.0,54800,22468000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-22,416.0,1.4634146341463428,59300,24668800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-23,424.0,1.923076923076916,120800,51219200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-24,419.0,-1.1792452830188704,85700,35908300.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-25,415.0,-0.9546539379474916,87400,36271000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-26,417.0,0.4819277108433661,60500,25228500.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-29,416.0,-0.2398081534772167,56800,23628800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-30,410.0,-1.4423076923076872,191300,78433000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-01-31,404.0,-1.4634146341463428,122000,49288000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-01,410.0,1.4851485148514865,85300,34973000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-02,408.0,-0.4878048780487809,118100,48184800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-05,402.0,-1.4705882352941124,126200,50732400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-06,365.0,-9.203980099502484,603300,220204500.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-07,370.0,1.3698630136986356,182100,67377000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-08,370.0,0.0,113800,42106000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-09,360.0,-2.7027027027026973,262600,94536000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-12,360.0,0.0,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-13,359.0,-0.2777777777777768,245600,88170400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-14,332.0,-7.520891364902504,317200,105310400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-15,337.0,1.5060240963855387,131800,44416600.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-16,344.0,2.0771513353115667,103600,35638400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-19,361.0,4.941860465116288,147800,53355800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-20,363.0,0.5540166204986097,85500,31036500.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-21,363.0,0.0,84600,30709800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-22,353.0,-2.754820936639113,83800,29581400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-23,367.0,3.966005665722383,92500,33947500.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-26,365.0,-0.544959128065392,90000,32850000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-27,366.0,0.273972602739736,77800,28474800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-02-28,368.0,0.5464480874316946,79600,29292800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-01,361.0,-1.9021739130434807,59300,21407300.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-02,356.0,-1.3850415512465353,89300,31790800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-05,348.0,-2.2471910112359605,90400,31459200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-06,356.0,2.298850574712641,57600,20505600.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-07,356.0,0.0,66900,23816400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-08,355.0,-0.2808988764044895,35100,12460500.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-09,358.0,0.8450704225352101,93400,33437200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-12,360.0,0.5586592178770999,45500,16380000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-13,371.0,3.0555555555555447,120800,44816800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-14,374.0,0.8086253369272267,186800,69863200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-15,368.0,-1.6042780748663057,42500,15640000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-16,362.0,-1.6304347826086918,58800,21285600.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-19,358.0,-1.104972375690605,64500,23091000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-20,363.0,1.3966480446927276,97200,35283600.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-21,363.0,0.0,0,0.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-22,362.0,-0.2754820936639146,49100,17774200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-23,344.0,-4.972375690607733,139600,48022400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-26,340.0,-1.162790697674421,163800,55692000.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-27,347.0,2.0588235294117574,67900,23561300.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-28,349.0,0.5763688760807018,52800,18427200.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-29,354.0,1.4326647564469883,60600,21452400.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
2018-03-30,358.0,1.1299435028248483,68600,24558800.0,14.688428,0.6439485,4622583808.0,-53.422,-2.1370001,-8.344,13.48,,,
