日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,296.8837585449219,,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-02,296.8837585449219,0.0,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-03,296.8837585449219,0.0,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-04,306.87506103515625,3.365392077762519,1139500,349684132.04956055,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-05,309.0159912109375,0.697655315671275,841000,259882448.60839844,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-08,309.0159912109375,0.0,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-09,302.593017578125,-2.078524676876059,1632900,494104138.4033203,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-10,306.1613464355469,1.1792502305512098,1002300,306865517.53234863,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-11,306.1613464355469,0.0,892900,273371466.2322998,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-12,303.30670166015625,-0.9323988180172104,1099900,333607041.15600586,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-15,304.73406982421875,0.4706022505436724,538100,163977402.9724121,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-16,302.593017578125,-0.7025969388092301,744500,225280501.5869141,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-17,299.7384338378906,-0.9433739625196004,1048800,314365669.4091797,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-18,298.3110656738281,-0.4762045847061635,845200,252132512.7075196,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-19,300.4520568847656,0.7177042548191848,545700,163956687.4420166,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-22,299.7384338378906,-0.23751644580976,560900,168123287.53967285,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-23,303.30670166015625,1.190460554750028,769700,233455168.26782227,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-24,301.87945556640625,-0.4705620040500013,572500,172825988.31176758,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-25,299.7384338378906,-0.7092306843135443,876100,262600841.885376,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-26,300.4520568847656,0.2380819295469294,614700,184687879.36706543,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-29,302.593017578125,0.7125798090909852,824500,249487942.9931641,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-30,301.16571044921875,-0.471692023936987,707700,213134973.2849121,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-01-31,299.0247497558594,-0.7108912532459044,1028700,307606760.07385254,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-01,310.4433898925781,3.818627102285532,1433200,444927466.39404297,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-02,309.7296447753906,-0.229911520240289,884000,273801005.9814453,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-05,306.87506103515625,-0.9216372369859728,1180200,362173947.0336914,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-06,295.4564819335937,-3.72092116675925,1778500,525469353.1188965,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-07,295.4564819335937,0.0,1231600,363884203.14941406,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-08,295.4564819335937,0.0,1066300,315045246.685791,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-09,293.3153991699219,-0.7246694165109258,1099700,322558944.4671631,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-12,293.3153991699219,0.0,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-13,291.8880920410156,-0.4866117268119918,1180200,344486326.22680664,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-14,289.033447265625,-0.9779928860508268,1051900,304034283.17871094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-15,291.1744384765625,0.7407416792735155,548000,159563592.28515625,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-16,293.3153991699219,0.735284561571059,929800,272724658.14819336,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-19,302.593017578125,3.1630178417016763,971800,294059894.4824219,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-20,301.87945556640625,-0.2358157559053775,502700,151754802.31323242,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-21,301.87945556640625,0.0,651300,196614089.4104004,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-22,298.3110656738281,-1.1820578799848658,632300,188622086.82556152,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-23,299.7384338378906,0.4784831433719549,459000,137579941.1315918,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-26,302.593017578125,0.9523582623969462,583300,176502507.1533203,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-27,303.30670166015625,0.2358560973228618,578400,175432596.24023438,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-02-28,299.7384338378906,-1.176455318242109,801600,240270328.56445312,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-01,298.3110656738281,-0.4762045847061635,830800,247836833.3618164,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-02,299.0247497558594,0.2392415716859774,946900,283146535.54382324,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-05,302.593017578125,1.1933018337709322,1191800,360630358.3496094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-06,303.30670166015625,0.2358560973228618,871000,264180137.1459961,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-07,301.87945556640625,-0.4705620040500013,911200,275072559.9121094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-08,299.7384338378906,-0.7092306843135443,848700,254388008.79821777,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-09,299.7384338378906,0.0,1215800,364421987.8601074,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-12,309.0159912109375,3.095217805156248,1056600,326506296.31347656,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-13,309.0159912109375,0.0,763500,235933709.2895508,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-14,309.7296447753906,0.2309438944102959,1019900,315893264.7064209,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-15,306.87506103515625,-0.9216372369859728,706800,216899293.13964844,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-16,300.4520568847656,-2.09303555939816,5422700,1629261368.8690186,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-19,298.3110656738281,-0.7125899663115498,1085900,323935986.21521,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-20,295.4564819335937,-0.9569151361470296,960800,283874587.8417969,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-21,295.4564819335937,0.0,0,0.0,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-22,292.6017761230469,-0.9662017877774988,1514000,442999089.05029297,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-23,286.8924560546875,-1.9512253630198264,1648700,472999592.2973633,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-26,287.606201171875,0.2487849025390343,1160500,333766996.45996094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-27,293.3153991699219,1.9850747218885576,1200600,352154468.2434082,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-28,294.4058532714844,0.3717684460647019,1108400,326319447.7661133,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-29,293.678955078125,-0.2469034447793672,1014800,298025403.61328125,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-03-30,290.771240234375,-0.9900998329882004,951300,276610680.83496094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-02,292.2250366210937,0.4999794290339476,710500,207625888.5192871,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-03,288.5903625488281,-1.2437928366070938,1068400,308329943.347168,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-04,290.0443115234375,0.5038106476488391,1092800,316960423.6328125,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-05,295.1327819824219,1.75437691994631,1089300,321488139.41345215,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-06,295.1327819824219,0.0,1247700,368237172.0794678,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-09,297.31353759765625,0.738906603524736,669800,199140607.48291016,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-10,296.5866394042969,-0.2444887640276394,1168000,346413194.82421875,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-11,300.2212219238281,1.2254707517612484,1009400,303043301.4099121,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-12,302.40203857421875,0.7264032290641875,673700,203728253.3874512,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-13,306.0367126464844,1.201934381594305,934000,285838289.6118164,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-16,307.4905700683594,0.4750598087734703,706700,217303585.8673096,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-17,303.8558959960937,-1.182044077468003,619000,188086799.62158203,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-18,306.7636108398437,0.9569387601376044,838400,257190611.328125,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-19,306.0367126464844,-0.2369571121455083,679300,207890738.90075684,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-20,306.0367126464844,0.0,802600,245625065.5700684,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-23,311.1251525878906,1.6626893869704285,1155000,359349551.2390137,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-24,316.94061279296875,1.8691707040417784,1263900,400581240.5090332,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-25,316.2136535644531,-0.2293676478093087,1014600,320830372.90649414,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-26,311.8521423339844,-1.3792925072350637,725500,226248729.2633057,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
2018-04-27,314.03289794921875,0.6992915292846957,1112400,349330195.67871094,18.849907,1.0383836,252822568960.0,25.193,228.0,48.17,,,
