日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,1125.0,,0,0.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-02,1125.0,0.0,0,0.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-03,1125.0,0.0,0,0.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-04,1136.0,0.9777777777777884,2700,3067200.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-05,1150.0,1.232394366197176,14700,16905000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-08,1150.0,0.0,0,0.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-09,1196.0,4.000000000000004,16100,19255600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-10,1198.0,0.1672240802675695,11300,13537400.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-11,1241.0,3.5893155258764686,15700,19483700.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-12,1256.0,1.208702659145855,23200,29139200.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-15,1225.0,-2.468152866242035,11400,13965000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-16,1303.0,6.36734693877552,39100,50947300.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-17,1265.0,-2.91634689178818,9800,12397000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-18,1230.0,-2.766798418972327,9000,11070000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-19,1220.0,-0.8130081300813052,9900,12078000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-22,1251.0,2.540983606557368,13500,16888500.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-23,1241.0,-0.7993605115907298,7300,9059300.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-24,1238.0,-0.241740531829171,6300,7799400.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-25,1220.0,-1.4539579967689842,11100,13542000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-26,1213.0,-0.5737704918032827,7700,9340100.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-29,1206.0,-0.577081615828523,8100,9768600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-30,1208.0,0.1658374792703254,4200,5073600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-01-31,1207.0,-0.08278145695364,2800,3379600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-01,1207.0,0.0,4900,5914300.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-02,1209.0,0.1657000828500399,3500,4231500.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-05,1190.0,-1.5715467328370591,6300,7497000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-06,1091.0,-8.319327731092441,19600,21383600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-07,1091.0,0.0,5900,6436900.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-08,1112.0,1.924839596700268,1000,1112000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-09,1099.0,-1.169064748201443,5400,5934600.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-12,1099.0,0.0,0,0.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-13,1087.0,-1.0919017288444022,5000,5435000.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-14,1062.0,-2.299908003679852,3900,4141800.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-15,1076.0,1.3182674199623268,5200,5595200.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-16,1071.0,-0.4646840148698872,2100,2249100.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
2018-02-19,1087.0,1.4939309056956065,2100,2282700.0,1.326317,2010676864.0,13.964,2.099,-12.869,-77.06,,,
