日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1724.5836181640625,,0,0.0,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-02,1724.5836181640625,0.0,0,0.0,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-03,1724.5836181640625,0.0,0,0.0,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-04,1741.703125,0.9926747915048884,25700,44761770.3125,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-05,1754.356201171875,0.7264772044245582,20900,36666044.60449219,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-08,1754.356201171875,0.0,0,0.0,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-09,1745.42431640625,-0.5091260691334365,18900,32988519.580078125,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-10,1738.7254638671875,-0.3837950735586792,13700,23820538.85498047,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-11,1749.890380859375,0.6421322528603834,22800,39897500.68359375,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-12,1730.5379638671875,-1.1059216739441435,20700,35822135.85205078,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-15,1725.327880859375,-0.3010672470986852,16600,28640442.822265625,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-16,1713.4188232421875,-0.6902489520574928,26100,44720231.28662109,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-17,1699.27685546875,-0.8253654962583901,31500,53527220.947265625,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-18,1678.4359130859375,-1.2264594975056942,40200,67473123.70605469,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
2018-01-19,1694.066650390625,0.9312680444229172,18100,30662606.372070312,7.031057,0.39806122,85197062144.0,3.726,2.3629999,4.644,452.0,283.03,,,
