日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1978.2701416015625,,0,0.0,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-02,1978.2701416015625,0.0,0,0.0,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-03,1978.2701416015625,0.0,0,0.0,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-04,1969.00634765625,-0.4682774991393579,10600,20871467.28515625,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-05,1969.8482666015625,0.042758569382717,9400,18516573.706054688,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-08,1969.8482666015625,0.0,0,0.0,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-09,1985.8497314453125,0.8123196651768527,9400,18666987.475585938,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-10,1990.9033203125,0.2544799229853955,6500,12940871.58203125,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-11,1990.0609130859373,-0.0423128143877016,5000,9950304.565429688,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-12,1964.7955322265625,-1.2695782673403988,8600,16897241.577148438,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-15,1966.4798583984373,0.0857252647539441,6900,13568711.02294922,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-16,1953.8472900390625,-0.6423950037130477,4900,9573851.721191406,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-17,1953.0047607421875,-0.0431215531106365,9500,18553545.22705078,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-18,1939.5302734375,-0.6899362241988061,22000,42669666.015625,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-19,1877.209228515625,-3.213202999477871,27600,51810974.70703125,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-22,1865.418701171875,-0.628088076952038,19600,36562206.54296875,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-23,1918.475341796875,2.84422154616919,17600,33765166.015625,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-24,1881.419677734375,-1.9315163064745453,17600,33112986.328125,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-25,1877.209228515625,-0.2237910695087608,9600,18021208.59375,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-26,1883.1044921875,0.3140440384760135,4400,8285659.765625,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-29,1882.2623291015625,-0.044722058145552,1900,3576298.4252929688,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-30,1878.0516357421875,-0.2237038532978963,5000,9390258.178710938,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-01-31,1895.7371826171875,0.941696518797297,12800,24265435.9375,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-02-01,1908.3697509765625,0.6663670721452464,9900,18892860.53466797,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-02-02,1892.3681640625,-0.8384951032615162,5000,9461840.8203125,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-02-05,1867.1033935546875,-1.3350874839055948,5800,10829199.682617188,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
2018-02-06,1782.0433349609375,-4.555722992490963,26900,47936965.71044922,0.44688028,5570451968.0,0.508,-0.562,0.15,248.0,-57.53,,,
