日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,1005.213623046875,,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-02,1005.213623046875,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-03,1005.213623046875,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-04,1047.3013916015625,4.186947688503917,271100,283923407.2631836,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-05,983.6802978515624,-6.074764557765821,265800,261462223.1689453,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-08,983.6802978515624,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-09,1011.0862426757812,2.7860621874887137,177500,179467808.07495117,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-10,979.7651977539062,-3.097761951442013,181900,178219289.47143555,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-11,1076.6650390625,9.890108520973694,2047200,2204148667.96875,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-12,1153.9891357421875,7.181815501970523,972300,1122023636.682129,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-15,1090.367919921875,-5.513155527187397,357900,390242678.5400391,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-16,1081.5589599609375,-0.8078887685515013,185900,201061810.65673828,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-17,1083.5164794921875,0.180990551945559,223900,242599339.7583008,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-18,1041.4287109375,-3.884368106188174,139800,145591733.7890625,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-19,1071.7711181640625,2.9135366547795805,134300,143938861.1694336,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-22,1110.922607421875,3.652971104957437,115200,127978284.375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-23,1096.2406005859375,-1.321604829881906,118700,130123759.28955078,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-24,1079.601318359375,-1.5178494773564144,86800,93709394.43359376,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-25,1090.367919921875,0.9972756960746842,66800,72836577.05078125,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-26,1115.81640625,2.333935716849456,118000,131666335.9375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-29,1148.116455078125,2.8947458244208857,145400,166936132.56835938,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-30,1082.5377197265625,-5.711853972783631,155100,167901600.32958984,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-01-31,1093.3043212890625,0.994570569348796,128300,140270944.42138672,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-01,1134.4134521484375,3.760081256324432,164000,186043806.1523437,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-02,1096.2406005859375,-3.364985798626185,164300,180112330.67626953,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-05,1008.1499633789062,-8.035702852088045,238300,240242136.27319336,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-06,888.738037109375,-11.844659089140997,210100,186723861.5966797,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-07,873.077392578125,-1.7621215563346837,148200,129390069.58007812,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-08,924.9531860351562,5.941717641301691,198900,183973188.7023925,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-09,897.547119140625,-2.962967997548971,144200,129426294.58007812,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-12,897.547119140625,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-13,866.2259521484375,-3.4896404126589564,126100,109231092.56591795,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-14,850.5653686523438,-1.8079097557920032,113000,96113886.65771484,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-15,884.8229370117188,4.027623228259758,58900,52116070.98999024,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-16,889.716796875,0.5530891728246834,49900,44396868.1640625,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-19,989.5530395507812,11.221125983733415,138400,136954140.67382812,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-20,961.168212890625,-2.8684492417952567,125000,120146026.61132812,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-21,984.6590576171876,2.443988930503216,79400,78181929.17480469,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-22,973.8924560546876,-1.0934344714762956,63900,62231727.94189453,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-23,1015.9803466796876,4.321615837902804,67700,68781869.47021484,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-26,1026.7469482421875,1.0597253773349191,71200,73104382.71484375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-27,1027.7257080078125,0.0953262892381179,69400,71324164.13574219,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-02-28,1086.452880859375,5.714284696196015,149300,162207415.1123047,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-01,1057.08935546875,-2.702696629364976,79000,83510059.08203125,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-02,1021.85302734375,-3.3333348730368195,118800,121396139.6484375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-05,950.401611328125,-6.9923378513012775,162500,154440261.8408203,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-06,988.57421875,4.016471244038744,59500,58820166.015625,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-07,952.359130859375,-3.663365603082092,89900,85617085.86425781,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-08,983.6802978515624,3.288797889082496,48300,47511758.38623047,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-09,991.5106201171876,0.7960230862330997,61400,60878752.07519531,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-12,1020.874267578125,2.9615060963711137,69600,71052849.0234375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-13,1114.8377685546875,9.2042187721586,215300,240024571.56982425,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-14,1140.2861328125,2.2826966376286784,120800,137746564.84375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-15,1078.6226806640625,-5.407717446878479,155300,167510102.3071289,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-16,1086.452880859375,0.7259443302723545,76300,82896354.80957031,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-19,1111.9013671875,2.34234606732282,138900,154443099.90234375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-20,1062.9620361328125,-4.40140937846647,75600,80359929.93164062,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-21,1062.9620361328125,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-22,1059.046875,-0.3683255845200572,75200,79640325.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-23,1019.8953857421876,-3.696860845542127,70200,71596656.07910156,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-26,1029.683349609375,0.9597027306937678,178100,183386604.5654297,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-27,1013.0439453125,-1.6159729399516265,56300,57034374.12109375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-28,1067.85595703125,5.410625271724201,151100,161353035.10742188,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-29,1153.9891357421875,8.065992247718178,274100,316308422.1069336,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-03-30,1183.352783203125,2.5445341339415783,210500,249095760.8642578,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-02,1170.6285400390625,-1.0752704810158331,159500,186715252.13623047,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-03,1285.1466064453125,9.782613569495634,241400,310234390.79589844,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-04,1267.5283203125,-1.370916442097159,297400,376962922.4609375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-05,1287.1041259765625,1.544407754079713,138000,177620369.38476562,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-06,1267.5283203125,-1.5209185697551697,168300,213325016.3085937,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-09,1360.5130615234375,7.335910347787156,296900,403936327.9663086,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-10,1294.934326171875,-4.82014742865684,239700,310395757.98339844,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-11,1103.09228515625,-14.814808530310131,884600,975795435.4492188,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-12,1057.08935546875,-4.170360930498562,265200,280340097.0703125,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-13,1022.831787109375,-3.240744803847162,186800,191064977.83203125,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-16,1056.110595703125,3.2535954604812733,277500,293070690.3076172,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-17,1068.834716796875,1.2048095289943328,253000,270415183.3496094,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-18,1162.7982177734375,8.7912096697379,333300,387560645.9838867,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-19,1244.0374755859375,6.98653098798685,439200,546381259.2773438,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-20,1279.2738037109375,2.8324169340962824,1390900,1779341933.581543,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-23,1121.6890869140625,-12.31829467153558,587900,659441014.1967773,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-24,1115.81640625,-0.5235569047229549,170300,190023533.984375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-25,1149.0953369140625,2.9824736827364973,156500,179833420.22705078,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-26,1091.3468017578125,-5.025565181678992,134900,147222683.5571289,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-27,1085.4739990234375,-0.5381243363627219,122400,132862017.48046876,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-04-30,1085.4739990234375,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-01,1101.134765625,1.442758335589045,70900,78070454.8828125,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-02,1153.0103759765625,4.711104577841385,122500,141243771.0571289,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-03,1153.0103759765625,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-04,1153.0103759765625,0.0,0,0.0,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-07,1117.7740478515625,-3.0560287105097395,121600,135921324.21875,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-08,1184.3314208984375,5.954456822002863,112700,133474151.1352539,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-09,1178.458740234375,-0.4958646338714456,78600,92626856.98242188,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-10,1187.267822265625,0.7475087358169263,48100,57107582.25097656,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-11,1249.9102783203125,5.276185783857001,148000,184986721.19140625,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-14,1229.3555908203125,-1.644493037342032,69700,85686084.68017578,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-15,1175.5223388671875,-4.37898134234731,90800,106737428.36914062,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-16,1206.8436279296875,2.6644571546537543,72600,87616847.38769531,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-17,1311.57373046875,8.67801760852187,327800,429933868.84765625,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-18,1370.3009033203125,4.47761124573407,326400,447266214.84375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-21,1495.585693359375,9.142867069232086,350700,524501902.6611328,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-22,1497.543212890625,0.1308864841340629,201100,301155940.1123047,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-23,1510.267333984375,0.8496663725108267,308900,466521579.46777344,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-24,1509.28857421875,-0.0648070539301715,316700,477991691.4550781,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-25,1470.13720703125,-2.5940279318529824,319100,469120782.7636719,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-28,1493.6280517578125,1.5978675061220526,128300,191632479.0405273,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-29,1474.0523681640625,-1.3106130117676806,121100,178507741.78466797,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-30,1436.8583984375,-2.5232461566401243,416200,598020465.4296875,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-05-31,1392.8131103515625,-3.065388220149889,159700,222432253.72314453,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-01,1326.2554931640625,-4.778646660692331,335500,444958717.95654297,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-04,1347.7889404296875,1.623627376219372,110800,149335014.59960938,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-05,1346.81005859375,-0.0726287185310647,125800,169428705.37109375,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-06,1310.594970703125,-2.6889528823714315,51800,67888819.48242188,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-07,1409.452392578125,7.542942257894047,316300,445809791.77246094,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-08,1400.643310546875,-0.6250003247812219,73200,102527090.33203124,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-11,1404.5584716796875,0.2795259223623336,39300,55199147.93701172,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-12,1481.882568359375,5.505224470093939,160200,237397587.45117188,0.8755848,10228415488.0,-111.488,-153.94,,,
2018-06-13,1443.7099609375,-2.5759536036743302,98600,142349802.1484375,0.8755848,10228415488.0,-111.488,-153.94,,,
