日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,3738.443603515625,,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-02,3738.443603515625,0.0,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-03,3738.443603515625,0.0,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-04,3714.167236328125,-0.6493709618802468,91000,337989218.5058594,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-05,3750.580810546875,0.9803967323439357,61600,231035777.9296875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-08,3750.580810546875,0.0,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-09,3714.167236328125,-0.9708782734757392,54800,203536364.55078125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-10,3633.24951171875,-2.17862361764225,73200,265953864.2578125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-11,3718.2138671875,2.3385224492483703,75000,278866040.0390625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-12,3714.167236328125,-0.1088326547078355,40600,150795189.79492188,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-15,3649.4326171875,-1.7429107259214982,51200,186850950.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-16,3669.66259765625,0.5543322097104619,61800,226785148.53515625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-17,3653.478759765625,-0.4410170542916258,67600,246975164.16015625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-18,3693.938232421875,1.1074232345843926,147200,543747707.8125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-19,3799.132080078125,2.847742464477565,127200,483249600.5859375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-22,3746.53564453125,-1.3844329293703717,65600,245772738.28125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-23,3807.224609375,1.6198688762600444,71400,271835837.109375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-24,3738.443603515625,-1.8065917542665288,49600,185426802.734375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-25,3665.616455078125,-1.9480606413057373,52400,192078302.2460937,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-26,3689.8916015625,0.6622391289941243,49000,180804688.4765625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-29,3746.53564453125,1.5351140110664518,56200,210555303.22265625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-30,3677.754150390625,-1.835869204688445,80400,295691433.69140625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-01-31,3600.881591796875,-2.0902038431683923,89400,321918814.3066406,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-01,4134.9453125,14.8314713241271,321600,1329798412.5,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-02,4163.26513671875,0.6848899339282344,219800,915085677.0507812,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-05,4013.56689453125,-3.595693218459872,181000,726455607.9101562,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-06,3621.111328125,-9.778224126300138,231600,838649383.59375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-07,3366.217041015625,-7.039117663398608,186400,627462856.4453125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-08,3313.6201171875,-1.5624935405904816,152400,504995705.859375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-09,3131.55322265625,-5.494501122409378,123800,387686288.96484375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-12,3131.55322265625,0.0,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-13,3066.818359375,-2.067180682509384,142800,437941661.71875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-14,3002.083251953125,-2.1108230040421283,117400,352444573.7792969,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-15,3058.7265625,1.886800124880739,82800,253262559.375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-16,3143.69091796875,2.77776890914061,68600,215657196.97265625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-19,3256.977294921875,3.603610530081092,73800,240364924.3652344,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-20,3192.24267578125,-1.9875674061823,70800,226010781.4453125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-21,3236.74755859375,1.3941572534615698,53200,172194970.1171875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-22,3196.2880859375,-1.250003959957513,66000,210955013.671875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-23,3256.977294921875,1.8987402684816024,38000,123765137.20703124,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-26,3216.518310546875,-1.2422249439098532,57400,184628151.02539065,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-27,3248.885009765625,1.006265038585985,49000,159195365.47851562,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-02-28,3200.33447265625,-1.4943753614991009,41200,131853780.2734375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-01,3139.645263671875,-1.896339570220096,67800,212867948.87695312,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-02,3135.59912109375,-0.1288726030593934,68600,215102099.70703125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-05,3038.496826171875,-3.0967700644081053,83600,254018334.66796875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-06,3103.231689453125,2.130489744917985,69600,215984925.5859375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-07,3058.7265625,-1.4341541788318146,63800,195146754.6875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-08,3070.8642578125,0.3968218493705322,44200,135732200.1953125,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-09,3159.874755859375,2.8985487658865328,76600,242046406.29882807,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-12,3269.114990234375,3.457106461970838,72000,235376279.296875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-13,3216.518310546875,-1.608896592644149,64200,206500475.5371093,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-14,3252.93115234375,1.1320576561768103,41000,133370177.24609376,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-15,3248.885009765625,-0.1243845131862042,75000,243666375.73242188,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-16,3216.518310546875,-0.9962402215363376,46200,148603145.94726562,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-19,3192.24267578125,-0.7547177544746431,54400,173658001.5625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-20,3159.874755859375,-1.013955491775187,47000,148514113.52539062,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-21,3159.874755859375,0.0,0,0.0,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-22,3192.24267578125,1.02434186234297,38200,121943670.21484376,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-23,3014.220947265625,-5.576697845255674,65600,197732894.140625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-26,2977.8076171875,-1.208051125487586,63800,189984125.9765625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-27,3196.2880859375,7.336957145550982,69400,221822393.1640625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-28,3229.2392578125,1.030919960562171,40200,129815418.1640625,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-29,3192.16943359375,-1.14794294442776,54600,174292451.07421875,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-03-30,3604.061767578125,12.903210263518684,334800,1206639879.7851562,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-04-02,3599.94287109375,-0.1142848472084567,150600,542151396.3867188,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
2018-04-03,3591.705078125,-0.228831213819991,62200,223404055.859375,31.5804,2.5035818,121053265920.0,14.121,160.0,362.25,,,
