日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,619.0,,0,0.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-02,619.0,0.0,0,0.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-03,619.0,0.0,0,0.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-04,622.0,0.4846526655896577,937500,583125000.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-05,620.0,-0.3215434083601254,1058800,656456000.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-08,620.0,0.0,0,0.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-09,666.0,7.41935483870968,4620700,3077386200.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-10,667.0,0.1501501501501412,1943600,1296381200.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-11,701.0,5.097451274362808,5640200,3953780200.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-12,687.0,-1.99714693295292,3028300,2080442100.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-15,702.0,2.183406113537112,3322600,2332465200.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-16,684.0,-2.564102564102566,2263200,1548028800.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-17,653.0,-4.532163742690054,2874700,1877179100.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-18,639.0,-2.143950995405819,2053500,1312186500.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-19,669.0,4.694835680751175,2490300,1666010700.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-22,769.0,14.947683109118092,2108100,1621128900.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
2018-01-23,688.0,-10.533159947984394,16540600,11379932800.0,7.5576267,23164639232.0,-703.07,-63.846,-195.87101,-14.44,,,
