日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,959.6135864257812,,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-02,959.6135864257812,0.0,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-03,959.6135864257812,0.0,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-04,976.3753662109376,1.7467218078464075,5184400,5061920448.583984,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-05,980.5657958984376,0.4291822420471325,3932200,3855780822.631836,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-08,980.5657958984376,0.0,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-09,978.8896484375,-0.1709367660944871,3725000,3646363940.429688,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-10,965.4801025390624,-1.3698730924207592,4248400,4101745667.626953,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-11,990.2039184570312,2.5607794353243563,4468800,4425023270.800781,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-12,1030.851318359375,4.104952439057397,7299600,7524802283.496094,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-15,1033.36572265625,0.2439153204825572,5713800,5904445066.113281,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-16,1045.517578125,1.1759491535594746,4968400,5194549535.15625,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-17,1032.52734375,-1.2424692465043297,4133000,4267435511.71875,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-18,1009.899169921875,-2.1915326470621666,4457400,4501524560.009766,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-19,1034.622802734375,2.448128837893049,3002200,3106144578.3691406,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-22,1016.1845703125,-1.782121211048615,4510400,4583398885.9375,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-23,1014.08935546875,-0.2061844772063059,3355000,3402269787.597656,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-24,1004.4514770507812,-0.9503973556170277,4311800,4330993878.747559,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-25,1007.3845825195312,0.2920106680874168,3516000,3541964192.138672,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-26,1018.27978515625,1.0815335896315892,3303800,3364192754.1992188,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-29,1013.6703491210938,-0.4526689130383676,3365600,3411608927.001953,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-30,1019.5371704101562,0.5787701390446376,26136600,26647235208.14209,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-01-31,1060.1842041015625,3.986812337117063,6932200,7349408939.672852,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-01,1096.222412109375,3.399240232819034,6788800,7442034711.328125,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-02,1110.8890380859375,1.3379242947916703,5656600,6283854932.836914,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-05,1017.4419555664062,-8.411918680963904,8323400,8468576372.961426,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-06,947.042236328125,-6.919286044095752,6841800,6479473572.509766,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-07,952.0706787109376,0.5309628430415936,4789800,4560228136.889648,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-08,942.0137939453124,-1.0563170351219675,2588600,2438496907.006836,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-09,943.6898193359376,0.1779194106707793,3062000,2889578226.8066406,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-12,943.6898193359376,0.0,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-13,933.2135620117188,-1.1101377920544664,2676000,2497279491.9433594,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-14,919.38525390625,-1.4817945932610763,1779200,1635770243.75,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-15,942.8516845703124,2.552404507725048,1462200,1378637733.178711,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-16,973.8610229492188,3.2888882616822324,2379200,2317010145.800781,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-19,981.8231201171876,0.8175804329714875,1864400,1830511025.1464844,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-20,963.8041381835938,-1.8352574475372967,1286600,1240030404.1870117,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-21,959.6135864257812,-0.4347928787388433,1500200,1439612302.355957,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-22,963.8041381835938,0.4366915826422124,943200,909060063.1347656,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-23,968.413818359375,0.4782797658940074,1182600,1145246181.5917969,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-26,973.8610229492188,0.5624872845238826,1414800,1377818575.2685547,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-27,962.1279907226562,-1.2047953404101142,1534200,1476096763.3666992,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-02-28,962.5468139648438,0.0435309279249729,1303200,1254391007.9589844,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-01,956.6802978515624,-0.6094785238669465,1143200,1093676916.5039062,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-02,947.042236328125,-1.0074485222578478,1815000,1718881658.9355469,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-05,939.9183349609376,-0.7522263626602688,1316400,1237308496.142578,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-06,955.8422241210938,1.694177948004172,1102800,1054102804.7607422,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-07,946.2042236328124,-1.008325458434678,1073000,1015277131.9580078,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-08,935.3086547851562,-1.1515028759673362,771400,721497096.3012695,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-09,906.81396484375,-3.0465547170577145,3234200,2932817725.097656,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-12,871.1950073242188,-3.927923355885754,3399400,2961540307.897949,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-13,868.2616577148438,-0.3367041345179955,3515400,3052287031.5307617,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-14,874.5474853515625,0.7239554552324945,1940600,1697146850.0732422,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-15,859.042724609375,-1.7728895230834318,1892200,1625480643.5058594,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-16,896.7568969726562,4.390255721033043,3419600,3066549884.887696,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-19,908.9092407226562,1.3551436059231703,3051600,2773627438.989258,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-20,923.5756225585938,1.613624460928187,2279600,2105382989.1845703,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-21,923.5756225585938,0.0,0,0.0,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-22,957.9373168945312,3.720506853650463,2672000,2559608510.7421875,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-23,935.72802734375,-2.318449146837709,2516600,2354853153.613281,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-26,952.9087524414062,1.836081061548112,1843400,1756591994.2504883,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-27,969.6705932617188,1.759018455583261,1987800,1927511205.2856443,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
2018-03-28,983.2740478515624,1.4028944142861155,1121200,1102446862.451172,16.688757,1.7029842,901660540928.0,7.596,366.0,90.54,,,
