日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2020-10-02,3082.55078125,,1111000,3424713917.96875,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-05,3542.6328125,14.925367460238004,24000,85023187.5,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-06,4094.732177734375,15.58443661692288,3617800,14813922072.607422,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-07,3625.44775390625,-11.46068664465819,5646200,20470003108.10547,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-08,3266.58349609375,-9.898481020057194,1645800,5376143117.871094,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-09,3220.57568359375,-1.4084382828425168,1636800,5271438278.90625,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-12,3284.98681640625,1.9999881741833647,600000,1970992089.84375,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-13,3050.344970703125,-7.142855019425054,581800,1774690703.955078,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-14,2972.131103515625,-2.564099075307902,386000,1147242605.9570312,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-15,2866.3125,-3.5603612300431853,156400,448291275.0,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-16,2806.501708984375,-2.086680744532388,293800,824550202.0996094,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-19,2696.08203125,-3.934424033339856,185000,498775175.78125,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-20,2677.678466796875,-0.6826040246480369,103600,277407489.16015625,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-21,2668.47705078125,-0.3436340893696599,240600,642035578.4179688,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-22,2208.39453125,-17.241389405861728,466800,1030878567.1875,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-23,2010.5592041015625,-8.958332596325459,475800,956624069.3115234,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-26,1886.3370361328125,-6.178488438208407,204000,384812755.37109375,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-27,1992.156005859375,5.609759427907024,240800,479711166.2109375,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-28,1886.3370361328125,-5.311781276934402,166800,314641017.6269531,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-29,1895.538818359375,0.4878122016533703,95800,181592618.79882807,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-10-30,1769.01611328125,-6.674762017674363,110400,195299378.90625,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-02,1729.9091796875,-2.2106601121463343,55400,95836968.5546875,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-04,1794.320556640625,3.723396448174277,101400,181944104.4433593,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-05,1971.4522705078125,9.871798726912996,165000,325289624.63378906,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-06,2171.587890625,10.151684781373673,344000,747026234.375,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-09,2150.88427734375,-0.9533859242183972,197000,423724202.6367188,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-10,1849.5303955078125,-14.010697135603069,157000,290376272.09472656,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-11,1936.9461669921875,4.726376581682179,69800,135198842.4560547,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-12,1987.5552978515625,2.612831049298814,67400,133961227.07519533,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-13,1840.328857421875,-7.407413549139042,70000,128823020.01953124,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-16,1637.8927001953125,-10.999999071370114,301000,493005702.75878906,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-17,1497.567626953125,-8.56741551051875,120400,180307142.28515625,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-18,1633.291748046875,9.062971090653685,139400,227680869.6777344,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-19,1605.6868896484375,-1.6901364028470756,97000,155751628.29589844,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-20,1578.0819091796875,-1.7192007138324472,56200,88688203.29589844,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-24,1603.386474609375,1.6035013951108068,50000,80169323.73046875,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-25,1584.9832763671875,-1.147770580182239,48400,76713190.57617188,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-26,1601.086181640625,1.0159668883286788,44200,70768009.22851562,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
2020-11-27,1700.00390625,6.178163658124536,101800,173060397.65625,11.744411,1.7172903,6972402176.0,7.787000400000001,356.0,139.13,,,
