日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,1442.851806640625,,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-02,1442.851806640625,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-03,1442.851806640625,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-04,1461.7125244140625,1.3071832939898886,14000,20463975.341796875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-05,1499.4342041015625,2.580649687093639,21400,32087891.96777344,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-08,1499.4342041015625,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-09,1480.573486328125,-1.2578556446055322,32100,47526408.91113281,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-10,1490.00390625,0.6369437254521326,26300,39187102.734375,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-11,1461.7125244140625,-1.8987454809524904,17200,25141455.419921875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-12,1480.573486328125,1.2903331947315078,18600,27538666.845703125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-15,1461.7125244140625,-1.2738956957035863,21200,30988305.517578125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-16,1471.1429443359375,0.6451624217734153,22000,32365144.775390625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-17,1433.42138671875,-2.5640987344173194,9100,13044134.619140623,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-18,1442.851806640625,0.6578958573697724,7100,10244247.827148438,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-19,1452.2822265625,0.6535958771699324,7400,10746888.4765625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-22,1452.2822265625,0.0,10500,15248963.37890625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-23,1490.00390625,2.597406963850668,17700,26373069.140625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-24,1471.1429443359375,-1.2658330515073146,11900,17506601.037597656,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-25,1461.7125244140625,-0.6410267580171713,5500,8039418.884277344,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-26,1461.7125244140625,0.0,6400,9354960.15625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-29,1442.851806640625,-1.2903164923621313,7200,10388533.0078125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-30,1423.9908447265625,-1.307200214689841,12500,17799885.55908203,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-01-31,1395.69970703125,-1.9867499710466865,8600,12003017.48046875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-01,1423.9908447265625,2.027021826599773,6700,9540738.659667969,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-02,1386.269287109375,-2.6490028188650983,15600,21625800.87890625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-05,1339.1173095703125,-3.4013577287990704,15300,20488494.83642578,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-06,1197.6612548828125,-10.56338034588542,31500,37726329.528808594,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-07,1216.5220947265625,1.5748058782777852,16100,19586005.725097656,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-08,1197.6612548828125,-1.5503902416165616,14300,17126555.94482422,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-09,1159.9395751953125,-3.1496117565555704,13000,15079214.477539062,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-12,1159.9395751953125,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-13,1131.6485595703125,-2.4390077060898907,7200,8147869.62890625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-14,1112.7877197265625,-1.6666693634030172,17600,19585063.8671875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-15,1141.078857421875,2.542366094969517,4500,5134854.8583984375,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-16,1169.3701171875,2.479343086729835,5900,6899283.69140625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-19,1188.23095703125,1.6129059197367734,9600,11407017.1875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-20,1188.23095703125,0.0,4200,4990570.01953125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-21,1188.23095703125,0.0,6500,7723501.220703125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-22,1159.9395751953125,-2.380966567865095,12700,14731232.604980469,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-23,1197.6612548828125,3.2520383383891627,3200,3832516.015625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-26,1197.6612548828125,0.0,7000,8383628.784179687,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-27,1207.091796875,0.7874131315294353,6400,7725387.5,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-02-28,1197.6612548828125,-0.7812613768565013,4200,5030177.2705078125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-01,1188.23095703125,-0.7873927467483499,2600,3089400.48828125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-02,1159.9395751953125,-2.380966567865095,3100,3595812.6831054688,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-05,1103.357177734375,-4.878046983732753,13700,15115993.334960938,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-06,1150.5091552734375,4.273500774779393,3100,3566578.381347656,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-07,1141.078857421875,-0.8196629994935756,2400,2738589.2578125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-08,1150.5091552734375,0.8264369977784902,2500,2876272.8881835938,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-09,1159.9395751953125,0.8196736096057977,1800,2087891.2353515625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-12,1169.3701171875,0.8130201084482813,5300,6197661.62109375,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-13,1197.6612548828125,2.4193484406251686,3800,4551112.768554688,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-14,1197.6612548828125,0.0,5800,6946435.2783203125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-15,1197.6612548828125,0.0,2200,2634854.7607421875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-16,1188.23095703125,-0.7873927467483499,2900,3445869.775390625,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-19,1169.3701171875,-1.5873041963889831,4500,5262165.52734375,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-20,1159.9395751953125,-0.8064633988483672,2500,2899848.937988281,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-21,1159.9395751953125,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-22,1159.9395751953125,0.0,0,0.0,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-23,1103.357177734375,-4.878046983732753,3200,3530742.96875,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-26,1084.4964599609375,-1.7093936717904823,4900,5314032.653808594,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-27,1112.7877197265625,2.608700056673685,1500,1669181.5795898438,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-28,1131.6485595703125,1.6949180431632185,2500,2829121.398925781,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-29,1141.078857421875,0.8333238947560773,2200,2510373.486328125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-03-30,1150.5091552734375,0.8264369977784902,1900,2185967.3950195312,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-04-02,1159.9395751953125,0.8196736096057977,18400,21342888.18359375,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
2018-04-03,1150.5091552734375,-0.8130095845972907,7600,8743869.580078125,28.520266,2.4092972,4524529152.0,7.376,95.0,114.48,,,
