日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,2557.179931640625,,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-02,2557.179931640625,0.0,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-03,2557.179931640625,0.0,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-04,2686.2802734375,5.048543522475057,235000,631275864.2578125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-05,2691.24560546875,0.1848404308496087,126300,339904319.9707031,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-08,2691.24560546875,0.0,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-09,2808.42919921875,4.354251188069824,319600,897573972.0703125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-10,2794.526123046875,-0.4950481278197305,201200,562258655.9570312,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-11,2714.086669921875,-2.878464883960241,113100,306963202.36816406,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-12,2735.934326171875,0.8049726816803826,334900,916264405.8349608,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-15,3232.47412109375,18.1488199541922,66100,213666539.40429688,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-16,3704.18701171875,14.592936337735928,2988400,11069592465.820312,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-17,3376.470703125,-8.84718583475862,1418700,4790198986.5234375,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-18,3436.055419921875,1.7647040959581917,801000,2752280391.357422,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-19,3436.055419921875,0.0,473500,1626972241.3330078,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-22,3619.775146484375,5.346820819516274,716300,2592844937.426758,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-23,3654.532958984375,0.9602202096381074,640600,2341093813.5253906,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-24,3758.806396484375,2.853263020754881,687000,2582299994.3847656,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-25,4453.9619140625,18.49404955329188,1690400,7528977219.53125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-26,4285.138671875,-3.7904060574580623,1833800,7858087296.484375,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-29,3982.249267578125,-7.068368785469037,760900,3030093467.700196,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-30,3972.318359375,-0.2493793717027848,628700,2497396552.5390625,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-01-31,3823.3564453125,-3.74999938539512,576100,2202635648.1445312,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-01,3912.733642578125,2.337663216705921,335700,1313504683.8134766,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-02,4041.833984375,3.2994922115835656,547500,2212904106.4453125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-05,3649.567626953125,-9.705157582877122,575400,2099961212.548828,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-06,3073.581298828125,-15.782316893408757,1124200,3455320096.142578,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-07,3063.650634765625,-0.3230974910696571,526300,1612399329.0771484,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-08,3252.335693359375,6.158830790057923,333800,1085629654.4433594,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-09,3078.546875,-5.3435080122331,467000,1437681390.625,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-12,3078.546875,0.0,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-13,2954.411865234375,-4.032259855248266,325000,960183856.201172,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-14,2811.408447265625,-4.840334540066083,399100,1122033111.303711,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-15,2929.584716796875,4.203454309393861,384200,1125546448.1933594,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-16,2967.32177734375,1.2881368588014697,248100,736192532.9589844,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-19,3257.301025390625,9.772423410933715,451700,1471322873.1689453,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-20,3316.885986328125,1.8292740054737244,345100,1144657353.881836,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-21,3585.017333984375,8.083827685409162,514600,1844849920.06836,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-22,3480.743896484375,-2.908589493041891,328700,1144120518.774414,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-23,3689.290771484375,5.9914455415877255,412200,1520725656.0058594,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-26,3738.94482421875,1.345896970717675,481200,1799180249.4140625,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-27,3490.6748046875,-6.6401092073650965,387300,1351938351.8554688,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-02-28,3550.259521484375,1.7069684267597918,266600,946499188.4277344,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-01,3515.501708984375,-0.9790217388239708,152900,537520211.3037109,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-02,3550.259521484375,0.988701339873388,274500,974546238.6474608,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-05,3560.1904296875,0.2797234439631202,202000,719158466.796875,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-06,3629.7060546875,1.9525816490131296,218200,792001861.1328125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-07,3421.1591796875,-5.745558231380111,222800,762234265.234375,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-08,3555.22509765625,3.918727861735927,141900,504486441.3574219,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-09,3575.086669921875,0.5586586424223494,153300,548060786.4990234,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-12,3724.048583984375,4.166665813048809,288400,1074015611.6210938,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-13,3818.39111328125,2.5333323980413214,150200,573522345.2148438,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-14,3818.39111328125,0.0,380900,1454425175.048828,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-15,3972.318359375,4.031206901732909,563500,2238401395.5078125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-16,3962.3876953125,-0.2499966811336462,163100,646265433.1054688,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-19,3877.975830078125,-2.130328269851889,279300,1083118649.3408203,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-20,3664.463623046875,-5.505764254001255,1387700,5085176169.702148,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-21,3664.463623046875,0.0,0,0.0,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-22,3505.571044921875,-4.336039171617879,527300,1848487611.9873047,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-23,3361.574462890625,-4.107649800446678,338000,1136212168.4570312,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-26,3401.297607421875,1.1816827195043622,303100,1030933304.8095704,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-27,3426.12451171875,0.7299244924261039,157900,540985060.4003906,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-28,3520.46728515625,2.753629446764383,172900,608688793.6035156,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-29,3634.67138671875,3.2440040571895645,339000,1232153600.0976562,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-03-30,3684.325439453125,1.366122200642761,170700,628914352.5146484,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-02,3753.8408203125,1.886787201667328,319000,1197475221.6796875,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-03,3873.010498046875,3.1746065813321955,182600,707211716.9433594,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-04,3828.32177734375,-1.1538497178270268,179700,687949423.3886719,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-05,3694.256103515625,-3.501943713862665,233100,861131097.7294922,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-06,3714.11767578125,0.5376338756461374,202500,752108829.3457031,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-09,3798.529541015625,2.27272996181036,118400,449745897.65625,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-10,3877.975830078125,2.0915011507652626,184400,715098743.0664062,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-11,3729.013916015625,-3.841228532347485,187200,698071405.078125,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-12,3684.325439453125,-1.1983992972128377,104200,383906710.7910156,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
2018-04-13,3604.87890625,-2.15633864349718,129000,465029378.90625,2.7935119,17460254720.0,-96.195,-22.195,-49.041998,-85.84,,,
