日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,931.79541015625,,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-02,931.79541015625,0.0,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-03,931.79541015625,0.0,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-04,941.569580078125,1.0489609430718303,40600,38227724.95117188,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-05,948.9000244140624,0.7785345332980365,59300,56269771.44775391,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-08,948.9000244140624,0.0,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-09,956.2306518554688,0.7725394933921326,39700,37962356.87866211,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-10,955.416015625,-0.0851924406405579,28700,27420439.6484375,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-11,946.4566040039062,-0.9377497838188088,34300,32463461.517333984,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-12,947.2711181640624,0.0860593245068486,27100,25671047.302246094,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-15,974.1498413085938,2.8374899887822824,75500,73548313.01879883,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-16,1030.350830078125,5.769234504420329,186900,192572570.1416016,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-17,1005.10107421875,-2.4505979053232263,69900,70256565.08789062,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-18,970.8917236328124,-3.4035731791977164,84200,81749083.12988281,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-19,967.6338500976562,-0.3355547746319409,57200,55348656.22558594,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-22,976.5932006835938,0.925902973013315,46900,45802221.11206055,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-23,980.6658325195312,0.4170243897957393,49700,48739091.8762207,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-24,973.3353881835938,-0.7474966591936916,61600,59957459.912109375,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-25,983.924072265625,1.0878762049113977,86200,84814255.02929688,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-26,982.2948608398438,-0.16558304362142,52100,51177562.24975586,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-29,1021.391357421875,3.980118204894656,88700,90597413.40332033,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-30,987.1818237304688,-3.3493071429305576,56000,55282182.12890625,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-01-31,986.3675537109376,-0.0824843002532382,22800,22489180.22460937,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-01,994.5125732421876,0.8257590692847261,17400,17304518.774414062,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-02,987.1818237304688,-0.7371198423183234,33200,32774436.54785156,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-05,963.5610961914062,-2.3927433600632875,63500,61186129.6081543,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-06,847.0867309570312,-12.087906588876852,124200,105208171.98486328,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-07,847.9014282226562,0.0961763696504247,44900,38070774.12719727,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-08,857.6754760742188,1.152733976642839,40000,34307019.04296875,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-09,824.2807006835938,-3.893637666251193,59500,49044701.69067383,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-12,824.2807006835938,0.0,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-13,824.2807006835938,0.0,19400,15991045.59326172,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-14,815.321044921875,-1.0869665824140171,36500,29759218.13964844,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-15,852.7882080078125,4.595387708841447,109400,93295029.95605467,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-16,866.6348266601562,1.6236878655593312,19500,16899379.119873047,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-19,894.3283081054688,3.1955191037080555,21400,19138625.79345703,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-20,893.5136108398438,-0.0910959944174005,13700,12241136.46850586,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-21,900.0298461914062,0.7292821589407694,21200,19080632.73925781,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-22,873.9654541015625,-2.8959475288668046,22000,19227239.99023437,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-23,886.9976196289062,1.4911533935561438,9800,8692576.672363281,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-26,895.1427612304688,0.9182822390177536,14600,13069084.313964844,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-27,895.1427612304688,0.0,13700,12263455.828857422,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-02-28,904.1025390625,1.000932836647772,24600,22240922.4609375,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-01,902.47314453125,-0.1802223155948246,25300,22832570.556640625,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-02,873.1510620117188,-3.2490808947851058,15200,13271896.142578123,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-05,830.7967529296875,-4.850742434470378,31800,26419336.743164062,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-06,870.7074584960938,4.803907264402119,13600,11841621.435546877,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-07,871.5220947265625,0.0935602678626246,6400,5577741.40625,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-08,886.9976196289062,1.7756893366196458,19900,17651252.630615234,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-09,891.8845825195312,0.5509555812189815,20800,18551199.31640625,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-12,895.9571533203125,0.4566253168404754,33900,30372947.4975586,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-13,861.7479858398438,-3.81817002673549,46800,40329805.73730469,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-14,912.2474365234376,5.860118214767618,50000,45612371.82617188,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-15,875.5945434570312,-4.017867477500392,28100,24604206.67114257,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-16,882.1105346679688,0.7441790563484929,12600,11114592.736816406,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-19,857.6754760742188,-2.770067654043773,30800,26416404.663085938,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-20,844.643310546875,-1.51947512676881,14900,12585185.327148438,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-21,844.643310546875,0.0,0,0.0,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-22,848.7158203125,0.4821573455649819,17300,14682783.69140625,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-23,815.321044921875,-3.934741711109957,49800,40602988.037109375,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-26,812.0630493164062,-0.3995966528474559,37200,30208745.434570312,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-27,848.7158203125,4.513537591317318,19000,16125600.5859375,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
2018-03-28,886.9976196289062,4.510555641853209,315400,279759049.23095703,10.36044,3.9201276,15801222144.0,2.612,9.6420005,272.0,167.85,,,
