日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,423.5,,0,0.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-02,423.5,0.0,0,0.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-03,423.5,0.0,0,0.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-04,419.0,-1.0625737898465215,465000,194835000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-05,404.0,-3.5799522673030992,540000,218160000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-08,404.0,0.0,0,0.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-09,393.0,-2.722772277227725,421000,165453000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-10,403.5,2.6717557251908497,417000,168259500.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-11,395.0,-2.106567534076831,292000,115340000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-12,401.0,1.51898734177216,225000,90225000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-15,419.0,4.488778054862852,433000,181427000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-16,409.0,-2.38663484486874,322000,131698000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-17,400.0,-2.200488997555017,212000,84800000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-18,412.0,3.0000000000000027,958000,394696000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-19,434.0,5.339805825242716,651000,282534000.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
2018-01-22,424.5,-2.188940092165903,1141000,484354500.0,15.94916,13341416448.0,1.919,5.258,27.409,-16.28,,,
