日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1011.6604614257812,,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-02,1011.6604614257812,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-03,1011.6604614257812,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-04,1032.1776123046875,2.0280668921260903,19200,19817810.15625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-05,1055.0626220703125,2.2171581220916448,20900,22050808.80126953,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-08,1055.0626220703125,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-09,1045.593017578125,-0.8975395672349396,34500,36072959.10644531,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-10,1048.74951171875,0.3018855412726839,15200,15940992.578125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-11,1062.9537353515625,1.3543962093993,23600,25085708.154296875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-12,1072.4229736328125,0.8908419968173042,27500,29491631.774902344,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-15,1145.81201171875,6.843292235463161,150100,171986382.95898438,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-16,1245.2418212890625,8.677672127137592,162800,202725368.5058593,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-17,1204.207275390625,-3.2953074010924954,145100,174730475.6591797,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-18,1152.91455078125,-4.259459783842989,62900,72518325.24414062,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-19,1156.8594970703125,0.3421716107572248,54100,62586098.79150391,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-22,1211.3095703125,4.706714461011008,60800,73647621.875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-23,1177.377197265625,-2.801296537112385,45100,53099711.59667969,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-24,1145.81201171875,-2.68097476494219,45600,52249027.734375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-25,1120.5599365234375,-2.2038584808893424,38600,43253613.54980469,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-26,1169.4859619140625,4.366212265487479,34900,40815060.07080078,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-29,1178.1661376953125,0.7422214600202093,31000,36523150.26855469,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-30,1165.5400390625,-1.071673869146439,35700,41609779.39453125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-01-31,1152.1248779296875,-1.150982435884651,21300,24540259.899902344,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-01,1272.0723876953125,10.410981662089004,158600,201750680.68847656,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-02,1330.4676513671875,4.590561373450863,161200,214471385.40039065,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-05,1182.90087890625,-11.09134613752525,242300,286616882.9589844,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-06,1006.9258422851562,-14.876566562686657,89600,90220555.46875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-07,990.3539428710938,-1.6457914493934966,45200,44763998.21777344,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-08,1030.5994873046875,4.063753643159096,12700,13088613.488769531,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-09,989.56494140625,-3.981619087134869,31000,30676513.18359375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-12,989.56494140625,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-13,946.9523315429688,-4.306196398058059,15100,14298980.206298828,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-14,939.849853515625,-0.7500354337552473,18000,16917297.36328125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-15,974.5717163085938,3.6944052992174514,6600,6432173.327636719,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-16,976.1497192382812,0.1619175791048643,8200,8004427.697753906,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-19,1037.7015380859375,6.305571536268739,32800,34036610.44921875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-20,994.2998046875,-4.18248714158147,32300,32115883.69140625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-21,1013.23876953125,1.9047539539346792,49800,50459290.72265625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-22,998.2452392578124,-1.4797627888216258,15800,15772274.780273438,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-23,1010.08203125,1.1857599241833716,9900,9999812.109375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-26,1032.1776123046875,2.1875036255563973,18800,19404939.111328125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-27,1016.3953247070312,-1.529028280551148,17900,18193476.31225586,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-02-28,1026.6539306640625,1.009312588090494,10000,10266539.306640623,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-01,1025.86474609375,-0.0768695805608121,9500,9745715.087890623,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-02,1006.1365356445312,-1.923081042051511,13700,13784070.538330078,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-05,950.108642578125,-5.568617288161071,33200,31543606.93359375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-06,969.0477294921876,1.993360134339084,19300,18702621.17919922,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-07,967.4692993164062,-0.1628846678799145,9100,8803970.623779297,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-08,970.6258544921876,0.3262692860653615,7500,7279693.908691406,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-09,968.2584228515624,-0.2439077456744209,6600,6390505.5908203125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-12,980.0955200195312,1.2225142470858152,10700,10487022.064208984,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-13,977.7281494140624,-0.2415448858925084,5100,4986413.562011719,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-14,981.6734619140624,0.4035183504089934,9400,9227730.541992188,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-15,972.9933471679688,-0.8842160945422006,7100,6908252.764892578,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-16,976.1497192382812,0.3243981142830643,7800,7613967.810058594,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-19,943.7954711914062,-3.314475987568999,16700,15761384.368896484,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-20,942.2171630859376,-0.1672298875810884,6800,6407076.708984375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-21,942.2171630859376,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-22,935.1151733398438,-0.7537529589074166,7300,6826340.765380859,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-23,894.08056640625,-4.388187477167671,22300,19937996.63085937,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-26,869.6176147460938,-2.736101485628406,14600,12696417.175292969,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-27,895.6588134765625,2.9945574110837425,6700,6000914.050292969,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-28,1010.5072631835938,12.822790104776496,201700,203819314.9841309,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-29,976.21240234375,-3.3938262582891343,56400,55058379.4921875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-03-30,952.285400390625,-2.451003684821007,19300,18379108.227539062,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-02,951.488037109375,-0.0837315452828502,14800,14082022.94921875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-03,941.1198120117188,-1.0896852817146252,8400,7905406.420898437,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-04,928.3588256835938,-1.3559364243801664,7700,7148362.957763672,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-05,1000.9365844726562,7.817856283707991,167100,167256503.26538086,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-06,953.0829467773438,-4.780886065876411,44200,42126266.247558594,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-09,953.0829467773438,0.0,26000,24780156.616210938,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-10,949.8927612304688,-0.3347227602447322,8200,7789120.642089844,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-11,941.9172973632812,-0.8396172907830457,10300,9701748.162841797,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-12,935.5369262695312,-0.6773812426643655,10700,10010245.111083984,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-13,946.7025756835938,1.1935017315228391,9900,9372355.499267578,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-16,932.3466186523438,-1.5164168134732092,11900,11094924.76196289,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-17,921.9784545898438,-1.112050374300344,15900,14659457.427978516,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-18,942.7149658203124,2.249131867153409,11000,10369864.624023438,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-19,927.5611572265624,-1.6074645193060788,10200,9461123.803710938,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-20,934.7391357421876,0.7738550131926036,9600,8973495.703125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-23,943.5122680664062,0.9385647812052866,12600,11888254.57763672,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-24,937.1319580078124,-0.6762296871527962,4000,3748527.83203125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-25,943.5122680664062,0.6808336866621412,2500,2358780.670166016,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-26,943.5122680664062,0.0,8300,7831151.824951172,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-27,941.9172973632812,-0.1690461011591981,4500,4238627.838134766,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-04-30,941.9172973632812,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-01,930.75146484375,-1.1854366143171924,5500,5119133.056640625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-02,939.5245971679688,0.9425859271348536,4400,4133908.227539064,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-03,939.5245971679688,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-04,939.5245971679688,0.0,0,0.0,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-07,967.4390258789062,2.971122714091856,113300,109610841.63208008,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-08,980.2000732421876,1.3190544336050491,28700,28131742.10205078,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-09,961.05859375,-1.9528135137629188,8100,7784574.609375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-10,956.273193359375,-0.4979301388849388,6900,6598285.034179688,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-11,966.6415405273438,1.0842453014441311,8300,8023124.786376953,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-14,936.3342895507812,-3.135314354484353,24600,23033823.52294922,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-15,894.0638427734375,-4.514461047626861,21700,19401185.3881836,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-16,883.6953125,-1.1597080406779092,10400,9190431.25,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-17,919.5855102539062,4.06137695269333,9300,8552145.245361328,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-18,907.6221923828124,-1.3009467567394073,4500,4084299.865722656,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-21,910.8123779296876,0.3514882705214273,5600,5100549.31640625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-22,914.8002319335938,0.4378348494747941,3900,3567720.904541016,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-23,913.205078125,-0.1743718194323285,3300,3013576.7578125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-24,904.4320068359376,-0.960690155936872,2200,1989750.4150390625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-25,886.0880737304688,-2.02822688348272,7400,6557051.745605469,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-28,871.7318725585938,-1.6201776773086207,8600,7496894.104003906,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-29,823.87841796875,-5.4894694224487335,16400,13511606.0546875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-30,809.5224609375,-1.7424849004594956,23800,19266634.5703125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-05-31,815.9029541015625,0.7881798803548001,6600,5384959.4970703125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-01,811.9151000976562,-0.4887657268378809,9200,7469618.920898437,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-04,826.2711181640625,1.768167393940523,5100,4213982.702636719,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-05,833.4491577148438,0.8687269097255257,6800,5667454.2724609375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-06,837.4370727539062,0.4784833006486577,19800,16581254.040527344,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-07,843.8173217773438,0.7618780241548384,3400,2868978.8940429688,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-08,834.246826171875,-1.134190464982432,500,417123.4130859375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-11,829.4613647460938,-0.5736265665810647,3500,2903114.776611328,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-12,819.8907470703125,-1.1538352577411426,1800,1475803.3447265625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-13,821.48583984375,0.1945494298035699,5400,4436023.53515625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-14,822.2832641601562,0.097070975265745,1000,822283.2641601562,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-15,821.48583984375,-0.0969768389024294,1900,1560823.095703125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-18,817.4979858398438,-0.4854440345149147,3500,2861242.950439453,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-19,803.9395751953125,-1.6585252660411445,9800,7878607.8369140625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-20,802.3442993164062,-0.1984323110998387,5400,4332659.216308594,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-21,800.749267578125,-0.1987964193975289,3200,2562397.65625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-22,801.546875,0.0996076367684173,5400,4328353.125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-25,803.9395751953125,0.2985103267120204,7100,5707970.983886719,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-26,801.546875,-0.2976218946220244,3100,2484795.3125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-27,803.9395751953125,0.2985103267120204,4000,3215758.30078125,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-28,803.9395751953125,0.0,4600,3698122.0458984375,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-06-29,806.3322143554688,0.297614302614102,2700,2177096.9787597656,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-02,817.4979858398438,1.3847606836966395,5200,4250989.526367188,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-03,812.7127075195312,-0.585356588419772,5900,4795004.974365234,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-04,798.3564453125,-1.7664621303692618,2200,1756384.1796875,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-05,798.3564453125,0.0,5200,4151453.515625,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-06,837.4370727539062,4.89513520819751,34900,29226553.839111328,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-09,838.2345581054688,0.0952292867737458,14500,12154401.092529297,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-10,830.2589721679688,-0.9514742455293156,14700,12204806.89086914,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-11,833.4491577148438,0.3842398159871418,7400,6167523.767089844,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
2018-07-12,808.7249145507812,-2.966496868489444,26700,21592955.21850586,0.43920496,6581380096.0,15.04,1.288,-2.8959999,322.0,-85.74,,,
