日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,393.0,,0,0.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-02,393.0,0.0,0,0.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-03,393.0,0.0,0,0.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-04,398.0,1.2722646310432628,2386100,949667800.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-05,398.0,0.0,2054000,817492000.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-08,398.0,0.0,0,0.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-09,404.0,1.5075376884422065,3022000,1220888000.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-10,431.0,6.683168316831689,7250300,3124879300.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-11,412.0,-4.408352668213455,6880100,2834601200.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-12,425.0,3.1553398058252524,3851000,1636675000.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-15,423.0,-0.4705882352941226,3218200,1361298600.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-16,409.0,-3.309692671394804,4883900,1997515100.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-17,394.0,-3.6674816625916873,4083400,1608859600.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-18,384.0,-2.538071065989844,3955500,1518912000.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
2018-01-19,390.0,1.5625,2918800,1138332000.0,-14.285715,4.458977,7670995968.0,-43.491,-30.617002,-60.248000000000005,-8.96,,,
