日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,607.0,,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-02,607.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-03,607.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-04,613.0,0.9884678747940744,659900,404518700.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-05,609.0,-0.6525285481239762,625500,380929500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-08,609.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-09,618.0,1.4778325123152802,693300,428459400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-10,610.0,-1.2944983818770184,683600,416996000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-11,615.0,0.8196721311475308,634100,389971500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-12,619.0,0.6504065040650486,912500,564837500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-15,620.0,0.1615508885298933,520300,322586000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-16,613.0,-1.129032258064511,690500,423276500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-17,610.0,-0.4893964110929905,467300,285053000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-18,610.0,0.0,497900,303719000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-19,612.0,0.3278688524590123,639000,391068000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-22,639.0,4.41176470588236,1921700,1227966300.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-23,640.0,0.156494522691708,1504600,962944000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-24,665.0,3.90625,1793600,1192744000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-25,643.0,-3.308270676691727,1975100,1269989300.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-26,658.0,2.3328149300155587,1130300,743737400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-29,655.0,-0.455927051671734,887300,581181500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-30,648.0,-1.06870229007634,882400,571795200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-01-31,638.0,-1.5432098765432056,748200,477351600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-01,648.0,1.567398119122254,589500,381996000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-02,641.0,-1.0802469135802517,525000,336525000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-05,628.0,-2.028081123244929,851400,534679200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-06,599.0,-4.617834394904463,2478900,1484861100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-07,624.0,4.173622704507518,1569600,979430400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-08,603.0,-3.3653846153846145,1388400,837205200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-09,663.0,9.950248756218905,4590600,3043567800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-12,663.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-13,585.0,-11.764705882352944,3938400,2303964000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-14,575.0,-1.7094017094017144,1703400,979455000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-15,567.0,-1.3913043478260834,1230800,697863600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-16,562.0,-0.881834215167554,1294800,727677600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-19,597.0,6.227758007117434,2288000,1365936000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-20,610.0,2.1775544388609624,1440100,878461000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-21,606.0,-0.6557377049180357,808200,489769200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-22,602.0,-0.660066006600657,883500,531867000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-23,589.0,-2.1594684385382035,1391400,819534600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-26,602.0,2.2071307300509435,1207100,726674200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-27,600.0,-0.3322259136212646,1257100,754260000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-02-28,602.0,0.333333333333341,1368300,823716600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-01,598.0,-0.6644518272425293,538500,322023000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-02,591.0,-1.170568561872909,971400,574097400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-05,579.0,-2.030456852791873,847200,490528800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-06,588.0,1.5544041450777255,674400,396547200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-07,576.0,-2.0408163265306145,824400,474854400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-08,572.0,-0.694444444444442,985900,563934800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-09,577.0,0.8741258741258751,787700,454502900.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-12,576.0,-0.1733102253032914,512600,295257600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-13,583.0,1.215277777777768,670200,390726600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-14,583.0,0.0,1364200,795328600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-15,591.0,1.3722126929674117,564800,333796800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-16,600.0,1.522842639593902,1261400,756840000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-19,570.0,-5.000000000000004,1247400,711018000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-20,575.0,0.8771929824561431,577700,332177500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-21,575.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-22,581.0,1.043478260869568,544100,316122100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-23,562.0,-3.2702237521514577,821700,461795400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-26,564.0,0.3558718861210064,583600,329150400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-27,576.0,2.127659574468077,730500,420768000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-28,588.0,2.083333333333326,704500,414246000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-29,590.0,0.340136054421758,384800,227032000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-03-30,598.0,1.3559322033898311,507100,303245800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-02,599.0,0.1672240802675695,400900,240139100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-03,600.0,0.1669449081802998,416100,249660000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-04,613.0,2.1666666666666723,844400,517617200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-05,617.0,0.6525285481239873,791200,488170400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-06,625.0,1.296596434359798,636000,397500000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-09,628.0,0.4799999999999915,442300,277764400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-10,609.0,-3.0254777070063743,602100,366678900.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-11,599.0,-1.6420361247947437,696000,416904000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-12,600.0,0.1669449081802998,390700,234420000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-13,610.0,1.6666666666666607,449000,273890000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-16,603.0,-1.1475409836065542,443600,267490800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-17,618.0,2.487562189054726,800800,494894400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-18,639.0,3.398058252427183,1073000,685647000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-19,619.0,-3.129890453834117,1342700,831131300.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-20,663.0,7.1082390953150165,3147700,2086925100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-23,638.0,-3.7707390648567096,1914900,1221706200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-24,625.0,-2.03761755485894,891200,557000000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-25,628.0,0.4799999999999915,731200,459193600.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-26,624.0,-0.6369426751592355,471200,294028800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-27,638.0,2.243589743589736,639900,408256200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-04-30,638.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-01,658.0,3.1347962382445083,1448100,952849800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-02,652.0,-0.911854103343468,919900,599774800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-03,652.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-04,652.0,0.0,0,0.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-07,656.0,0.6134969325153339,486300,319012800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-08,663.0,1.0670731707317138,804500,533383500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-09,658.0,-0.7541478129713397,844000,555352000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-10,631.0,-4.103343465045595,1187700,749438700.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-11,556.0,-11.88589540412044,3215300,1787706800.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-14,569.0,2.3381294964028854,1165500,663169500.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-15,577.0,1.4059753954305698,817200,471524400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-16,581.0,0.6932409012131657,777700,451843700.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-17,588.0,1.2048192771084263,802000,471576000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-18,592.0,0.6802721088435382,716100,423931200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-21,607.0,2.533783783783794,1026300,622964100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-22,600.0,-1.1532125205930832,485200,291120000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-23,588.0,-2.0000000000000018,737300,433532400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-24,591.0,0.5102040816326481,565700,334328700.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-25,593.0,0.3384094754653066,321400,190590200.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-28,601.0,1.3490725126475531,408100,245268100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-29,588.0,-2.1630615640598982,453800,266834400.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-30,583.0,-0.8503401360544172,350700,204458100.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
2018-05-31,590.0,1.2006861063464935,346800,204612000.0,15.828093,0.8639729,11008322560.0,4.861,1.133,5.589,9.54,,,
