日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,3646.79443359375,,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-02,3646.79443359375,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-03,3646.79443359375,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-04,3758.6298828125,3.0666781814883137,2000,7517259.765625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-05,3816.978759765625,1.5523975164445811,4000,15267915.0390625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-08,3816.978759765625,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-09,3826.703369140625,0.2547724257076389,1500,5740055.0537109375,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-10,4011.47412109375,4.828457660009833,5600,22464255.078125,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-11,4074.685546875,1.5757655134520654,4200,17113679.296875,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-12,4060.097900390625,-0.358006680921985,1900,7714186.0107421875,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-15,4035.785888671875,-0.5988035834409544,1400,5650100.244140625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-16,4074.685546875,0.9638682347424156,1600,6519496.875,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-17,4074.685546875,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-18,3899.63916015625,-4.29594835491044,4500,17548376.220703125,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-19,3972.5751953125,1.8703277960037568,1800,7150635.3515625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-22,3972.5751953125,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-23,3972.5751953125,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-24,3977.437255859375,0.1223906485801062,500,1988718.6279296875,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-25,3977.437255859375,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-26,3957.98779296875,-0.4889948386231135,1100,4353786.572265625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-29,3957.98779296875,0.0,600,2374792.67578125,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-30,3972.5751953125,0.3685560215638928,200,794515.0390625,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-01-31,4006.611572265625,0.856783705272246,300,1201983.4716796875,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-01,4006.611572265625,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-02,3987.162109375,-0.4854342014398716,300,1196148.6328125,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-05,3778.079345703125,-5.243899243029504,2700,10200814.233398438,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-06,3778.079345703125,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-07,3962.850341796875,4.890606553933097,500,1981425.1708984373,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
2018-02-08,3962.850341796875,0.0,0,0.0,16.668518,2.005278,14846377984.0,7.292999999999999,-4.704,99.0,269.97,,,
