日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,690.1513061523438,,0,0.0,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-02,690.1513061523438,0.0,0,0.0,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-03,690.1513061523438,0.0,0,0.0,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-04,698.8506469726562,1.260497624616863,91100,63665293.93920898,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-05,699.8173217773438,0.1383235186051656,42500,29742236.17553711,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-08,699.8173217773438,0.0,0,0.0,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-09,700.783935546875,0.1381237273573532,42700,29923474.04785156,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-10,698.8506469726562,-0.2758751272901372,37500,26206899.26147461,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-11,697.8840942382812,-0.1383060513089562,18500,12910855.743408203,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-12,700.783935546875,0.4155190428517752,22600,15837716.943359377,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-15,701.75048828125,0.1379244993138684,19400,13613959.47265625,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-16,702.717041015625,0.1377345296534438,27300,19184175.21972656,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-17,701.75048828125,-0.1375450825809032,17100,11999933.349609377,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-18,699.8173217773438,-0.2754777568649835,14200,9937405.96923828,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-19,697.8840942382812,-0.2762474547146953,12700,8863127.996826172,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-22,700.783935546875,0.4155190428517752,17400,12193640.478515623,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-23,703.6837158203125,0.4137909170498499,21700,15269936.63330078,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-24,700.783935546875,-0.4120857436720859,27000,18921166.259765625,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-25,701.75048828125,0.1379244993138684,25400,17824462.40234375,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-26,711.4164428710938,1.3774061794410652,52900,37633929.82788086,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-29,715.282958984375,0.5434954662668412,22800,16308451.46484375,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-30,707.550048828125,-1.0810980548494942,39200,27735961.9140625,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
2018-01-31,704.6502685546875,-0.4098339443605825,27000,19025557.25097656,21.656334,3.3703914,15401555968.0,1.691,5.963,16.882,22.58,,,
