日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,675.9710083007812,,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-02,675.9710083007812,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-03,675.9710083007812,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-04,683.4853515625,1.1116369148150174,42300,28911430.37109375,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-05,677.2777099609375,-0.90823330556703,78000,52827661.376953125,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-08,677.2777099609375,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-09,725.3047485351562,7.091188425053696,136500,99004098.17504884,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-10,888.6616821289062,22.52252365969887,963900,856580995.4040527,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-11,947.4701538085938,6.617644584247628,1290000,1222236498.413086,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-12,963.4791259765624,1.6896545082308645,205200,197705916.65039065,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-15,957.9249877929688,-0.5764668931425132,224700,215245744.75708008,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-16,920.0261840820312,-3.956343575320576,172500,158704516.7541504,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-17,944.8564453125,2.698864625819697,147300,139177354.39453125,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-18,943.8762817382812,-0.1037367717690251,82200,77586630.35888672,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-19,895.8493041992188,-5.0882704087673485,120300,107770671.29516602,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-22,893.8889770507812,-0.2188233154001073,92100,82327174.78637695,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-23,931.787841796875,4.239773139516045,164400,153185921.19140625,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-24,926.88720703125,-0.5259389043083651,62400,57837761.71875,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-25,902.3836059570312,-2.643644327846739,80700,72822357.00073242,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-26,900.4234008789062,-0.2172252537817387,77100,69422644.20776367,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-29,861.8711547851562,-4.281568654937118,101400,87393735.09521484,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-30,857.9505615234375,-0.4548931983570203,81900,70266150.98876953,20.4332,6129843200.0,10.578,-257.9,,,
2018-01-31,849.78271484375,-0.9520183383508796,46200,39259961.42578125,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-01,866.1183471679688,1.922330501535608,18000,15590130.249023438,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-02,849.4559936523438,-1.923796392272204,32700,27777210.99243164,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-05,807.3099365234375,-4.961535081728474,53700,43352543.591308594,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-06,712.2362060546875,-11.776608483003582,112800,80340244.04296875,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-07,712.2362060546875,0.0,55500,39529109.43603516,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-08,746.5411376953125,4.81651049876437,69300,51735300.84228516,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-09,757.97607421875,1.531722224811194,107400,81406630.37109375,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-12,757.97607421875,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-13,744.9075927734375,-1.7241284903065424,32400,24135006.00585937,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-14,692.9600830078125,-6.973685094578541,32700,22659794.71435547,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-15,706.6820678710938,1.9801984558361017,30300,21412466.65649414,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-16,739.3533935546875,4.623200045533538,41100,30387424.475097656,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-19,793.2611694335938,7.2912055789352115,46800,37124622.72949219,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-20,818.0914916992188,3.130157282670787,167700,137193943.15795898,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-21,806.6565551757812,-1.3977576639608524,57000,45979423.64501953,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-22,800.1221923828125,-0.8100551282999024,32700,26163995.69091797,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-23,797.1817626953125,-0.3674975791813972,24300,19371516.833496094,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-26,833.1203002929688,4.508198666781604,25500,21244567.657470703,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-27,811.8839111328125,-2.5490183293683355,25200,20459474.560546875,20.4332,6129843200.0,10.578,-257.9,,,
2018-02-28,806.0030517578125,-0.7243473228573438,36000,29016109.86328125,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-01,790.32080078125,-1.9456813398362585,19500,15411255.615234377,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-02,780.5194091796875,-1.2401788731706942,22500,17561686.70654297,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-05,746.2144165039062,-4.395149213756932,36900,27535311.96899414,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-06,826.25927734375,10.726790995926129,58500,48336167.724609375,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-07,820.3784790039062,-0.7117376471401649,167100,137085243.84155273,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-08,811.8839111328125,-1.0354449913663966,22800,18510953.173828125,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-09,817.7647705078125,0.7243473228573327,22200,18154377.90527344,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-12,807.3099365234375,-1.2784647078747158,15900,12836227.990722656,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-13,804.6961669921875,-0.3237628341979603,9900,7966492.053222656,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-14,824.625732421875,2.476657184062492,25800,21275343.89648437,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-15,816.7846069335938,-0.9508708229674534,15000,12251769.104003906,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-16,808.9434204101562,-0.9600066476369128,12000,9707321.044921877,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-19,818.0914916992188,1.1308666413807122,57600,47122069.921875,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-20,823.31884765625,0.6389696030420389,80700,66441831.005859375,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-21,823.31884765625,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-22,831.8134765625,1.0317544570286108,64500,53651969.23828125,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-23,824.2989501953125,-0.9033907935997344,113400,93475500.95214844,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-26,800.4489135742188,-2.8933721940859747,52800,42263702.63671875,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-27,787.3803100585938,-1.6326592858087796,34200,26928406.604003903,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-28,786.0734252929688,-0.1659788476965795,20100,15800075.848388672,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-29,790.6475219726562,0.581891784216304,13500,10673741.54663086,20.4332,6129843200.0,10.578,-257.9,,,
2018-03-30,800.4489135742188,1.239666391049732,4200,3361885.4370117188,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-02,790.6475219726562,-1.2244868392408237,19800,15654820.935058594,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-03,786.4002075195312,-0.5371944305255005,29100,22884246.03881836,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-04,785.746826171875,-0.0830850934942062,15300,12021926.440429688,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-05,795.8749389648438,1.288979154050485,6900,5491537.078857422,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-06,792.281005859375,-0.4515700808651157,7800,6179791.845703125,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-09,775.61865234375,-2.1030863282594514,21000,16287991.69921875,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-10,756.342529296875,-2.4852577988714875,18900,14294873.803710938,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-11,745.5609741210938,-1.4254857763722706,24900,18564468.255615234,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-12,777.2522583007812,4.250662961141027,19500,15156419.036865234,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-13,771.044677734375,-0.7986571283790433,5100,3932327.856445313,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-16,751.7685546875,-2.5000007915903955,22500,16914792.48046875,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-17,764.837158203125,1.7383812390314055,15300,11702008.520507812,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-18,762.223388671875,-0.3417419647066655,12900,9832681.713867188,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-19,764.1837158203125,0.2571853839139271,14100,10774990.393066406,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-20,777.2522583007812,1.7101309815847454,20400,15855946.069335938,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-23,778.8857421875,0.2101613561457993,9300,7243637.40234375,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-24,778.8857421875,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-25,790.6475219726562,1.510077685094524,14400,11385324.31640625,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-26,791.627685546875,0.1239697269616701,10200,8074602.392578125,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-27,791.954345703125,0.0412643673552537,3900,3088621.9482421875,20.4332,6129843200.0,10.578,-257.9,,,
2018-04-30,791.954345703125,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-01,800.4489135742188,1.0726082781390645,6300,5042828.155517578,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-02,824.9524536132812,3.061224723217837,26400,21778744.775390625,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-03,824.9524536132812,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-04,824.9524536132812,0.0,0,0.0,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-07,842.5950927734375,2.138624969582392,24900,20980617.8100586,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-08,839.654541015625,-0.3489875247354668,17700,14861885.375976562,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-09,824.9524536132812,-1.7509686048455708,14400,11879315.33203125,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-10,822.6654052734375,-0.2772339581301297,6600,5429591.674804688,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-11,805.349609375,-2.104840654224671,29400,23677278.515625,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-14,796.8550415039062,-1.054767739651108,15900,12669995.15991211,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-15,787.3803100585938,-1.189015686897188,40800,32125116.650390625,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-16,745.5609741210938,-5.311199099503517,43800,32655570.666503903,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-17,733.4725341796875,-1.6213885062394406,42900,31465971.7163086,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-18,754.708984375,2.8953299824734824,17100,12905523.6328125,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-21,782.4795532226562,3.67963936068072,23100,18075277.67944336,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-22,811.8839111328125,3.75784361253324,55200,44815991.89453125,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-23,815.804443359375,0.4828932034251387,23100,18845082.64160156,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-24,802.73583984375,-1.6019284550363833,19500,15653348.876953123,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-25,780.192626953125,-2.80829779507702,14100,11000716.040039062,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-28,760.58984375,-2.512556838646307,9900,7529839.453125,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-29,757.97607421875,-0.3436503330577101,13500,10232677.001953123,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-30,751.4418334960938,-0.8620642451532712,18900,14202250.653076172,20.4332,6129843200.0,10.578,-257.9,,,
2018-05-31,751.7685546875,0.0434792390897609,20700,15561609.08203125,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-01,754.708984375,0.3911349668944686,17400,13131936.328125,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-04,745.2342529296875,-1.255415218510858,6300,4694975.793457031,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-05,752.0952758789062,0.9206531935759044,23700,17824658.038330078,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-06,740.9869995117188,-1.4769772824601568,19500,14449246.490478516,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-07,751.4418334960938,1.4109335239706366,6600,4959516.101074219,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-08,755.03564453125,0.4782553851754523,3900,2944639.013671875,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-11,758.3028564453125,0.4327228704667174,11700,8872143.420410156,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-12,760.9164428710938,0.3446626111937467,15300,11642021.575927734,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-13,754.708984375,-0.815787141183566,12600,9509333.203125,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-14,763.2035522460938,1.1255421688306066,9000,6868831.970214844,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-15,774.6385498046875,1.4982893521578555,31500,24401114.318847656,20.4332,6129843200.0,10.578,-257.9,,,
2018-06-18,758.956298828125,-2.024460437776632,8400,6375232.91015625,20.4332,6129843200.0,10.578,-257.9,,,
