日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2018-01-01,755.5345458984375,,0,0.0,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-02,755.5345458984375,0.0,0,0.0,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-03,755.5345458984375,0.0,0,0.0,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-04,766.3782958984375,1.4352421155150896,21669000,16606651293.823242,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-05,771.6278686523438,0.6849845281372557,25565000,19726666462.097168,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-08,771.6278686523438,0.0,0,0.0,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-09,785.3117065429688,1.7733726899371804,24605000,19322594539.489742,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-10,789.6149291992188,0.5479636455686165,20409000,16115251090.026855,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-11,786.8607788085938,-0.3487966461599323,13674000,10759534289.42871,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-12,779.9758911132812,-0.8749816842742009,12375000,9652201652.526855,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-15,799.8560791015625,2.548820830847176,21713000,17367275045.532227,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-16,796.41357421875,-0.4303905380927175,16734000,13327184750.976562,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-17,786.25830078125,-1.2751256088850416,21221000,16685187400.878906,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-18,789.8729858398438,0.4597325147476461,22753000,17971980046.813965,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-19,801.0609741210938,1.4164287780210838,17637000,14128312400.57373,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-22,802.8683471679688,0.2256224064414169,12469000,10010965420.837402,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-23,808.9785766601562,0.7610499920367664,17000000,13752635803.222656,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-24,797.8766479492188,-1.3723390249432144,17858000,14248481179.077148,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-25,790.1312255859375,-0.9707543619918324,12135000,9588242422.485352,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-26,791.7662963867188,0.2069366135440065,14315000,11334134532.77588,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-29,777.9965209960938,-1.7391211843020282,20361000,15840787164.001465,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-30,759.2349853515625,-2.411519221256964,26126000,19835773227.29492,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-01-31,745.6373901367188,-1.7909600423046124,28888000,21539972926.26953,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-02-01,771.1116943359375,3.4164467254717223,27740000,21390638400.878902,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-02-02,760.5260009765625,-1.3727834031217911,18155000,13807349547.729492,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
2018-02-05,738.06396484375,-2.9534869424542864,22198000,16383543891.601562,30.41684,3.6184864,22940777185280.0,11.703,86.0,167.21,,,
