日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,3869.93603515625,,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-02,3869.93603515625,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-03,3869.93603515625,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-04,4061.1015625,4.939759355377338,286300,1162693377.34375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-05,4126.3779296875,1.6073561860717511,237700,980840033.8867188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-08,4126.3779296875,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-09,4112.3896484375,-0.3389966088505947,214000,880051384.765625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-10,4019.138671875,-2.267561795802364,163900,658736828.3203125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-11,3916.56201171875,-2.5522050501531,261500,1024180966.0644532,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-12,4000.48779296875,2.142843161907959,107400,429652388.96484375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-15,4042.451171875,1.048956554248326,57800,233653677.734375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-16,4079.751708984375,0.9227207830954098,76300,311285055.3955078,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-17,4163.677734375,2.057135614547434,221700,923087353.7109376,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-18,4191.6533203125,0.6718960429270338,242000,1014380103.515625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-19,4159.015625,-0.7786353693503112,121700,506152201.5625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-22,4373.49365234375,5.156942091164907,355400,1554339644.0429688,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-23,4546.00927734375,3.944572433700655,522800,2376653650.1953125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-24,4527.35888671875,-0.4102585253828894,395100,1788759496.142578,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-25,4629.935546875,2.2657064024052653,340400,1576030060.15625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-26,4601.96044921875,-0.6042221835060313,244100,1123338545.6542969,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-29,4755.82470703125,3.3434502427899027,335000,1593201276.8554688,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-30,4821.1015625,1.3725664735338317,355600,1714383715.625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-01-31,4849.07666015625,0.5802636035268094,483600,2345013472.8515625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-01,5035.57958984375,3.8461534588626334,418500,2107390058.349609,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-02,4867.72607421875,-3.3333504640368217,412300,2006963460.4003904,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-05,4774.4755859375,-1.915688904006707,352500,1683002644.0429688,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-06,4634.59765625,-2.9297024808230154,513800,2381256275.78125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-07,4877.0517578125,5.231394816668455,557400,2718468649.8046875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-08,4942.32763671875,1.338429078626957,400300,1978413752.978516,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-09,4867.72607421875,-1.5094418659287512,292000,1421376013.671875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-12,4867.72607421875,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-13,4923.677734375,1.1494414291837396,367000,1806989728.515625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-14,4755.82470703125,-3.409098572229297,368700,1753472569.482422,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-15,4802.451171875,0.9804075573856874,883600,4243445855.46875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-16,5119.50537109375,6.6019244729762505,452000,2314016427.734375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-19,5128.83056640625,0.1821503179809669,332400,1704823280.2734375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-20,5371.28515625,4.727287959789961,385800,2072241813.28125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-21,5389.9345703125,0.3472058086657181,491100,2646996867.4804688,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-22,5119.50537109375,-5.017300223053933,324000,1658719740.234375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-23,5361.95947265625,4.735889192176024,274900,1474002659.0332031,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-26,5287.35888671875,-1.391293356802337,212600,1124092499.3164062,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-27,5184.78173828125,-1.9400451271647576,152900,792753127.7832031,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-02-28,5007.60400390625,-3.417265052197438,427200,2139248430.46875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-01,5231.4072265625,4.469267587486336,384700,2012522360.0585933,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-02,5380.60986328125,2.8520554844435164,350900,1888056001.0253904,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-05,5483.1865234375,1.906413264716722,707300,3878257828.027344,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-06,5595.08837890625,2.04081796215454,576700,3226687468.1152344,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-07,5632.38916015625,0.6666700992718155,289200,1628886945.1171875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-08,5828.21630859375,3.476804298658709,429600,2503801726.171875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-09,4895.70166015625,-16.000000670230786,337300,1651320169.9707031,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-12,4280.24267578125,-12.57141523520363,3330400,14254920207.421877,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-13,4611.28515625,7.734198865449304,1878900,8664143680.078125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-14,4625.27294921875,0.3033382776120641,945000,4370882937.011719,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-15,4802.451171875,3.830654419782453,599700,2880029967.773437,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-16,4643.92333984375,-3.3009774874890985,617500,2867622662.353516,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-19,4513.37158203125,-2.8112384348035424,361100,1629778478.2714844,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-20,4420.11962890625,-2.066126208093677,507900,2244978759.5214844,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-21,4420.11962890625,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-22,4583.3095703125,3.691980197527611,471700,2161947124.3164062,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-23,4536.6845703125,-1.0172780015123672,344700,1563795171.3867188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-26,4634.59765625,2.1582520102506386,255000,1181822402.34375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-27,4625.27294921875,-0.201197767807848,269800,1247898641.6992188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-28,4555.333984375,-1.5121045960231003,204400,931110266.40625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-29,4541.3466796875,-0.3070533299090017,227000,1030885696.2890624,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-03-30,4546.00927734375,0.1026699343854353,137100,623257871.9238281,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-02,4597.29736328125,1.1282002039262773,141900,652356495.8496094,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-03,4592.63525390625,-0.1014097850671191,220000,1010379755.859375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-04,4606.62255859375,0.3045594503853444,162000,746272854.4921875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-05,4494.72119140625,-2.429141214939468,319500,1436063420.6542969,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-06,4499.38330078125,0.1037241060449778,232400,1045656679.1015624,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-09,4527.35888671875,0.621764896816912,186500,844352432.3730469,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-10,4448.09521484375,-1.750770677966884,257800,1146718946.3867188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-11,4490.05859375,0.9434010937134252,264400,1187171492.1875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-12,4532.021484375,0.9345733412791324,224800,1018798429.6875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-13,4541.3466796875,0.2057623809739395,230200,1045418005.6640624,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-16,4406.13232421875,-2.977406593368781,204600,901494673.5351562,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-17,4485.39599609375,1.798939887468176,286700,1285963032.080078,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-18,4485.39599609375,0.0,107200,480834450.78125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-19,4485.39599609375,0.0,81700,366456852.8808594,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-20,4774.4755859375,6.4449067617553535,454300,2169044258.6914062,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-23,5166.13134765625,8.203115811761897,431100,2227119223.9746094,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-24,5119.50537109375,-0.9025317674830946,255800,1309569473.9257812,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-25,5063.55517578125,-1.092882832556663,148600,752444299.1210938,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-26,4951.6533203125,-2.209946402953633,197400,977456365.4296876,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-27,4849.07666015625,-2.071563849905722,252000,1221967318.359375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-04-30,4849.07666015625,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-01,4849.07666015625,0.0,166100,805431633.2519531,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-02,4886.376953125,0.7692246500295097,85000,415342041.015625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-03,4886.376953125,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-04,4886.376953125,0.0,0,0.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-07,5063.55517578125,3.625963046975711,189500,959543705.8105468,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-08,5035.57958984375,-0.552489011501367,192900,971363302.8808594,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-09,4942.32763671875,-1.8518613689093464,111800,552552229.7851562,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-10,4979.62841796875,0.7547209329643811,106700,531326352.1972656,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-11,5091.5302734375,2.2471928842111577,243400,1239278468.5546875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-14,4998.27880859375,-1.831501726116458,281900,1409014796.142578,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-15,4849.07666015625,-2.9850705443035808,571600,2771732218.9453125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-16,4709.19921875,-2.8846201289328133,380200,1790437542.96875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-17,4839.7509765625,2.772270862797632,190300,921004610.8398438,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-18,4811.77587890625,-0.5780276256304395,99000,476365812.0117188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-21,4802.451171875,-0.1937893049451355,94900,455752616.2109375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-22,4821.1015625,0.3883514888027184,129100,622404211.71875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-23,4727.849609375,-1.934245771761833,156000,737544539.0625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-24,4709.19921875,-0.3944793545889724,121100,570284025.390625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-25,4858.40185546875,3.16832288862805,520400,2528312325.585937,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-28,4988.95361328125,2.687133787946072,283300,1413370558.642578,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-29,5138.15625,2.9906599316047444,316800,1627767900.0,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-30,5100.85546875,-0.7259565383983757,253300,1292046690.234375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-05-31,5259.3828125,3.107857980317341,305900,1608845202.34375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-01,5128.83056640625,-2.4822731249656504,381700,1957674627.1972656,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-04,4970.30322265625,-3.0909062348121075,316300,1572106909.326172,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-05,4998.27880859375,0.5628547129675754,116900,584298792.7246094,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-06,5054.22998046875,1.119408780854747,195000,985574846.1914062,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-07,5007.60400390625,-0.922513948567405,203400,1018546654.3945312,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-08,4933.00244140625,-1.4897656132914272,163200,805065998.4375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-11,4923.677734375,-0.1890270102641977,115300,567700042.7734375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-12,4979.62841796875,1.1363595794080084,194600,969035690.1367188,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-13,4970.30322265625,-0.1872668908155961,191900,953801188.4277344,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-14,5119.50537109375,3.001872154547592,247300,1266053678.2714844,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-15,4988.95361328125,-2.5500853764044096,105600,526833501.5625,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-18,4849.07666015625,-2.803733286928733,158000,766154112.3046875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-19,4886.376953125,0.7692246500295097,256900,1255310239.2578125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-20,4942.32763671875,1.1450341250886842,207300,1024544519.0917968,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-21,4895.70166015625,-0.9434011662054708,106200,519923516.30859375,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-22,4727.849609375,-3.42855963114167,288200,1362566257.421875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-25,4681.2236328125,-0.9861983864724476,253800,1188094558.0078125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-26,4532.021484375,-3.1872467572727103,455800,2065695392.578125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-27,4601.96044921875,1.5432178573044686,228100,1049707178.4667968,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-28,4671.89892578125,1.519753968645543,209100,976894065.3808594,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-06-29,4643.92333984375,-0.5988054618031313,314800,1461907067.3828125,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-07-02,4578.646484375,-1.4056402462265138,256800,1175796417.1875,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-07-03,4513.37158203125,-1.4256375233708485,198700,896806933.3496094,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
2018-07-04,4359.50634765625,-3.40909742480704,247400,1078541870.4101562,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.678,-2986.47,,,
