日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,546.9398193359375,,0,0.0,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-02,546.9398193359375,0.0,0,0.0,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-03,546.9398193359375,0.0,0,0.0,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-04,549.74462890625,0.5128186815357427,34300,18856240.77148437,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-05,556.2892456054688,1.1904830634252184,37400,20805217.78564453,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-08,556.2892456054688,0.0,0,0.0,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-09,560.0289916992188,0.6722664734745365,20000,11200579.833984377,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-10,556.2892456054688,-0.6677772310328067,20700,11515187.384033203,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-11,558.1591186523438,0.3361332367372682,27100,15126112.115478516,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-12,557.2241821289062,-0.1675035831529281,24100,13429102.78930664,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-15,565.6386108398438,1.5100616557575997,56900,32184836.95678711,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-16,561.8988647460938,-0.6611546705054927,14800,8316103.1982421875,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-17,562.8338012695312,0.1663887546489384,13600,7654539.697265625,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-18,559.0940551757812,-0.6644494494315367,30600,17108278.088378906,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-19,561.8988647460938,0.5016704335070621,37700,21183587.20092773,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-22,564.7036743164062,0.4991662639467931,24200,13665828.918457031,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-23,575.9229736328125,1.9867586889686264,32600,18775088.940429688,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-24,571.2482299804688,-0.8116959847696892,36000,20564936.279296875,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-25,563.7687377929688,-1.309324352349539,21100,11895520.36743164,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-26,560.9639282226562,-0.4975106603627433,36800,20643472.55859375,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-29,566.5735473632812,0.9999964094658198,20600,11671415.075683594,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-30,560.0289916992188,-1.1551114051334577,42500,23801232.1472168,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-01-31,555.3543090820312,-0.8347215387910056,25100,13939393.157958984,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-01,564.7036743164062,1.6834955777742966,16600,9374080.993652344,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-02,562.8338012695312,-0.3311246467695761,19800,11144109.26513672,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-05,554.4193725585938,-1.4950112612209576,111300,61706876.165771484,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-06,511.412109375,-7.757171793099371,95500,48839856.4453125,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-07,516.0867919921875,0.9140735096985652,51900,26784904.50439453,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-08,515.15185546875,-0.1811587775436884,33500,17257587.158203125,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-09,496.4530944824219,-3.629757087706431,56200,27900663.90991211,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-12,496.4530944824219,0.0,0,0.0,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-13,502.0627136230469,1.1299394047434186,52500,26358292.46520996,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-14,508.6072998046875,1.303539578634072,74900,38094686.75537109,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-15,514.2169189453125,1.1029372057340003,24200,12444049.438476562,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-16,514.2169189453125,0.0,41800,21494267.211914062,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-19,555.3543090820312,8.000007121720888,50600,28100928.03955078,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-20,552.5494384765625,-0.5050596636415827,39000,21549428.100585938,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-21,558.1591186523438,1.015235883914345,28600,15963350.793457031,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-22,544.135009765625,-2.512564682375784,22200,12079797.216796877,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-23,549.74462890625,1.0309241346263098,12100,6651910.009765625,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-26,552.5494384765625,0.510202268986748,12400,6851613.037109375,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-27,548.8096923828125,-0.6768165585437691,10600,5817382.7392578125,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-02-28,545.0699462890625,-0.6814285800079145,14500,7903514.221191406,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
2018-03-01,529.1759643554688,-2.91595272162829,51000,26987974.182128903,625.0,0.5205519,4238471424.0,12.45,1.128,1.938,0.84,,,
