日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,EPS,开盘,最高,最低
2023-05-12,1103.0,0.3639672429481377,1125300,1241205900.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-15,1049.0,-4.89573889392566,1034600,1085295400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-16,900.0,-14.204003813155383,4931800,4438620000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-17,793.0,-11.888888888888893,3191100,2530542300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-18,777.0,-2.0176544766708715,1546600,1201708200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-19,789.0,1.544401544401541,1027100,810381900.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-22,784.0,-0.6337135614702172,743400,582825600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-23,825.0,5.229591836734704,1501100,1238407500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-24,820.0,-0.60606060606061,563200,461824000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-25,820.0,0.0,529500,434190000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-26,778.0,-5.1219512195122,836500,650797000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-29,730.0,-6.169665809768643,1084700,791831000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-30,744.0,1.9178082191780847,509700,379216800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-05-31,733.0,-1.4784946236559129,266500,195344500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-01,712.0,-2.864938608458389,373600,266003200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-02,690.0,-3.08988764044944,800700,552483000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-05,701.0,1.5942028985507228,803200,563043200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-06,725.0,3.4236804564907297,700500,507862500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-07,706.0,-2.6206896551724146,879800,621138800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-08,683.0,-3.257790368271951,515700,352223100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-09,685.0,0.2928257686676483,368400,252354000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-12,701.0,2.335766423357666,361100,253131100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-13,694.0,-0.99857346647646,348800,242067200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-14,696.0,0.2881844380403509,819600,570441600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-15,680.0,-2.298850574712641,498100,338708000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-16,780.0,14.705882352941169,1179000,919620000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-19,850.0,8.974358974358964,2943200,2501720000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-20,827.0,-2.70588235294118,2178300,1801454100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-21,858.0,3.74848851269649,2749000,2358642000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-22,881.0,2.680652680652673,3982300,3508406300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-23,830.0,-5.788876276958,2353600,1953488000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-26,876.0,5.542168674698789,2182100,1911519600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-27,830.0,-5.2511415525114185,1413800,1173454000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-28,867.0,4.457831325301198,1590200,1378703400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-29,834.0,-3.806228373702425,1037800,865525200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-06-30,812.0,-2.637889688249395,1199800,974237600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-03,831.0,2.339901477832518,979200,813715200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-04,808.0,-2.76774969915764,804500,650036000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-05,815.0,0.866336633663356,897000,731055000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-06,756.0,-7.239263803680984,2102600,1589565600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-07,733.0,-3.0423280423280463,1502100,1101039300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-10,696.0,-5.047748976807642,1372200,955051200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-11,719.0,3.3045977011494143,890700,640413300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-12,695.0,-3.337969401947149,692200,481079000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-13,716.0,3.021582733812944,554100,396735600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-14,698.0,-2.5139664804469275,762600,532294800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-18,682.0,-2.2922636103151817,1281400,873914800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-19,699.0,2.4926686217008776,596900,417233100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-20,745.0,6.580829756795414,1728200,1287509000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-21,734.0,-1.4765100671140896,1537100,1128231400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-24,709.0,-3.40599455040872,1232700,873984300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-25,707.0,-0.2820874471086032,866100,612332700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-26,758.0,7.213578500707207,2608200,1977015600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-27,769.0,1.451187335092352,1008200,775305800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-28,754.0,-1.950585175552666,1184900,893414600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-07-31,735.0,-2.51989389920424,683800,502593000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-01,718.0,-2.3129251700680253,895200,642753600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-02,697.0,-2.924791086350975,1038900,724113300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-03,705.0,1.147776183644189,790700,557443500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-04,715.0,1.4184397163120588,397100,283926500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-07,716.0,0.1398601398601373,343800,246160800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-08,731.0,2.0949720670391025,1149500,840284500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-09,711.0,-2.735978112175108,936800,666064800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-10,695.0,-2.250351617440227,755700,525211500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-14,620.0,-10.79136690647482,1772200,1098764000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-15,520.0,-16.129032258064512,52800,27456000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-16,420.0,-19.23076923076923,96000,40320000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-17,381.0,-9.285714285714286,16735300,6376149300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-18,324.0,-14.960629921259835,4800900,1555491600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-21,336.0,3.703703703703698,2131700,716251200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-22,330.0,-1.7857142857142905,1794900,592317000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-23,355.0,7.575757575757569,2553200,906386000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-24,350.0,-1.4084507042253502,1759300,615755000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-25,348.0,-0.5714285714285672,642400,223555200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-28,340.0,-2.298850574712641,648500,220490000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-29,342.0,0.588235294117645,473700,162005400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-30,329.0,-3.801169590643272,750400,246881600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-08-31,322.0,-2.127659574468088,516700,166377400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-01,328.0,1.8633540372670727,463200,151929600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-04,336.0,2.4390243902439046,569600,191385600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-05,343.0,2.083333333333326,582200,199694600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-06,336.0,-2.0408163265306145,443700,149083200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-07,326.0,-2.9761904761904767,582800,189992800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-08,319.0,-2.14723926380368,546800,174429200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-11,311.0,-2.5078369905956133,576300,179229300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-12,304.0,-2.2508038585209,494300,150267200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-13,308.0,1.3157894736842035,326000,100408000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-14,306.0,-0.649350649350644,242300,74143800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-15,307.0,0.3267973856209138,389300,119515100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-19,302.0,-1.6286644951140072,368600,111317200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-20,300.0,-0.6622516556291425,564000,169200000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-21,303.0,1.0000000000000009,776700,235340100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-22,303.0,0.0,473400,143440200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-25,312.0,2.970297029702973,351300,109605600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-26,305.0,-2.2435897435897467,303400,92537000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-27,300.0,-1.6393442622950838,668000,200400000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-28,297.0,-1.0000000000000009,282100,83783700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-09-29,301.0,1.346801346801341,399400,120219400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-02,298.0,-0.9966777408637828,223000,66454000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-03,282.0,-5.369127516778526,544800,153633600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-04,272.0,-3.546099290780147,408900,111220800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-05,283.0,4.044117647058831,251500,71174500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-06,285.0,0.7067137809187329,193900,55261500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-10,288.0,1.0526315789473717,203300,58550400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-11,287.0,-0.347222222222221,165400,47469800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-12,290.0,1.0452961672473782,218800,63452000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-13,275.0,-5.172413793103448,267900,73672500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-16,268.0,-2.5454545454545507,237600,63676800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-17,262.0,-2.238805970149249,615000,161130000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-18,265.0,1.1450381679389388,302900,80268500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-19,259.0,-2.264150943396226,261400,67702600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-20,261.0,0.7722007722007707,288100,75194100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-23,252.0,-3.4482758620689613,333100,83941200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-24,263.0,4.365079365079372,393400,103464200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-25,269.0,2.281368821292773,375200,100928800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-26,261.0,-2.9739776951672847,171400,44735400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-27,268.0,2.6819923371647514,136200,36501600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-30,272.0,1.49253731343284,174400,47436800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-10-31,266.0,-2.20588235294118,244000,64904000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-01,262.0,-1.5037593984962403,141800,37151600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-02,268.0,2.290076335877856,144400,38699200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-06,281.0,4.850746268656714,340700,95736700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-07,282.0,0.3558718861210064,293700,82823400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-08,287.0,1.773049645390068,271300,77863100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-09,288.0,0.348432055749126,220300,63446400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-10,282.0,-2.083333333333337,233100,65734200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-13,279.0,-1.0638297872340383,234300,65369700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-14,275.0,-1.433691756272404,223300,61407500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-15,311.0,13.090909090909086,1439700,447746700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-16,294.0,-5.466237942122188,811800,238669200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-17,293.0,-0.3401360544217691,337800,98975400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-20,311.0,6.1433447098976135,427700,133014700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-21,314.0,0.9646302250803762,378500,118849000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-22,313.0,-0.3184713375796177,336300,105261900.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-24,315.0,0.6389776357827559,1458200,459333000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-27,318.0,0.952380952380949,480600,152830800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-28,297.0,-6.6037735849056585,864800,256845600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-29,299.0,0.6734006734006703,266900,79803100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-11-30,296.0,-1.0033444816053505,175100,51829600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-01,281.0,-5.067567567567566,332900,93544900.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-04,279.0,-0.7117437722419906,220000,61380000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-05,270.0,-3.2258064516129004,187500,50625000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-06,272.0,0.7407407407407307,179600,48851200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-07,267.0,-1.838235294117652,487600,130189200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-08,264.0,-1.1235955056179805,169200,44668800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-11,260.0,-1.5151515151515138,166500,43290000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-12,259.0,-0.3846153846153832,325900,84408100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-13,261.0,0.7722007722007707,197600,51573600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-14,253.0,-3.065134099616862,190200,48120600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-15,255.0,0.7905138339920903,210900,53779500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-18,255.0,0.0,202400,51612000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-19,256.0,0.3921568627450966,290400,74342400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-20,257.0,0.390625,200200,51451400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-21,248.0,-3.5019455252918275,261900,64951200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-22,237.0,-4.435483870967738,336600,79774200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-25,234.0,-1.2658227848101222,270200,63226800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-26,237.0,1.2820512820512775,292400,69298800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-27,253.0,6.7510548523206815,463500,117265500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-28,260.0,2.7667984189723382,319800,83148000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2023-12-29,282.0,8.461538461538453,470300,132624600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-04,296.0,4.964539007092195,452300,133880800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-05,280.0,-5.405405405405405,477500,133700000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-09,283.0,1.0714285714285676,336800,95314400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-10,273.0,-3.5335689045936425,203700,55610100.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-11,268.0,-1.831501831501836,199800,53546400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-12,274.0,2.238805970149249,228400,62581600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-15,273.0,-0.3649635036496401,14500,3958500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-16,273.0,0.0,124300,33933900.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-17,267.0,-2.197802197802201,155100,41411700.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-18,265.0,-0.7490636704119868,219300,58114500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-19,319.0,20.37735849056603,11331600,3614780400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-22,390.0,22.25705329153605,15088200,5884398000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-23,391.0,0.2564102564102555,27792000,10866672000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-24,386.0,-1.2787723785166238,12439500,4801647000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-25,344.0,-10.880829015544046,4509700,1551336800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-26,350.0,1.744186046511631,2640800,924280000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-29,334.0,-4.571428571428571,1859900,621206600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-30,334.0,0.0,1168600,390312400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-01-31,335.0,0.2994011976047872,1621000,543035000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-01,360.0,7.462686567164178,3105000,1117800000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-02,357.0,-0.8333333333333304,1588600,567130200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-05,361.0,1.1204481792717047,2337300,843765300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-06,338.0,-6.371191135734067,1487100,502639800.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-07,333.0,-1.4792899408283988,715400,238228200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-08,327.0,-1.8018018018018056,483900,158235300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-09,306.0,-6.422018348623848,1209400,370076400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-13,315.0,2.941176470588225,554500,174667500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-14,314.0,-0.3174603174603163,848300,266366200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-15,234.0,-25.47770700636943,78900,18462600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-16,216.0,-7.692307692307687,3305700,714031200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-19,232.0,7.407407407407418,3051500,707948000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-20,229.0,-1.2931034482758674,836800,191627200.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-21,221.0,-3.4934497816593857,358400,79206400.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-22,225.0,1.8099547511312155,461900,103927500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-26,230.0,2.2222222222222143,629700,144831000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-27,241.0,4.7826086956521685,417000,100497000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-28,240.0,-0.4149377593360981,303700,72888000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-02-29,240.0,0.0,261400,62736000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-03-01,237.0,-1.2499999999999956,453900,107574300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-03-04,232.0,-2.1097046413502074,265500,61596000.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-03-05,228.0,-1.7241379310344862,340700,77679600.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-03-06,231.0,1.3157894736842035,229300,52968300.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
2024-03-07,235.0,1.7316017316017396,468300,110050500.0,5.7274246,8858066944.0,23.76,19.635001,-118.6,,,
