日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2018-01-01,820.0,,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-02,820.0,0.0,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-03,820.0,0.0,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-04,835.0,1.8292682926829285,19100,15948500.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-05,842.0,0.8383233532934131,23000,19366000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-08,842.0,0.0,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-09,865.0,2.7315914489311144,30800,26642000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-10,914.0,5.664739884393066,48500,44329000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-11,1064.0,16.411378555798684,219100,233122400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-12,1320.0,24.06015037593985,1509700,1992804000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-15,1144.0,-13.33333333333333,272600,311854400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-16,1062.0,-7.167832167832167,121800,129351600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-17,1062.0,0.0,52800,56073600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-18,1159.0,9.133709981167604,569100,659586900.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-19,1114.0,-3.882657463330452,124700,138915800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-22,1146.0,2.872531418312385,65000,74490000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-23,1110.0,-3.141361256544506,34900,38739000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-24,1118.0,0.7207207207207134,20900,23366200.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-25,1061.0,-5.098389982110907,32500,34482500.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-26,1068.0,0.6597549481621057,24000,25632000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-29,1047.0,-1.96629213483146,30300,31724100.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-30,982.0,-6.208213944603624,32300,31718600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-01-31,984.0,0.2036659877800328,21100,20762400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-01,995.0,1.117886178861793,16300,16218500.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-02,979.0,-1.6080402010050232,10200,9985800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-05,947.0,-3.268641470888667,19400,18371800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-06,852.0,-10.03167898627244,64000,54528000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-07,860.0,0.938967136150226,18900,16254000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-08,904.0,5.116279069767438,21000,18984000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-09,873.0,-3.4292035398230114,12400,10825200.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-12,873.0,0.0,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-13,891.0,2.061855670103085,4400,3920400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-14,861.0,-3.367003367003363,8700,7490700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-15,850.0,-1.277584204413473,6800,5780000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-16,861.0,1.2941176470588234,3700,3185700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-19,880.0,2.206736353077821,3900,3432000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-20,902.0,2.499999999999991,17500,15785000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-21,904.0,0.2217294900221711,6600,5966400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-22,889.0,-1.65929203539823,4400,3911600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-23,885.0,-0.4499437570303688,5400,4779000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-26,877.0,-0.9039548022598876,4700,4121900.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-27,911.0,3.876852907639683,19300,17582300.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-02-28,934.0,2.524698133918779,21700,20267800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-01,905.0,-3.104925053533192,11800,10679000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-02,903.0,-0.2209944751381254,24700,22304100.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-05,897.0,-0.6644518272425293,8200,7355400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-06,888.0,-1.0033444816053505,9700,8613600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-07,902.0,1.5765765765765716,6400,5772800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-08,913.0,1.2195121951219523,16300,14881900.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-09,961.0,5.257393209200445,18700,17970700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-12,957.0,-0.4162330905306932,4800,4593600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-13,959.0,0.2089864158829613,5300,5082700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-14,944.0,-1.5641293013555768,3300,3115200.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-15,939.0,-0.5296610169491567,4300,4037700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-16,917.0,-2.342917997870076,6100,5593700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-19,931.0,1.526717557251911,11400,10613400.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-20,907.0,-2.5778732545649885,4300,3900100.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-21,907.0,0.0,0,0.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-22,907.0,0.0,2100,1904700.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-23,880.0,-2.9768467475192906,13400,11792000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-26,853.0,-3.0681818181818143,6500,5544500.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-27,875.0,2.579132473622514,3500,3062500.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-28,876.0,0.1142857142857112,12300,10774800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-29,908.0,3.65296803652968,27500,24970000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-03-30,942.0,3.74449339207048,8900,8383800.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-02,1063.0,12.84501061571126,67700,71965100.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-03,1093.0,2.822201317027284,70400,76947200.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-04,1120.0,2.470265324794152,44800,50176000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-05,1231.0,9.910714285714285,432600,532530600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-06,1258.0,2.1933387489845746,94200,118503600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-09,1260.0,0.1589825119236776,31300,39438000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-10,1233.0,-2.1428571428571463,26300,32427900.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-11,1100.0,-10.786699107866992,61100,67210000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-12,1121.0,1.9090909090909047,18600,20850600.0,3.1880078,2983985920.0,-4.348,-38.85,,,
2018-04-13,1108.0,-1.1596788581623496,6000,6648000.0,3.1880078,2983985920.0,-4.348,-38.85,,,
