日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,EPS,开盘,最高,最低
2018-08-16,758.6959838867188,0.2547728884675582,48200,36569146.42333984,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-17,751.9478149414062,-0.8894430824244459,102500,77074651.03149414,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-20,746.16357421875,-0.769234328196966,43900,32756580.908203125,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-21,744.2355346679688,-0.2583936843606915,43700,32523092.864990234,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-22,746.16357421875,0.2590630870160426,26000,19400252.9296875,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-23,749.0556640625,0.3875946164724198,16700,12509229.58984375,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-24,744.2355346679688,-0.6434941521420878,53900,40114295.31860352,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-27,748.0916748046875,0.5181343750858547,36900,27604582.80029297,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-28,746.16357421875,-0.2577358699307641,108700,81107980.51757812,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-29,743.2335815429688,-0.3926743112391939,150700,112005300.7385254,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-30,744.2102661132812,0.1314101777108778,31500,23442623.38256836,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-08-31,740.3036499023438,-0.5249344693053271,21700,16064589.20288086,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-03,735.4203491210938,-0.6596348379336203,22500,16546957.85522461,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-04,733.467041015625,-0.265604304776601,20000,14669340.8203125,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-05,734.4437255859375,0.1331599807075312,13900,10208767.785644531,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-06,736.3970336914062,0.2659574910127249,28000,20619116.94335937,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-07,734.4437255859375,-0.2652520333599417,19700,14468541.394042969,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-10,732.4904174804688,-0.2659574910127249,18700,13697570.806884766,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-11,732.4904174804688,0.0,30200,22121210.60791016,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-12,728.5838623046875,-0.5333250896603636,39600,28851920.947265625,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-13,732.4904174804688,0.5361846971773332,17600,12891831.34765625,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-14,730.5371704101562,-0.2666583785534082,37400,27322090.173339844,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-17,730.5371704101562,0.0,0,0.0,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-18,736.3970336914062,0.802130749618124,31700,23343785.96801757,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-19,743.2335815429688,0.9283779725852924,35600,26459115.502929688,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-20,741.2802734375,-0.2628121433121522,28600,21200615.8203125,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-21,746.16357421875,0.6587657808031055,18700,13953258.837890623,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-24,746.16357421875,0.0,0,0.0,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-25,752.0234985351562,0.7853404426156452,29000,21808681.45751953,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-26,752.0234985351562,0.0,19400,14589255.871582031,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-27,744.2102661132812,-1.038961207607758,33900,25228728.021240234,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-09-28,747.1401977539062,0.3936967513128886,18800,14046235.717773438,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-01,746.16357421875,-0.1307148963597737,11800,8804730.17578125,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-02,753.976806640625,1.0471205901541936,30700,23147087.963867188,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-03,743.2335815429688,-1.4248747445592014,16700,12412000.811767578,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-04,751.046875,1.051256785358201,15500,11641226.5625,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-05,745.1868896484375,-0.7802422920090701,12700,9463873.498535156,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-08,745.1868896484375,0.0,0,0.0,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-09,738.350341796875,-0.9174272852261024,30900,22815025.56152344,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-10,735.4203491210938,-0.3968295956430001,28700,21106564.01977539,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
2018-10-11,730.5371704101562,-0.6639983129068217,34700,25349639.813232426,-13.08088,12557715456.0,-3.5469998,-2.829,-40.75,,,
