日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,934.6036987304688,,0,0.0,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-02,934.6036987304688,0.0,0,0.0,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-03,934.6036987304688,0.0,0,0.0,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-04,933.031494140625,-0.1682215244792395,1600,1492850.390625,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-05,947.1803588867188,1.516440209676495,4000,3788721.435546875,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-08,947.1803588867188,0.0,0,0.0,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-09,946.39453125,-0.0829649421407285,400,378557.8125,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-10,946.39453125,0.0,0,0.0,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-11,933.817626953125,-1.3289282515467793,8100,7563922.778320312,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-12,935.389892578125,0.1683696665836231,1800,1683701.806640625,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-15,940.8922729492188,0.5882445827940286,3600,3387212.1826171875,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-16,936.1757202148438,-0.5012850960706694,2400,2246821.728515625,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-17,929.1013793945312,-0.7556637784505882,3000,2787304.1381835938,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-18,929.8873291015624,0.0845924593873004,2700,2510695.7885742188,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-19,933.817626953125,0.4226638785754799,2800,2614689.35546875,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-22,928.3154296875,-0.5892153999681571,2300,2135125.48828125,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-23,927.529296875,-0.0846838033021435,7900,7327481.4453125,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-24,931.4596557617188,0.4237449857336983,6100,5681903.900146484,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-25,935.389892578125,0.4219438589846636,4200,3928637.548828125,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-26,932.2456665039062,-0.3361406937541944,1400,1305143.9331054688,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-29,939.3199462890624,0.7588428715025408,3900,3663347.790527344,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-30,932.2456665039062,-0.7531278147668852,3400,3169635.266113281,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-01-31,929.1013793945312,-0.3372809574075708,2600,2415663.586425781,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-02-01,929.1013793945312,0.0,7600,7061170.4833984375,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-02-02,926.7434692382812,-0.2537839474295644,4200,3892322.570800781,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-02-05,918.8828735351562,-0.8481954245208589,3200,2940425.1953125,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-02-06,896.0875244140625,-2.4807676557725755,5100,4570046.374511719,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
2018-02-07,914.1666259765624,2.017559788517498,1700,1554083.2641601562,8.744085,0.790046,18468259840.0,7.2129995,5.049,10.7480004,376.0,202.88,,,
