日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,3506.970703125,,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-02,3506.970703125,0.0,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-03,3506.970703125,0.0,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-04,3471.322021484375,-1.016509251384934,5800,20133667.72460937,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-05,3533.70751953125,1.7971682736653172,5800,20495503.61328125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-08,3533.70751953125,0.0,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-09,3627.286376953125,2.648177782248617,12400,44978351.07421875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-10,3711.95263671875,2.3341487538335315,13400,49740165.33203125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-11,3796.619140625,2.280915523240412,15300,58088272.8515625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-12,3921.39013671875,3.286371149496192,18100,70977161.47460938,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-15,3961.49560546875,1.0227360030940158,12800,50707143.75,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-16,3979.320556640625,0.4499550913868999,8300,33028360.620117188,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-17,3930.30322265625,-1.2318015924245085,5200,20437576.7578125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-18,3859.004638671875,-1.8140733664866904,5800,22382226.904296875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-19,3903.566162109375,1.1547413804829263,13400,52307786.572265625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-22,3979.320556640625,1.9406458449858777,12900,51333235.18066406,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-23,3979.320556640625,0.0,7900,31436632.397460938,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-24,4019.425048828125,1.007822607318576,8100,32557342.89550781,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-25,3974.86474609375,-1.108623800495212,4800,19079350.78125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-26,3921.39013671875,-1.3453189678353628,4800,18822672.65625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-29,4010.51318359375,2.272741139436185,8500,34089362.060546875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-30,3983.776611328125,-0.6666621213215151,16300,64935558.76464844,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-01-31,3948.126708984375,-0.8948770431147501,9100,35927953.05175781,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-01,4001.601318359375,1.3544299187083553,4400,17607045.80078125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-02,3908.02294921875,-2.338523048542762,4200,16413696.38671875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-05,3894.654296875,-0.3420822374244903,22400,87240256.25,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-06,3538.163818359375,-9.15332790388268,27000,95530423.09570312,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-07,3453.497802734375,-2.39293656177455,9500,32808229.12597656,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-08,3587.18115234375,3.870955108282637,34100,122322877.29492188,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-09,3435.673095703125,-4.223596473281943,13800,47412288.720703125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-12,3435.673095703125,0.0,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-13,3921.39013671875,14.137463823991126,42600,167051219.82421875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-14,3569.357177734375,-8.977249054819648,12400,44260029.00390625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-15,3596.09375,0.7490584700351022,8700,31286015.625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-16,3703.04052734375,2.9739707799261383,7000,25921283.69140625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-19,3805.531494140625,2.7677516905382893,4600,17505444.873046875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-20,3827.81201171875,0.5854771564085093,5900,22584090.869140625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-21,3845.636474609375,0.4656566946353635,11600,44609383.10546875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-22,3752.05810546875,-2.4333649256364054,7400,27765229.98046875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-23,3734.2333984375,-0.4750647919143369,3900,14563510.25390625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-26,3707.496826171875,-0.7159855695365036,3800,14088487.939453123,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-27,3689.672607421875,-0.480761537654617,3100,11437985.083007812,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-02-28,3881.285400390625,5.19321938166859,19500,75685065.30761719,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-01,3752.05810546875,-3.329497359531175,7700,28890847.41210937,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-02,3676.303466796875,-2.0190156053676245,13700,50365357.49511719,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-05,3547.076171875,-3.5151422098042784,8600,30504855.078125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-06,3698.5849609375,4.2713711722297765,5900,21821651.26953125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-07,3654.023193359375,-1.2048328765936978,3200,11692874.21875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-08,3622.829833984375,-0.853671630538333,2000,7245659.66796875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-09,3609.46240234375,-0.3689776294550251,4100,14798795.849609377,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-12,3569.357177734375,-1.1111135160552843,6900,24628564.526367188,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-13,3569.357177734375,0.0,3200,11421942.96875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-14,3560.44482421875,-0.2496907166147477,2200,7832978.61328125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-15,3529.251953125,-0.8760947756182302,3600,12705307.03125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-16,3582.72509765625,1.5151410338925198,5000,17913625.48828125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-19,3449.041259765625,-3.731345114311968,9400,32420987.841796875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-20,3444.5849609375,-0.1292039872097028,6600,22734260.7421875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-21,3444.5849609375,0.0,0,0.0,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-22,3489.14599609375,1.2936546974913865,2400,8373950.390625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-23,3301.9892578125,-5.363969822150749,10200,33680290.4296875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-26,3217.3232421875,-2.56409118911215,42700,137379702.44140625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-27,3257.42822265625,1.2465325194207733,6200,20196054.98046875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-28,3279.77001953125,0.685872269405885,7100,23286367.138671875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-29,3311.048095703125,0.9536667505834816,2300,7615410.6201171875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-03-30,3391.478515625,2.4291528723564104,2600,8817844.140625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-02,3382.542236328125,-0.2634921393635303,2600,8794609.814453125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-03,3351.263427734375,-0.924713023767132,3700,12399674.682617188,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-04,3270.8330078125,-2.400002914012944,2200,7195832.6171875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-05,3159.123779296875,-3.4153143327343094,16800,53073279.4921875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-06,3141.251220703125,-0.5657441696611198,9900,31098387.084960938,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-09,3163.59228515625,0.7112154642672674,6200,19614272.16796875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-10,3252.95947265625,2.824864250659465,34700,112877693.70117188,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-11,3217.212890625,-1.0988941710380562,2800,9008196.09375,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-12,3226.150146484375,0.2777949785486067,2000,6452300.29296875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-13,3257.42822265625,0.9695170637349148,2000,6514856.4453125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-16,3217.212890625,-1.2345730828861257,4900,15764343.1640625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-17,3235.0859375,0.5555444256450048,4300,13910869.53125,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-18,3208.27587890625,-0.8287278641651241,6200,19891310.44921875,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-19,3127.845947265625,-2.5069518544036384,7900,24709982.98339844,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-20,3087.630859375,-1.2857119106451265,7900,24392283.7890625,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
2018-04-23,3101.03564453125,0.4341446813678873,4400,13644556.8359375,0.4845653,5528011264.0,7.9629995,3.2190003000000003,-12.177,279.0,-716.32,,,
