日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,1200.431884765625,,0,0.0,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-02,1200.431884765625,0.0,0,0.0,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-03,1200.431884765625,0.0,0,0.0,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-04,1212.4639892578125,1.002314637330426,47600,57713285.88867188,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-05,1220.7938232421875,0.6870170213858495,48500,59208500.427246094,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-08,1220.7938232421875,0.0,0,0.0,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-09,1223.5704345703125,0.2274431009775979,41200,50411101.90429688,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-10,1234.6771240234375,0.9077278380811292,44500,54943132.01904297,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-11,1243.9324951171875,0.7496187394798071,42100,52369558.0444336,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-12,1236.528076171875,-0.5952428266306375,59200,73202462.109375,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-15,1240.2303466796875,0.2994085277282288,37900,47004730.13916016,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-16,1234.6771240234375,-0.4477573598418161,34700,42843296.20361328,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-17,1230.0491943359375,-0.374829143381139,46900,57689307.21435547,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-18,1209.687255859375,-1.6553759451511385,45200,54677863.96484375,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-19,1206.91064453125,-0.2295313366885487,27700,33431424.853515625,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-22,1205.985107421875,-0.076686465031095,67000,80801002.19726562,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-23,1209.687255859375,0.3069812732111154,54900,66411830.34667969,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-24,1207.8363037109375,-0.1530108000619146,53700,64860809.509277344,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-25,1207.8363037109375,0.0,43500,52540879.21142578,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
2018-01-26,1182.8465576171875,-2.0689679567481023,249800,295475070.09277344,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,-64.41,,,
