日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,570.0,,0,0.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-02,570.0,0.0,0,0.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-03,570.0,0.0,0,0.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-04,597.0,4.73684210526315,330700,197427900.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-05,587.0,-1.675041876046901,96800,56821600.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-08,587.0,0.0,0,0.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-09,627.0,6.814310051107331,279200,175058400.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-10,622.0,-0.797448165869219,176200,109596400.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-11,639.0,2.7331189710610992,381300,243650700.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-12,700.0,9.546165884194057,981800,687260000.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-15,720.0,2.857142857142847,851500,613080000.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-16,710.0,-1.388888888888884,336900,239199000.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-17,641.0,-9.718309859154928,355100,227619100.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-18,641.0,0.0,954100,611578100.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-19,612.0,-4.524180967238689,357200,218606400.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-22,618.0,0.9803921568627416,198600,122734800.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-23,637.0,3.07443365695792,131200,83574400.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-24,626.0,-1.7268445839874411,141900,88829400.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-25,612.0,-2.2364217252396124,95800,58629600.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-26,624.0,1.9607843137254832,71500,44616000.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-29,604.0,-3.205128205128205,136700,82566800.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
2018-01-30,592.0,-1.9867549668874165,118900,70388800.0,6.8927703,20311121920.0,-8680.796,-31.746998,-42.196998,-19.46,,,
