日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1020.9466552734376,,0,0.0,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-02,1020.9466552734376,0.0,0,0.0,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-03,1020.9466552734376,0.0,0,0.0,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-04,1069.01220703125,4.707939588179477,85300,91186741.25976562,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-05,1063.671630859375,-0.499580466597882,61600,65522172.4609375,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-08,1063.671630859375,0.0,0,0.0,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-09,1071.682373046875,0.7531217299673543,57400,61514568.21289063,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-10,1055.66064453125,-1.4950071885640903,79900,84347285.49804688,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-11,1057.4407958984375,0.1686291306216114,16100,17024796.813964844,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-12,1063.671630859375,0.5892372400521539,23800,25315384.814453125,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-15,1088.594482421875,2.343096387967414,72400,78814240.52734375,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-16,1102.8359375,1.308242445473451,30500,33636496.09375,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-17,1152.6820068359375,4.51980821815916,151000,174054983.03222656,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-18,1151.7916259765625,-0.0772442750120672,103000,118634537.47558594,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-19,1134.879638671875,-1.46832004359716,110700,125631176.00097656,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-22,1150.0115966796875,1.3333535550537512,37500,43125434.87548828,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-23,1181.1650390625,2.70896767239206,106700,126030309.66796876,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-24,1186.5057373046875,0.4521551235910692,54600,64783213.25683594,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-25,1165.14306640625,-1.8004692456831894,63800,74336127.63671875,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-26,1131.3194580078125,-2.902957531452554,48200,54529597.87597656,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-29,1182.9453125,4.563331261277659,186000,220027828.125,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-30,1158.912353515625,-2.031620458733163,64300,74518064.33105469,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-01-31,1170.4837646484375,0.9984716357289702,49700,58173043.103027344,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-02-01,1190.0660400390625,1.6730070063386782,35800,42604364.23339844,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-02-02,1190.0660400390625,0.0,36200,43080390.64941406,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-02-05,1150.0115966796875,-3.3657328258909325,62300,71645722.47314453,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-02-06,1056.55078125,-8.126945475987156,197300,208457469.140625,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
2018-02-07,960.4197998046876,-9.098567068549269,295800,284092176.78222656,45.0,1.0193483,8893459456.0,6.268999999999999,-2.1440001,-3.642,181.0,-26.05,,,
