日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-04-23,4340.22412109375,0.1124815177560245,200,868044.82421875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-04-24,4349.9775390625,0.2247215281198977,700,3044984.27734375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-04-25,4349.9775390625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-04-26,4369.48388671875,0.4484241006093459,1100,4806432.275390625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-04-27,4369.48388671875,0.0,600,2621690.33203125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-04-30,4369.48388671875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-01,4364.60693359375,-0.1116139400313076,1200,5237528.3203125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-02,4369.48388671875,0.1117386559477573,1400,6117277.44140625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-03,4369.48388671875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-04,4369.48388671875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-07,4359.73095703125,-0.2232055304550839,3000,13079192.87109375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-08,4330.470703125,-0.6711481555773502,2500,10826176.7578125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-09,4320.71728515625,-0.2252276631663052,4200,18147012.59765625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-10,4315.84130859375,-0.1128510902403068,3200,13810692.1875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-11,4306.08740234375,-0.2260024304086005,3600,15501914.6484375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-14,4315.84130859375,0.2265143583637163,1400,6042177.83203125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-15,4286.5810546875,-0.6779733501319107,800,3429264.84375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-16,4286.5810546875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-17,4291.45751953125,0.1137611719348452,3900,16736684.326171877,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-18,4296.33447265625,0.1136432809320409,2100,9022302.392578123,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-21,4296.33447265625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-22,4291.45751953125,-0.1135142795803956,1600,6866332.03125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-23,4281.7041015625,-0.2272751838824027,1300,5566215.33203125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-24,4267.07421875,-0.341683648974278,1200,5120489.0625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-25,4281.7041015625,0.3428551288893633,1100,4709874.51171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-28,4325.59375,1.025050946922823,2200,9516306.25,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-29,4301.2109375,-0.5636870660819637,100,430121.09375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-30,4310.9638671875,0.2267484629147054,1200,5173156.640625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-05-31,4291.45751953125,-0.4524822813923523,600,2574874.51171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-01,4291.45751953125,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-04,4301.2109375,0.2272751838824138,400,1720484.375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-05,4291.45751953125,-0.2267598150956784,600,2574874.51171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-06,4286.5810546875,-0.1136319029503729,1800,7715845.8984375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-07,4276.82763671875,-0.2275337347951045,3500,14968896.728515623,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-08,4310.9638671875,0.7981670847726718,300,1293289.16015625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-11,4310.9638671875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-12,4291.45751953125,-0.4524822813923523,1400,6008040.52734375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-13,4291.45751953125,0.0,1200,5149749.0234375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-14,4291.45751953125,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-15,4306.08740234375,0.3409070868327646,500,2153043.701171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-18,4306.08740234375,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-19,4281.7041015625,-0.5662518779339765,1100,4709874.51171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-20,4286.5810546875,0.1139021522580385,2400,10287794.53125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-21,4223.18408203125,-1.4789635807055057,3300,13936507.470703123,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-22,4242.69140625,0.461910346313088,800,3394153.125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-25,4267.07421875,0.574701531770172,1000,4267074.21875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-26,4281.7041015625,0.3428551288893633,900,3853533.69140625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-27,4335.34765625,1.252855251438878,2400,10404834.375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-28,4335.34765625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-06-29,4296.33447265625,-0.899885930428379,300,1288900.341796875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-02,4296.33447265625,0.0,1700,7303768.603515625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-03,4232.9375,-1.4756060790829029,3300,13968693.75,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-04,4232.9375,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-05,4228.0615234375,-0.1151913195623577,1200,5073673.828125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-06,4247.5673828125,0.4613428462871827,400,1699026.953125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-09,4218.30712890625,-0.6888708587566961,1900,8014783.544921875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-10,4315.84130859375,2.312164019996077,3400,14673860.44921875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-11,4232.9375,-1.920918835191443,1600,6772700.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-12,4310.9638671875,1.843314889187475,4900,21123722.94921875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-13,4262.197265625,-1.131222693228362,2000,8524394.53125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-16,4262.197265625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-17,4276.82763671875,0.3432588916459922,700,2993779.345703125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-18,4281.7041015625,0.114020607281029,1400,5994385.7421875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-19,4262.197265625,-0.4555858012323055,800,3409757.8125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-20,4262.197265625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-23,4262.197265625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-24,4286.5810546875,0.5720943340459028,1300,5572555.37109375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-25,4286.5810546875,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-26,4281.7041015625,-0.1137725628602481,500,2140852.05078125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-27,4320.71728515625,0.9111601985646978,900,3888645.556640625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-30,4291.45751953125,-0.6771969488844176,500,2145728.759765625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-07-31,4306.08740234375,0.3409070868327646,1400,6028522.36328125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-01,4320.71728515625,0.3397488588953612,900,3888645.556640625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-02,4291.45751953125,-0.6771969488844176,700,3004020.263671875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-03,4325.59375,0.7954460766159244,900,3893034.375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-06,4257.32080078125,-1.5783486190479643,2500,10643302.001953123,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-07,4271.951171875,0.3436520708297363,1600,6835121.875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-08,4276.82763671875,0.114150762673848,1300,5559875.927734375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-09,4252.4443359375,-0.5701258702105916,1200,5102933.203125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-10,4315.84130859375,1.4908360380047947,1000,4315841.30859375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-13,4237.81396484375,-1.807928933685099,3900,16527474.462890623,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-14,4262.197265625,0.5753744969347441,1100,4688416.9921875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-15,4281.7041015625,0.4576708847998212,400,1712681.640625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-16,4291.45751953125,0.2277929006161416,1300,5578894.775390625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-17,4301.2109375,0.2272751838824138,800,3440968.75,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-20,4301.2109375,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-21,4296.33447265625,-0.1133742314573527,800,3437067.578125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-22,4301.2109375,0.1135029145143518,400,1720484.375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-23,4276.82763671875,-0.5668938616486985,1500,6415241.455078125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-24,4267.07421875,-0.2280526314647812,1700,7254026.171875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-27,4330.470703125,1.485713187186399,1300,5629611.9140625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-28,4291.45751953125,-0.900899377187725,1300,5578894.775390625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-29,4257.32080078125,-0.7954574545975812,2900,12346230.322265623,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-30,4286.5810546875,0.6872926724450945,900,3857922.94921875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-08-31,4320.71728515625,0.7963509853947892,2700,11665936.669921877,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-03,4310.9638671875,-0.2257360832715882,900,3879867.48046875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-04,4291.45751953125,-0.4524822813923523,1900,8153769.287109375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-05,4271.951171875,-0.4545389897831375,2200,9398292.578125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-06,4271.951171875,0.0,2200,9398292.578125,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-07,4276.82763671875,0.114150762673848,500,2138413.818359375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-10,4276.82763671875,0.0,1400,5987558.69140625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-11,4306.08740234375,0.6841464774916428,1300,5597913.623046875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-12,4315.84130859375,0.2265143583637163,600,2589504.78515625,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-13,4320.71728515625,0.1129785878083877,1500,6481075.927734375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-14,4325.59375,0.1128623911706316,11200,48446650.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-17,4325.59375,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-18,4354.85400390625,0.6764447980407207,5600,24387182.421875,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-19,4359.73095703125,0.1119889006755636,19700,85886699.85351562,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-20,4325.59375,-0.7830117814080828,3300,14274459.375,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-21,4354.85400390625,0.6764447980407207,9100,39629171.43554688,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
2018-09-24,4354.85400390625,0.0,0,0.0,36.099136,3.8951316,18811914240.0,-16.267,-16.137,45.0,-32.98,,,
