日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,446.7893371582031,,0,0.0,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-02,446.7893371582031,0.0,0,0.0,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-03,446.7893371582031,0.0,0,0.0,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-04,453.8253784179688,1.5748006218138988,59000,26775697.32666016,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-05,450.1221923828125,-0.8159935982570032,39500,17779826.599121094,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-08,450.1221923828125,0.0,0,0.0,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-09,456.4176025390625,1.3986002607256465,14000,6389846.435546875,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-10,461.6020812988281,1.135906838589107,15000,6924031.219482422,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-11,460.3059692382813,-0.2807855755112665,14000,6444283.5693359375,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-12,465.4903869628906,1.1262981736232192,23500,10939024.09362793,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-15,468.4529724121094,0.6364439593582683,36500,17098533.493041992,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-16,479.1921997070313,2.292487811449795,13000,6229498.596191406,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-17,473.4522705078125,-1.1978344394437237,10500,4971248.840332031,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
2018-01-18,481.41412353515625,1.6816590654014751,21500,10350403.65600586,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,-205.93,,,
