日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,732.3422241210938,,0,0.0,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-02,732.3422241210938,0.0,0,0.0,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-03,732.3422241210938,0.0,0,0.0,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-04,748.4283447265625,2.1965305393628176,85600,64065466.30859375,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-05,748.4283447265625,0.0,53300,39891230.77392578,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-08,748.4283447265625,0.0,0,0.0,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-09,750.12158203125,0.2262390670553893,65900,49433012.255859375,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-10,741.6551513671875,-1.128674453164824,50000,37082757.568359375,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-11,732.3422241210938,-1.255695079974306,55400,40571759.216308594,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-12,740.8086547851562,1.156075723234906,46300,34299440.716552734,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-15,734.8822021484375,-0.7999977589945306,28500,20944142.76123047,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-16,726.4156494140625,-1.1520965822308549,37600,27313228.41796875,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-17,711.17626953125,-2.097887056137182,45400,32287402.63671875,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-18,706.943115234375,-0.5952327823965708,31500,22268708.12988281,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-19,714.562744140625,1.077827726453462,31900,22794551.538085938,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-22,718.7960815429688,0.5924374643174302,34400,24726585.205078125,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-23,727.2623901367188,1.1778456799007797,33300,24217837.59155273,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-24,723.0291137695312,-0.5820837739720974,21500,15545125.946044922,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-25,714.562744140625,-1.1709583290175685,30200,21579794.873046875,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-26,717.102783203125,0.3554676035559145,19000,13624952.880859377,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-29,717.102783203125,0.0,17200,12334167.87109375,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-30,717.102783203125,0.0,47200,33847251.3671875,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-01-31,708.6364135742188,-1.1806354440696776,43300,30683956.707763672,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-01,716.2560424804688,1.0752522394126052,26700,19124036.33422852,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-02,721.3359985351562,0.7092374449079841,24000,17312063.96484375,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-05,705.249755859375,-2.2300623715505896,46600,32864638.623046875,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-06,661.2245483398438,-6.242498796172535,96300,63675924.00512695,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-07,664.611083984375,0.5121612095367434,46000,30572109.86328125,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-08,666.3045043945312,0.2547987012199826,33100,22054679.095458984,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-09,624.8191528320312,-6.226185068371648,119800,74853334.50927734,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-12,624.8191528320312,0.0,0,0.0,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-13,641.751953125,2.710032209515312,55300,35488883.0078125,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-14,631.59228515625,-1.5831144602330705,38800,24505780.6640625,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-15,633.2857055664062,0.2681192360887152,45800,29004485.314941406,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-16,645.138427734375,1.871623196889893,46000,29676367.67578125,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-19,658.6847534179688,2.099754889995676,36400,23976125.024414062,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
2018-02-20,667.1510620117188,1.2853354430655497,20400,13609881.665039062,5.505246,1.0701449,25099005952.0,13.349,21.787001,275.0,250.67,,,
