日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,401.8916931152344,,0,0.0,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-02,401.8916931152344,0.0,0,0.0,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-03,401.8916931152344,0.0,0,0.0,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-04,407.8143615722656,1.4736976549881264,3027700,1234739542.5323486,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-05,411.1986389160156,0.8298573229992279,2510500,1032314182.9986572,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-08,411.1986389160156,0.0,0,0.0,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-09,411.1986389160156,0.0,2431700,999911730.2520752,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-10,412.8908386230469,0.4115285282782377,7332500,3027522074.203491,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-11,411.1986389160156,-0.4098419118899743,3837100,1577810297.3846436,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-12,404.4299926757813,-1.646077005040092,3844300,1554750220.843506,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-15,404.4299926757813,0.0,2849700,1152504150.1281738,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-16,406.9683227539063,0.6276315120278264,4115900,1675040919.6228027,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
2018-01-17,401.8916931152344,-1.2474262380715362,3525700,1416949542.4163818,15.136886,1.160285,805552848896.0,34.946,3.007,8.0240004,392.0,33.97,,,
