日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,77.4443588256836,,0,0.0,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-02,77.4443588256836,0.0,0,0.0,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-03,77.4443588256836,0.0,0,0.0,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-04,79.35655212402344,2.4691188968894773,71300,5658122.166442871,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-05,80.31266784667969,1.2048352619478342,203600,16351659.173583984,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-08,80.31266784667969,0.0,0,0.0,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-09,79.35655212402344,-1.1904917969871365,110300,8753027.699279785,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-10,81.2687759399414,2.409660909825595,189300,15384179.285430908,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-11,79.35655212402344,-2.352962492422828,755700,59969746.44012451,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-12,79.35655212402344,0.0,409900,32528250.715637207,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-15,81.2687759399414,2.409660909825595,316300,25705313.829803467,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-16,81.2687759399414,0.0,432100,35116238.08364868,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-17,81.2687759399414,0.0,320900,26079150.1991272,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-18,80.31266784667969,-1.1764765522841114,1748900,140458824.7970581,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-19,80.31266784667969,0.0,118500,9517051.139831545,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-22,79.35655212402344,-1.1904917969871365,337100,26751093.7210083,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-23,81.2687759399414,2.409660909825595,300500,24421267.1699524,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-24,81.2687759399414,0.0,88700,7208540.425872803,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-25,80.31266784667969,-1.1764765522841114,296300,23796643.48297119,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-26,81.2687759399414,1.1904822973717757,186400,15148499.835205078,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-29,79.35655212402344,-2.352962492422828,210000,16664875.946044922,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-30,79.35655212402344,0.0,228000,18093293.884277344,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
2018-01-31,79.35655212402344,0.0,139800,11094045.986938477,2.592943,17445320704.0,1.456,0.5170000299999999,-11.971,68.0,-3.09,,,
