日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,EPS,开盘,最高,最低
2020-12-23,1401.6666259765625,,4164300,5836960330.554199,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2020-12-24,1175.0,-16.171222298928633,1934100,2272567500.0,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2020-12-25,1068.3333740234375,-9.07801072140958,917400,980089037.3291016,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2020-12-28,1025.0,-4.056165900746899,672000,688800000.0,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2020-12-29,998.3333129882812,-2.601628001143297,380100,379466492.2668457,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2020-12-30,1008.3333129882812,1.001669469494848,411600,415029991.62597656,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-04,1085.0,7.603307956226346,291300,316060500.0,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-05,1031.6666259765625,-4.915518343173964,129000,133084994.75097656,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-06,1008.3333129882812,-2.261710556566099,70500,71087498.56567383,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-07,988.0,-2.016526948616004,122100,120634800.0,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-08,938.3333129882812,-5.026992612522141,168600,158202996.56982422,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-12,894.6666870117188,-4.653636972292796,117000,104676002.3803711,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-13,913.3333129882812,2.086433556491407,54000,49319998.90136719,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-14,847.3333129882812,-7.226277533232473,150000,127099996.9482422,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-15,859.3333129882812,1.416207744468312,62400,53622398.73046875,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-18,876.6666870117188,2.0170722770145755,48000,42080000.9765625,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-19,930.3333129882812,6.121668220278242,143100,133130697.08862305,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-20,990.6666870117188,6.485135293032074,306000,303144006.22558594,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-21,993.6666870117188,0.3028263733233283,135900,135039302.76489258,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
2021-01-22,995.3333129882812,0.1677248516375851,80700,80323398.3581543,83.35036,3.0046616,6093782016.0,1.274,9.79,,,
