日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,571.2039794921875,,0,0.0,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-02,571.2039794921875,0.0,0,0.0,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-03,571.2039794921875,0.0,0,0.0,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-04,580.6633911132812,1.6560479199573042,61700,35826931.23168945,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-05,580.6633911132812,0.0,57400,33330078.649902344,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-08,580.6633911132812,0.0,0,0.0,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-09,590.1228637695312,1.6290802556217177,80100,47268841.38793945,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-10,593.0335083007812,0.4932268701906661,66600,39496031.65283203,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-11,593.0335083007812,0.0,30000,17791005.249023438,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-12,592.3058471679688,-0.1227015206775483,47500,28134527.74047852,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-15,590.8504638671875,-0.2457148292119626,55100,32555860.55908203,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-16,587.93994140625,-0.4925988281176519,22800,13405030.6640625,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-17,587.93994140625,0.0,31400,18461314.16015625,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
2018-01-18,587.2122802734375,-0.1237645347026528,54000,31709463.134765625,15.077076,1.8235707,52506132480.0,3.5130000000000003,5.922000000000001,12.528,391.0,100.55,,,
