日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,850.1885375976562,,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-02,850.1885375976562,0.0,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-03,850.1885375976562,0.0,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-04,872.0051879882812,2.566095568904214,193900,169081805.95092773,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-05,886.5498657226562,1.667957706528056,294900,261443555.40161133,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-08,886.5498657226562,0.0,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-09,925.5552978515624,4.399688459386497,422500,391047113.3422852,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-10,924.8941650390624,-0.0714309360050791,244600,226229112.7685547,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-11,949.3552856445312,2.644748072817138,432900,410975903.1555176,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-12,944.0662231445312,-0.5571215097211146,144200,136134349.3774414,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-15,946.7109375,0.2801407666783939,137400,130078082.8125,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-16,955.3053588867188,0.9078189599683206,217900,208161037.701416,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-17,968.5275268554688,1.3840776507481056,238400,230896962.4023437,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-18,953.3218383789062,-1.56998000107762,212800,202866887.20703125,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-19,973.1550903320312,2.0804361291933526,428500,416996956.2072754,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-22,982.4107055664062,0.951093543704018,406300,399153469.67163086,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-23,987.0385131835938,0.4710664888896376,199300,196716775.67749023,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-24,987.0385131835938,0.0,259800,256432605.7250977,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-25,976.4608764648438,-1.0716538997685987,238000,232397688.5986328,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-26,970.5108032226562,-0.6093509105791317,136000,131989469.23828124,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-29,958.6107788085938,-1.226160942727017,121900,116854653.93676758,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-30,933.4887084960938,-2.6206747167732525,348500,325320814.9108887,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-01-31,931.5053100585938,-0.2124716045784125,234100,218065393.0847168,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-01,958.6107788085938,2.9098566006344084,332500,318738083.9538574,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-02,949.3552856445312,-0.9655110675435564,241100,228889559.36889648,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-05,918.2831420898438,-3.272973145516556,206600,189717297.1557617,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-06,866.0552978515625,-5.687553418373803,360000,311779907.2265625,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-07,870.6830444335938,0.5343477019898568,240600,209486340.49072263,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-08,873.9887084960938,0.3796633095859203,209200,182838437.8173828,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-09,848.866455078125,-2.8744368404023835,256900,218073792.3095703,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-12,848.866455078125,0.0,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-13,825.0664672851562,-2.803737578578047,402400,332006746.4355469,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-14,817.133056640625,-0.9615480641984808,402900,329222908.5205078,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-15,815.8108520507812,-0.1618101946921024,280200,228590200.7446289,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-16,827.7109985351562,1.4586894075336865,184200,152464365.93017578,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-19,856.7998046875,3.5143674789659407,145100,124321651.66015624,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-20,854.8164672851562,-0.2314820091569802,127700,109160062.87231444,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-21,843.5776977539062,-1.3147581921232332,123800,104434918.9819336,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-22,832.3387451171875,-1.332296084479634,112300,93471641.07666016,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-23,842.9165649414062,1.2708551519765576,106600,89854905.8227539,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-26,848.866455078125,0.7058694044211,124000,105259440.4296875,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-27,856.7998046875,0.9345815895911214,123500,105814775.87890624,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-02-28,838.2886352539062,-2.1605011266716323,156400,131108342.55371094,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-01,843.5776977539062,0.63093572757289,338400,285466692.9199219,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-02,836.3052978515625,-0.8620901099812284,211200,176627678.90625,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-05,824.405517578125,-1.4228990661672936,189000,155812642.82226562,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-06,833.6608276367188,1.122664739773116,182600,152226467.12646484,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-07,836.3052978515625,0.3172117637265437,186900,156305460.16845703,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-08,825.7273559570312,-1.2648421481611605,141200,116592702.6611328,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-09,821.7609252929688,-0.4803559716712202,174200,143150753.18603516,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-12,836.3052978515625,1.7699031568589652,112400,94000715.47851562,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-13,848.866455078125,1.50198226160132,114200,96940549.16992188,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-14,838.9497680664062,-1.1682269869889073,113600,95304693.65234376,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-15,833.6608276367188,-0.6304239694680858,140600,117212712.36572266,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-16,834.3221435546875,0.0793267352915627,78300,65327423.84033203,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-19,827.7109985351562,-0.7923971658434059,176200,145842677.94189453,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-20,858.7833251953125,3.754006738480764,257000,220707314.5751953,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
2018-03-21,858.7833251953125,0.0,0,0.0,23.693071,1.4966022,42855493632.0,27.682,9.239,293.0,56.43,,,
