日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2022-11-25,1589.0,,6514900,10352176100.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-11-28,1532.0,-3.587161736941469,2691100,4122765200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-11-29,1570.0,2.480417754569197,2484800,3901136000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-11-30,1523.0,-2.993630573248407,757200,1153215600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-01,1428.0,-6.23768877216021,595400,850231200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-02,1536.0,7.563025210084029,655000,1006080000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-05,1419.0,-7.6171875,393200,557950800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-06,1560.0,9.936575052854124,677600,1057056000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-07,1630.0,4.487179487179493,500000,815000000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-08,1590.0,-2.453987730061346,284100,451719000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-09,1496.0,-5.91194968553459,237500,355300000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-12,1557.0,4.077540106951871,122600,190888200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-13,1741.0,11.81759794476558,410100,713984100.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-14,1630.0,-6.375646180356121,1752300,2856249000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-15,1586.0,-2.69938650306748,376200,596653200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-16,1725.0,8.764186633039085,375700,648082500.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-19,1758.0,1.913043478260868,462600,813250800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-20,1620.0,-7.849829351535831,973400,1576908000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-21,1768.0,9.135802469135813,434900,768903200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-22,1890.0,6.9004524886877805,702900,1328481000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-23,1845.0,-2.380952380952384,315400,581913000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-26,1970.0,6.77506775067751,759300,1495821000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-27,2149.0,9.086294416243646,1196200,2570633800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-28,2099.0,-2.326663564448584,485200,1018434800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-29,2133.0,1.619818961410191,860400,1835233200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2022-12-30,2029.0,-4.875761837787151,464400,942267600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-04,2025.0,-0.1971414489896461,302400,612360000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-05,1968.0,-2.8148148148148144,327600,644716800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-06,1940.0,-1.4227642276422814,441900,857286000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-10,2000.0,3.092783505154628,232300,464600000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-11,2138.0,6.899999999999995,252400,539631200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-12,2099.0,-1.824134705332081,150400,315689600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-13,2018.0,-3.858980466888995,264800,534366400.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-16,2002.0,-0.7928642220019877,150600,301501200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-17,2002.0,0.0,119800,239839600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-18,2010.0,0.3996003996004083,185000,371850000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-19,2139.0,6.417910447761188,214800,459457200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-20,2120.0,-0.8882655446470267,192500,408100000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-23,2136.0,0.7547169811320753,365100,779853600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-24,2063.0,-3.417602996254676,170800,352360400.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-25,2222.0,7.707222491517207,246100,546834200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-26,2315.0,4.185418541854191,427600,989894000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-27,2360.0,1.943844492440605,275900,651124000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-30,2327.0,-1.3983050847457656,230900,537304300.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-01-31,2386.0,2.535453373442209,139500,332847000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-01,2469.0,3.478625314333605,240600,594041400.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-02,2532.0,2.551640340218708,195800,495765600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-03,2486.0,-1.8167456556082096,174000,432564000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-06,2468.0,-0.7240547063555924,131000,323308000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-07,2548.0,3.241491085899506,129100,328946800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-08,2646.0,3.846153846153855,173000,457758000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-09,2721.0,2.8344671201814053,237800,647053800.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-10,2713.0,-0.2940095553105482,307300,833704900.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-13,2645.0,-2.5064504238849983,220500,583222500.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-14,2522.0,-4.650283553875234,211100,532394200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-15,2455.0,-2.656621728786679,154800,380034000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-16,2593.0,5.621181262729125,135400,351092200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-17,2649.0,2.159660624758964,159900,423575100.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-20,2602.0,-1.7742544356360912,160800,418401600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-21,2564.0,-1.4604150653343528,116800,299475200.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-22,2564.0,0.0,112600,288706400.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-24,2612.0,1.8720748829953229,150800,393889600.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-27,2507.0,-4.019908116385906,103900,260477300.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-02-28,2588.0,3.2309533306741134,820500,2123454000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-03-01,2810.0,8.57805255023183,957400,2690294000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-03-02,2815.0,0.1779359430605032,375200,1056188000.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-03-03,2969.0,5.47069271758438,492500,1462232500.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
2023-03-06,2885.0,-2.8292354328056546,437500,1262187500.0,19.50689,5.751714,9553912832.0,20.923,2.118,36.129,82.74,,,
