日期,收盘,涨跌幅,成交量,成交额,PER,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2018-01-01,1996.3826904296875,,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-02,1996.3826904296875,0.0,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-03,1996.3826904296875,0.0,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-04,2002.677978515625,0.315334735976025,4800,9612854.296875,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-05,2030.2193603515625,1.375227676710722,10100,20505215.53955078,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-08,2030.2193603515625,0.0,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-09,2028.6458740234373,-0.0775032668318465,7100,14403385.705566406,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-10,2027.859130859375,-0.0387816904929838,4900,9936509.741210938,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-11,2019.989990234375,-0.3880516405330936,4800,9695951.953125,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-12,2019.2027587890625,-0.0389720468476739,6800,13730578.759765623,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-15,2033.3671875,0.7014862003968281,4000,8133468.75,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-16,2038.8753662109373,0.2708895247645726,4900,9990489.294433594,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-17,2033.3671875,-0.2701576958661245,6100,12403539.84375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-18,2025.498046875,-0.3870004725843423,10900,22077928.7109375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-19,2030.2193603515625,0.2330939535511555,6600,13399447.778320312,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-22,2031.793701171875,0.0775453554949789,9300,18895681.42089844,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-23,2044.3836669921875,0.6196478418577067,9700,19830521.56982422,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-24,2052.2529296875,0.3849210313292328,14500,29757667.48046875,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-25,2045.9576416015625,-0.3067501083746093,8600,17595235.717773438,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-26,2040.4493408203125,-0.269228485929851,15000,30606740.112304688,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-29,2047.531494140625,0.3470879270869531,7500,15356486.206054688,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-30,2082.1552734375,1.6910010613246709,40000,83286210.9375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-01-31,2128.582763671875,2.229780402386905,17900,38101631.46972656,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-01,2148.25537109375,0.9242115344361368,7400,15897089.74609375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-02,2118.353271484375,-1.3919248154445785,9600,20336191.40625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-05,1919.265625,-9.398226875768934,36600,70245121.875,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-06,1890.9368896484373,-1.476019524476324,57200,108161590.08789062,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-07,1906.67529296875,0.8323071704015694,37100,70737653.36914062,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-08,1908.2490234375,0.082537937872984,16100,30722809.27734375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-09,1870.4774169921875,-1.979385603314554,19500,36474309.631347656,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-12,1870.4774169921875,0.0,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-13,1839.001220703125,-1.6827894313569236,25900,47630131.61621094,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-14,1792.5738525390625,-2.524596919316424,23800,42663257.69042969,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-15,1830.34521484375,2.107102156554763,13400,24526625.87890625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-16,1888.576416015625,3.1814326991231434,12900,24362635.76660156,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-19,1951.5286865234373,3.333318682472197,9600,18734675.390625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-20,1908.2490234375,-2.217731329537276,32400,61827268.359375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-21,1909.8226318359373,0.0824634719635675,13100,25018676.47705078,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-22,1894.0845947265625,-0.8240575248731785,13800,26138367.40722656,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-23,1880.7071533203125,-0.7062747589782981,18900,35545365.197753906,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-26,1899.5933837890625,1.0042089984826807,5700,10827682.287597656,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-27,1887.7896728515625,-0.6213809248985402,11600,21898360.205078125,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-02-28,1868.9036865234373,-1.0004285222938614,26300,49152166.955566406,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-01,1870.4774169921875,0.0842060765409158,10400,19452965.13671875,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-02,1832.7059326171875,-2.019349928091529,16000,29323294.921875,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-05,1800.4429931640625,-1.7603991387233675,18800,33848328.271484375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-06,1832.7059326171875,1.791944514523447,14700,26940777.209472656,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-07,1824.0499267578125,-0.4723074065141386,12700,23165434.06982422,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-08,1801.2296142578125,-1.2510793792011143,9700,17471927.25830078,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-09,1803.59033203125,0.1310614568376555,13200,23807392.3828125,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-12,1825.623779296875,1.221643677852846,11000,20081861.572265625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-13,1858.673828125,1.8103428101081231,14100,26207300.9765625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-14,1856.31298828125,-0.1270174361970522,6400,11880403.125,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-15,1868.9036865234373,0.6782637584109796,12000,22426844.23828125,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-16,1853.165771484375,-0.8420934236765487,10200,18902290.869140625,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-19,1821.6895751953125,-1.698509478936161,17200,31333060.69335937,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-20,1834.2799072265625,0.6911348784493176,13900,25496490.71044922,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-21,1834.2799072265625,0.0,0,0.0,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-22,1846.083740234375,0.6435131825469176,26500,48921219.11621094,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-23,1779.196044921875,-3.623221084435102,40100,71345761.40136719,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-26,1761.884521484375,-0.9729969604479471,29800,52504158.740234375,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-27,1844.509521484375,4.6895809000234046,26100,48141698.51074219,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-28,1838.214599609375,-0.3412789037778529,39000,71690369.38476562,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
2018-03-29,1849.2310791015625,0.5993032312184177,13800,25519388.89160156,10.0743685,0.99297005,20611485696.0,18.719,10.21,349.0,201.7,,,
