日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROA,ROE,EPS,开盘,最高,最低
2018-01-01,448.5005798339844,,0,0.0,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-02,448.5005798339844,0.0,0,0.0,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-03,448.5005798339844,0.0,0,0.0,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-04,453.3544921875,1.082253306185765,63100,28606668.45703125,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-05,453.3544921875,0.0,63400,28742674.8046875,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-08,453.3544921875,0.0,0,0.0,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-09,472.7701110839844,4.282657221019526,202700,95830501.51672363,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-10,476.6532287597656,0.8213543083080976,86300,41135173.64196777,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-11,466.9454345703125,-2.0366575958611355,36900,17230286.53564453,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-12,471.79931640625,1.0394965828082414,67300,31752093.994140625,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-15,465.9746398925781,-1.2345665436819808,55800,26001384.90600586,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-16,462.0915222167969,-0.8333324055310065,134200,62012682.28149414,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-17,441.7051086425781,-4.411769659053421,111900,49426801.65710449,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-18,439.7635498046875,-0.4395599688347018,86600,38083523.41308594,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-19,433.9388732910156,-1.3245018865840064,45300,19657430.960083008,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-22,439.7635498046875,1.342280416017405,52400,23043610.009765625,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-23,444.6174621582031,1.103755041924548,28000,12449288.940429688,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-24,444.6174621582031,0.0,99300,44150513.99230957,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-25,452.3836975097656,1.7467229725671718,61200,27685882.287597656,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-26,454.32525634765625,0.4291840861150309,27800,12630242.126464844,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
2018-01-29,447.5298156738281,-1.4957215296497073,29600,13246882.543945312,2.276391,3446442752.0,0.68300003,-0.1949999999999999,-19.393,-22.44,,,
